PMID,TI,AB,JT,DP,PL,YY,year
17181904,Motivation for eating behaviour in adolescent girls: the body beautiful.,"Body dissatisfaction is commonplace for teenage girls and is associated with dieting and unhealthy weight-control behaviours. The idealisation and pursuit of thinness are seen as the main drivers of body dissatisfaction, with the media prominent in setting thin body ideals. Television and consumer magazine production in the UK are extensive, annually releasing 1x10(6) h programming and >3000 magazine titles. Their engagement by adolescent girls is high, and in surveys girls identify thin and revealing body images as influential to the appeal of thinness and their pursuit of dieting. Experimental studies show a short-term impact of these images on body dissatisfaction, especially in teenagers who are already concerned about body image. Magazine images appear more influential than television viewing. For many adolescents selecting thin-image media is purposive, permitting comparison of themselves with the models or celebrities featured. Indeed, the impact of the media needs to be understood within a social context, as engagement is often a highly-social process. Media influence is uneven because of differences in its content and manner of communication, and individual differences in vulnerability to its content. Greater social responsibility on the part of the media and better media literacy by children would be beneficial. For those working in adolescent nutrition it is a reminder that adolescent food choice and intake are subject to many competing, contradictory and non-health-related determinants.",The Proceedings of the Nutrition Society,2006 Nov,England,2006,00
19130919,Injury prevention in Australian Indigenous communities.,"Injury prevention in Indigenous communities in Australia is a continuing national challenge, with Indigenous fatality rates due to injury three times higher than the general population. Suicide and transport are the leading causes of injury mortality, and assault, transport and falls the primary causes of injury morbidity. Addressing the complex range of injury problems in disadvantaged Indigenous communities requires considerable work in building or enhancing existing capacity of communities to address local safety issues. Poor data, lack of funding and absence of targeted programs are some of the issues that impede injury prevention activities. Traditional approaches to injury prevention can be used to highlight key areas of need, however adaptations are needed in keeping with Indigenous peoples' holistic approach to health, linked to land and linked to community in order to address the complex spiritual, emotional and social determinants of Indigenous injury.",Injury,2008 Dec,Netherlands,2008,00
17192151,Systematic development of a self-help and motivational enhancement intervention to promote sexual health in HIV-positive men who have sex with men.,"The objective of this study was to describe the application of a systematic process-Intervention Mapping-to developing a theory- and evidence-based intervention to promote sexual health in HIV-positive men who have sex with men (MSM). Intervention Mapping provides a framework that gives program planners a systematic method for decision-making in each phase of intervention development. In Step 1, we focused on the improvement of two health-promoting behaviors: satisfactory sexual functioning and safer sexual behavior. These behaviors were then linked with selected personal and external determinants, such as attitudes and social support, to produce a set of proximal program objectives. In Step 2, theoretical methods were identified to influence the proximal program objectives and were translated into practical strategies. Although theoretical methods were derived from various theories, self-regulation theory and a cognitive model of behavior change provided the main framework for selecting the intervention methods. The main strategies chosen were bibliotherapy (i.e., the use of written material to help people solve problems or change behavior) and motivational interviewing. In Step 3, the theoretical methods and practical strategies were applied in a program that comprised a self-help guide, a motivational interviewing session and a motivational interviewing telephone call, both delivered by specialist nurses in HIV treatment centers. In Step 4, implementation was anticipated by developing a linkage group to ensure involvement of program users in the planning process and conducting additional research to understand how to implement our program better. In Step 5, program evaluation was anticipated based on the planning process from the previous Intervention Mapping steps.",AIDS patient care and STDs,2006 Dec,United States,2006,00
18449828,Cofactor infections and HIV epidemics in developing countries: implications for treatment.,"This article shows that the burden of certain tropical disease infections, after controlling for other factors, is positively correlated with HIV prevalence. Using cross-national data and multivariate linear regression analysis, we investigate the determinants of HIV prevalence in low- and middle-income countries. We begin with social and economic variables used in other cross-national studies and then incorporate data on parasitic and infectious diseases endemic in poor populations, which are found to be strongly and significantly correlated with--and are potent predictors of--HIV prevalence. The paper concludes by arguing that treating tropical diseases may be a cost-effective add-on to HIV-prevention and -treatment programs, thus slowing the spread of HIV in disease-burdened populations.",AIDS care,2008 Apr,England,2008,00
11395186,"Weight, physical activity, and smoking as determinants of insulinemia in adolescents.","BACKGROUND: It is known that insulinemia is the result of the interaction among several factors, such as weight, body fat pattern distribution, and physical activity as well as ethnicity. There is little information regarding this question among Mexican adolescents. The association among fasting insulin levels, weight, fat distribution, physical activity, and cigarette smoking was studied in Mexican adolescents. METHODS: Cross-sectional data were collected from 352 Mexican adolescents aged 14-19 years (response rate 41.5%). Fasting insulin levels were measured by microparticle enzyme immunoassay; body mass index (BMI), waist-to-hip ratio (WHR), and waist circumference (WC) were determined using standardized techniques, while physical activity was determined by 7-day Stanford physical activity inventory. Cigarette smoking was defined as number of cigarettes/year. RESULTS: Increased BMI and waist circumference, low physical activity, younger age, and non-smoking were associated with high insulin levels. Non-smokers had higher fasting insulin levels compared to smokers (57.8 pmol +/- 1.84 vs. 49.7 pmol/L +/- 2.8; p = 0.034). However, adjusted odds ratio (OR) between insulin and smoking status was not significant. Multivariate analysis showed the following: insulin increased 1.06 pmol/L for each unit of change in BMI; increased 1.02 pmol/L for each unit of change in waist circumference; increased 1.16 pmol/L for non-smoking, and decreased 1.07 pmol/L for each 250 kcal/day of energy expenditure. CONCLUSIONS: Our results support the concept that Mexican adolescents who are overweight have abdominal fat distribution and physical inactivity, and significant hyperinsulinemia. The relationship between smoking and lower insulinemia found in this research warrants further study.",Archives of medical research,2001 May-Jun,United States,2001,00
19248717,Young women's perceived ability to refuse sex in urban Cameroon.,"In many sub-Saharan African countries, young women face decreasing educational opportunities, age asymmetries between sexual partners, and high prevalence of HIV infection. This study draws upon data from the 2002 Cameroon Adolescent Reproductive Health Survey to analyze the determinants of young women's perceived ability to refuse sex in urban Cameroon. Our findings are consistent with predictions of social exchange theory: young women's status characteristics predict their vulnerability differently under different circumstances, and, overall, young women report having a lower ability to refuse sex in their relationships with men who offer to pay their school fees than in their relationships with men in positions of power over them. The costs and benefits of sexual exchanges made in order to continue one's education increase simultaneously in a context of declining enrollments and spreading HIV infection. When educational aspirations exceed opportunities, policy supporting access to education could reduce young women's need to employ their sexual resources in order to invest in their future.",Studies in family planning,2008 Dec,United States,2008,00
12799782,Psycho-social determinants for psychiatric hospitalisation for neurotic disorders in women--a case-control study.,"BACKGROUND: Much has been written about the determinants of psychiatric hospitalisation, chiefly for psychotic patients in an emergency. This paper reports the results of a comparative study between in-patients and pathological subjects from the general population. The aim of this work is to evidence the psycho-social determinants of hospitalisation in a psychiatric department for neurotic disorders. METHODS: This study was conducted on a socially fairly privileged population which was, therefore, also fairly homogeneous. The subjects from the two groups were assessed clinically using standardised instruments both for diagnosis (SCAN) and for psycho-social variables (Stressful Life Events: LEDS; Social Support and Self-esteem: Pearlin checklist; care itinerary). RESULTS: Following the analysis of frequency and a multivariate logistic regression analysis, four risk factors for hospitalisation for neurotic disorders were evidenced, including: severity of neurotic disorders, taking a long time to consult a specialist after first onset of anxiety disorders, poor social support, and having experienced one or more provoking agents (Brown and Harris methodology) in the year previous to hospitalisation. CONCLUSION: The severity of the mental pathology is largely responsible for hospitalisation in neurotic patients as it is in psychotic patients, but it is not the only determinant for hospitalisation.",Social psychiatry and psychiatric epidemiology,2003 Jun,Germany,2003,00
11971047,What are the determinants of quality of life in people with cervical dystonia?,"BACKGROUND: Little is known about the quality of life in patients with cervical dystonia, although pain and depression are relatively common. OBJECTIVE: To test the hypothesis that an individual's ability to cope with the disease will modify the association of intrinsic, extrinsic, and disease related factors with quality of life. METHODS: Patients with cervical dystonia diagnosed by a movement disorder specialist were recruited from seven European countries. Data on quality of life (SF-36), measures of coping, and intrinsic, extrinsic, and disease related factors were collected by a self completed postal questionnaire. RESULTS: 289 patients (101 men and 188 women), mean age 55 years, completed the questionnaire. Both physical and mental quality of life scores were predicted by self esteem and self deprecation, educational level, employment status, social support, response to botulinum toxin, disease severity, social participation, stigma, acceptance of illness, anxiety, and depression. In multivariable analyses, the strongest predictors were anxiety and depression. Severe depression was associated with a 19.1 point decrement in the physical summary score (95% confidence interval, -31.7 to -6.6; p = 0.003); however, disease duration and severity remained predictors. CONCLUSIONS: Care for patients with cervical dystonia must not only focus on reducing the severity of the dystonia but also on the psychological wellbeing of the patient. Interventions aimed at treating depression or anxiety, especially of a cognitive nature, may have a large impact on improving quality of life.","Journal of neurology, neurosurgery, and psychiatry",2002 May,England,2002,00
17761378,Disparities in obesity rates: analysis by ZIP code area.,"Obesity in the United States has been linked to individual income and education. Less is known about its geographic distribution. The goal of this study was to determine whether obesity rates in King County, Washington State, at the ZIP code scale were associated with area-based measures of socioeconomic status and wealth. Data from the Behavioral Risk Factor Surveillance System were analyzed. At the ZIP code scale, crude obesity rates varied six-fold. In a model adjusting for covariates and spatial dependence, property values were the strongest predictor of the area-based smoothed obesity prevalence. Geocoding of health data provides new insights into the nature of social determinants of health. Disparities in obesity rates by ZIP code area were greater than disparities associated with individual income or race/ethnicity.",Social science & medicine (1982),2007 Dec,England,2007,00
26151956,Social Neuroscience: Progress and Implications for Mental Health.,"Social neuroscience is a new, interdisciplinary field devoted to understanding how biological systems implement social processes and behavior. Social neuroscience capitalizes on biological concepts and methods to inform and refine theories of social behavior, and it uses social and behavioral constructs and data to inform and refine theories of neural organization and function. We focus here on the progress and potential of social neuroscience in the area of mental health. Research in social neuroscience has grown dramatically in recent years. Among the most active areas of research we found are brain-imaging studies in normal children and adults; animal models of social behavior; studies of stroke patients; imaging studies of psychiatric patients; and research on social determinants of peripheral neural, neuroendocrine, and immunological processes. We also found that these areas of research are proceeding along largely independent trajectories. Our goals in this article are to review the development of this field, examine some currently promising approaches, identify obstacles and opportunities for future advances and integration, and consider how this research can inform work on the diagnosis and treatment of mental disorders.",Perspectives on psychological science : a journal of the Association for Psychological Science,2007 Jun,United States,2007,00
12617359,Aggregate Health Status: a benchmark index for community health.,"A qualitative review of population health assessment models used throughout the United States and Canada indicate both individual and community-level domains of health. Individual-level domains of health include health habits, education, public safety, environment, social, government, culture, and mobility. Community-level domains include the same general health domains but aggregated to the community level Aggregate Health Status (AHS). In the development of the AHS portion of our model, the dependent variable was the general health question from the Medical Outcomes Study. The remainder of the survey was partitioned into mutually exclusive individual measure subsets. A linear combination of these global variables then produces a single estimate relating the multiple domains of the broader determinants of health to health status. This global variable uniquely discriminates between the five categories of general health. This model serves as a framework and benchmark indicator that (1) provides a summary indicator of the overall health status of the population, (2) is broadly representative of populations rather than individuals, (3) is a population perspective rather than a provider perspective, and (4) emphasizes outcomes versus inputs and processes.",Journal of medical systems,2003 Apr,United States,2003,00
19288983,"Communication inequalities, social determinants, and intermittent smoking in the 2003 Health Information National Trends Survey.","INTRODUCTION: Intermittent smokers account for a large proportion of all smokers, and this trend is increasing. Social and communication inequalities may account for disparities in intermittent smoking status. METHODS: Data for this study came from 2,641 ever-smokers from a 2003 nationally representative cross-sectional survey. Independent variables of interest included race/ethnicity, sex, household income, education, health media attention, and cancer-related beliefs. The outcome of interest was smoking status categorized as daily smoker, intermittent smoker, or former smoker. Analyses used 2 sets of multivariable logistic regressions to investigate the associations of covariates with intermittent smokers compared with former smokers and with daily smokers. RESULTS: People with high education and high income, Spanish-speaking Hispanics, and women were the most likely to be intermittent rather than daily smokers. Women and Spanish-speaking Hispanics were the most likely to be intermittent rather than former smokers. Attention to health media sources increased the likelihood that a person would be an intermittent smoker instead of a former or daily smoker. Believing that damage from smoking is avoidable and irreversible was associated with lower odds of being an intermittent smoker rather than a former smoker but did not differentiate intermittent smoking from daily smoking. CONCLUSION: The results indicate that tailoring smoking-cessation campaigns toward intermittent smokers from specific demographic groups by using health media may improve the effect of these campaigns and reduce social health disparities.",Preventing chronic disease,2009 Apr,United States,2009,00
18444045,Colorectal cancer screening in Vietnamese Americans.,"BACKGROUND: Rates of colorectal cancer screening in Vietnamese Americans are lower than those in non-Hispanic Whites. In this article, we describe rates of colorectal screening, identify determinants, and recommend educational strategies to improve screening. METHODS: A cross-sectional sample of 867 Vietnamese aged 50 to 74 years drawn from a sampling frame of individuals in the Alameda and Santa Clara Counties, California, and Harris County, Texas, area telephone directories with Vietnamese surnames were interviewed in 2004. RESULTS: Colorectal screening recognition, receipt, currency, and intention rates were low. CONCLUSIONS: Although the screening rates are low, Vietnamese are receptive to screening if providers recommend it.",Journal of cancer education : the official journal of the American Association for Cancer Education,2008 Jan-Mar,England,2008,00
19436534,Social paediatrics and early child development: Part 1.,"Diseases of modernism, rather than infectious diseases and chronic medical conditions, increasingly cause childhood morbidity and mortality. Thus, the goal of enhancing life outcomes for all children has become imperative. Paediatricans may begin with a renewed interest in social paediatrics - the care of the disadvantaged child in Canada, requiring a focus on all the complex factors that impact families and the community. New paediatricians need the tools to impact both social determinants of health and political policies to support health for all. Such interest is as old as the field of paediatrics (social medicine began with the great pathologist, Virchow, in the 1800s). The new neuroscience of experience-based brain and biological development has caught up with the social epidemiology literature. It is now known from both domains that a child's poor developmental and health outcomes are a product of early and ongoing socioeconomic and psychological experiences. In the era of epigenetics, it is now understood that both nature and nurture control the genome. Future paediatricians need to understand the science of experience-based brain development, and the interventions demonstrated to improve life trajectories. A challenge is to connect the traditional population health approach with traditional primary care responsibilities. New and enhanced collaborative interdisciplinary networks with, for example, public health, primary care, community resources, education and justice systems are required.",Paediatrics & child health,2008 Nov,England,2008,00
11767823,Individualism-collectivism and personality.,"This paper provides a review of the main findings concerning the relationship between the cultural syndromes of individualism and collectivism and personality. People in collectivist cultures, compared to people in individualist cultures, are likely to define themselves as aspects of groups, to give priority to in-group goals, to focus on context more than the content in making attributions and in communicating, to pay less attention to internal than to external processes as determinants of social behavior, to define most relationships with ingroup members as communal, to make more situational attributions, and tend to be self-effacing.",Journal of personality,2001 Dec,United States,2001,00
17612422,Determinants of mild-to-moderate malnutrition in preschoolers in an urban area of Northeastern Brazil: a hierarchical approach.,"OBJECTIVE: To investigate the determinants of mild-to-moderate malnutrition in preschoolers. DESIGN: Cross-sectional study conducted in October and November 1996, with a representative sample of 1740 children less than 5 years old from the city of Salvador, situated in the Brazilian Northeastern region. Socio-economic and dietary data were collected through a structured questionnaire. Anthropometric measures were performed in duplicate and data analysis was based upon the hierarchical model approach. Logistic regression analysis was used to estimate the prevalence ratio and to identify the determinants of mild-to-moderate deficits in weight-for-age and height-for-age Z-scores. RESULTS: Family monthly income under US$67.00 per capita and family headed by a woman were the main basic determinants of mild-to-moderate weight-for-age and height-for-age deficits in the studied children. Household agglomeration, an underlying determinant, was associated with weight-for-age and height-for-age deficits. Among the immediate determinants, age above 6 months and dietary caloric availability in the lowest tertile (<930 kcal day-1) were also associated with weight-for-age deficits. In addition to these, hospitalisation in the 12 months preceding the interview was shown to be a predictor of mild-to-moderate weight-for-age and height-for-age deficits. CONCLUSION: Adverse social and economic factors interact with family environmental factors to define food consumption and morbidity patterns that culminate in a high prevalence of mild-to-moderate malnutrition. The strengthening and restructuring of nutrition and healthcare actions, the definition of public policies that improve family income, and the adequate insertion of women in the labour market are possible strategies to reduce mild-to-moderate malnutrition and to sustain the decline already observed in severe malnutrition.",Public health nutrition,2008 Apr,England,2008,00
16944830,[An introduction of the concept of social capital into health promotion activities].,"Social factors, such as networks, institutions, trust, and social norms, are currently known as ""Social Capital"", the concept of which seeks to provide a basis for visualization and measurement of phenomena stemming from such factors. As a considerable amount of research has demonstrated that collective actions may be established with a greater degree of ease in communities with well-accumulated social factors, we can promote collective actions of Health Promotion activities through the concept of Social Capital and thereby establish more effective intervention. It is to be expected that theoretical research and operational experience using Social Capital may contribute to enhancing the effectiveness of Health Promotion activities, improving various health determinants through collective action.",[Nihon koshu eisei zasshi] Japanese journal of public health,2006 Jul,Japan,2006,00
18693373,Social determinants and polio 'endgame': a qualitative study in high risk districts of India.,"OBJECTIVES: To understand the perceptions and likely determinants that facilitate or act as barriers in implementing additional strategies for polio eradication: (a) accelerated delivery of mOPV1 (monovalent polio vaccine type 1); (b) use of IPV (inactivated polio vaccine); and (c) provision of incentives. DESIGN: QUALITATIVE. Rapid appraisal procedures (RAP) were adopted to derive the reality by synthesizing multiple sources of information; search for opinions, motivations, behaviors and attitudes of key stakeholders within their organizational and socio-cultural matrix. SETTING: Two districts of Uttar Pradesh - Moradabad and J P Nagar. SUBJECTS: Total 244 interactions were conducted; 33 interviews and 4 focussed group discussions (FGD) conducted with providers; 33 mothers (<5 years) and 10 leaders were interviewed; 8 FGD were conducted with mothers of under-fives. Informal interactions (156) were also conducted with village pradhans, religious leaders, parents, businessmen, journalists (Hindi and Urdu media), mobilizers, vaccinators and supervisors. RESULTS: Providers expressed reservation regarding accelerated rounds of OPV; scientific rationale of accelerated rounds is not clear to parents and leaders. Although technical advantages of introducing IPV exist, issues of logistical difficulties and injection safety emerged strongly. Providers and communities indicated a clear 'no' to the cash incentives but argued for developmental issues. Resistance to the program has declined over time but still the program is perceived as the ""government's need, not ours"". CONCLUSION: The polio eradication program is critically poised, an opportunity to intensify efforts for reducing inequities in health services and improve access of all children to the PHC services. Ongoing dialogue with local communities and strong political commitment would be essential to translate the technological innovations into a sustainable program.",Indian pediatrics,2008 May,India,2008,00
19684945,"Determinant factors of toothache in 8- and 9-year-old schoolchildren, Belo Horizonte, MG, Brazil.","A cross-sectional study was carried out to determine the prevalence, severity and impact of toothache among schoolchildren associated with socio-demographic variables (gender, degree of maternal schooling, economic group, and oral health status). Six hundred and one 8- and 9-year-old children were randomly selected from schools in Belo Horizonte, MG, Brazil. After formal authorization was obtained from their parents, the children were interviewed and clinically examined by a single examiner. The Chi squared test was applied and the odds ratio obtained. The prevalence of toothache was 45.9% (276/601), of which 15.6% (94/601) had occurred during the previous month. Among the children who had experienced pain, 39.4% (109/276) classified its severity as intense or very intense. Nearly 35% (96/276) were awoken by the pain, and 63.8% (176/276) were unable to carry out daily tasks as a result. The prevalence of pain was greater among children from less privileged economic groups, in which the mothers' level of schooling was lower (0-7 years of formal study) and who showed poorer conditions of oral health, determined by the presence of dental and periodontal pathology (p <or= 0.05). Gender did not influence either the experience of toothache or its severity and impact. The prevalence of toothache found in the age group between 8 and 9 years is very high and associated to social determinants and poorer conditions of oral health.",Brazilian oral research,2009 Apr-Jun,Brazil,2009,00
16682869,Socio-cultural and cognitive predictors of eating disorder symptoms in young girls.,"There is some evidence for a relationship between socio-cultural variables and the development of disordered eating or concerns. However, the role of individual cognition in adding to this relationship has not yet been investigated. The current study therefore had two main questions. Firstly, which of the socio-cultural factors investigated (parental, peers and the media) predict girls' eating disorder related symptoms? Secondly, do individuals' cognitions add to this prediction? Thirty-eight girls participated in the study. They completed the Eating Attitudes Test (EAT), Eating Disorder Belief Questionnaire (EDBQ), measures of parental, peer and media influence, and a measure of their awareness and internalisation of societal standards of attractiveness. The results indicated that several of the socio-cultural factors were related to girls' EAT score. The belief that being thinner would make boys like them more was the most significant predictor in the whole sample (and in younger girls). Individual cognitions added significantly to this prediction in the whole sample but not in the younger girls. For older girls, the importance of magazines as a source of information about beauty and ideals was the strongest predictor of EAT score, and their cognitions added significantly to this prediction. It is concluded that peer and media influences are important determinants of girls' eating disorder related symptoms. However, individual cognitions add to this relationship, particularly in older girls. The implications and limitations of the study are discussed.",Eating and weight disorders : EWD,2005 Dec,Germany,2005,00
15679834,Dictyostelium as host model for pathogenesis.,"The haploid social soil amoeba Dictyostelium discoideum has been established as a host model for several pathogens including Pseudomonas aeruginosa, Cryptococcus neoformans, Mycobacterium spp. and Legionella pneumophila. The research areas presently pursued include (i) the use of Dictyostelium wild-type cells as screening system for virulence of extracellular and intracellular pathogens and their corresponding mutants, (ii) the use of Dictyostelium mutant cells to identify genetic host determinants of susceptibility and resistance to infection and (iii) the use of reporter systems in Dictyostelium cells which allow the dissection of the complex host-pathogen cross-talk. The body of information presented in this review demonstrates that the availability of host cell markers, the knowledge of cell signalling pathways, the completion of the genome sequencing project and the tractability for genetic studies qualifies Dictyostelium for the study of fundamental cellular processes of pathogenesis.",Cellular microbiology,2005 Mar,England,2005,00
14624964,Determinants of alcohol use in pregnant women at risk for alcohol consumption.,"The purpose of this investigation was to identify determinants of alcohol consumption based on a number of demographic and psychosocial variables in a group of pregnant women at risk for alcohol consumption. Data were collected on a sample of 232 pregnant females who agreed to participant in a multistate alcohol prevention intervention. The variables of interest included demographic measures of race, age, education, marital status, health status, employment status and if they had been involved in physical abuse during the past year. Additionally, psychosocial variables were collected on social support, family functioning, mental health and illicit drug use. The dependent variables of interest were any alcohol use during the pregnancy and an abuse measure that was based on a composite score generated from questions related to problems associated with alcohol behavior. Logistic regression analysis was conducted to see if the independent variables (demographic and psychosocial variables) were predictive of any alcohol use. Multiple linear regressions were conducted to ascertain if the independent measures were predictive of alcohol abuse. The results showed that race, age, physical abuse and to a lesser extent health were associated to any alcohol use and alcohol abuse. The findings with the psychosocial variables were not as robust. Nevertheless, problematic psychiatric and drug use composite scores were associated with alcohol abuse.",Neurotoxicology and teratology,2003 Nov-Dec,United States,2003,00
15662576,Junior physicians' workplace experiences in clinical fields in German-speaking Switzerland.,"BACKGROUND AND OBJECTIVES: To date, there have been several prospective cohort studies investigating the workplace experiences of junior physicians, but with limited focus on gender issues. The objective of the present study is to explore the workplace experiences of first-year residents according to gender, type of training hospital, and clinical field. METHODS: Data reported are from the second assessment of the longitudinal Swiss physicians' career development study, begun in 2001. In 2003, 497 residents (54.7% females, 45.3% males) assessed their workplace conditions, social support at work, and effort-reward imbalance. RESULTS: There are few, but relevant, gender related differences in workplace experiences, with female physicians experiencing less mentoring and higher over-commitment, yet more positive social relationships at work. In a multivariate model, significant differences in some workplace variables with regard to type of training hospital and/or clinical field are found: workplace conditions are rated worse in type ""A"" hospitals (university and cantonal hospitals) than in type ""B""/""C""/""D"" hospitals (regional hospitals and highly specialised units), and in surgical fields than in internal medicine. In ""A"" hospitals mentoring is assessed as better, but positive social relationships as worse. Both scales are rated worse in surgical fields than in internal medicine. The effort-reward imbalance (ERI) is rated significantly higher (unfavourable) in ""A"" hospitals than in ""B""/""C""/""D"" hospitals, regardless of gender and clinical field. Significantly more subjects with an ERI quotient above 1 (which is unfavourable) work in ""A"" hospitals, and in surgical fields regardless of hospital type. Of the total sample, 81 subjects (16.3%), 41 males and 40 females, show an ERI quotient above 1. The greater the workload, the worse the rating of workplace conditions, effort-reward imbalance, and over-commitment. CONCLUSION: Institutional determinants are crucial factors for the workplace experiences and first career steps of junior physicians. Medical educators, especially those in ""A"" hospitals, should become more involved in structured residency programs and be aware of potential gender inequalities in the career support of female physicians.",Swiss medical weekly,2005 Jan 8,Switzerland,2005,00
16650342,Sex differences in subclinical and DSM-IV pathological gambling: results from the National Epidemiologic Survey on Alcohol and Related Conditions.,"BACKGROUND: To examine sex differences in DSM-IV subclinical and pathological gambling in nationally representative data of the US population. METHOD: Data come from a large (n = 43093) representative sample of the adult US population. RESULTS: The lifetime prevalence rate of DSM-IV pathological gambling was 0.64% (95% CI 0.50-0.78) for men and 0.23% (95% CI 0.17-0.29) for women, whereas the lifetime prevalence of subclinical pathological gambling was 6.79% (95% CI 6.32-7.26) for men and 3.26% (95% CI 2.93-3.59) for women. For subclinical pathological gambling, men were significantly (p < 0.01) more likely than women to have smoked more than two packs of cigarettes a day, to be classified as heavy drinkers and to have lifetime diagnoses of alcohol and drug use disorders. Women with subclinical and pathological gambling were significantly more likely than men to have lifetime mood and anxiety disorders. With respect to pathological gambling, women had later ages of onset of the disorder, and were significantly more likely than men to report gambling to relieve depressed mood and to prefer casino gambling. Rates of treatment-seeking for DSM-IV pathological gambling were low for both men and women. CONCLUSIONS: There are important sex differences in the prevalence, symptom pattern, sociodemographic and clinical correlates and course of DSM-IV subclinical and pathological gambling. Results underscore the need to investigate sex differences in the social determinants, neurobiology and treatment response of DSM-IV subclinical and pathological gambling.",Psychological medicine,2006 Jul,England,2006,00
18534035,Determinants of cognitive function in childhood: a cohort study in a middle income context.,"BACKGROUND: There is evidence that poverty, health and nutrition affect children's cognitive development. This study aimed to examine the relative contributions of both proximal and distal risk factors on child cognitive development, by breaking down the possible causal pathways through which poverty affects cognition. METHODS: This cohort study collected data on family socioeconomic status, household and neighbourhood environmental conditions, child health and nutritional status, psychosocial stimulation and nursery school attendance. The effect of these on Wechsler Pre-School and Primary Scale of Intelligence scores at five years of age was investigated using a multivariable hierarchical analysis, guided by the proposed conceptual framework. RESULTS: Unfavourable socioeconomic conditions, poorly educated mother, absent father, poor sanitary conditions at home and in the neighbourhood and low birth weight were negatively associated with cognitive performance at five years of age, while strong positive associations were found with high levels of domestic stimulation and nursery school attendance. CONCLUSION: Children's cognitive development in urban contexts in developing countries could be substantially increased by interventions promoting early psychosocial stimulation and preschool experience, together with efforts to prevent low birth weight and promote adequate nutritional status.",BMC public health,2008 Jun 6,England,2008,00
10719008,Optimizing economic outcomes in antibiotic therapy of patients with acute bacterial exacerbations of chronic bronchitis.,"The social, medical and economic effects of acute bacterial exacerbations of chronic bronchitis on individual patients and the resource implications of this disease for the healthcare sector are considerable. Optimizing the selection of patients who should receive antibiotics according to stringent clinical criteria is the first step in promoting good clinical practice and cost-effectiveness. Antibiotic efficacy is then the major driver of cost, especially when it reduces the need for hospitalization. Resistance to first-line antibiotics can be expected to increase the risk of treatment failure. Other drivers of cost include non-compliance, which predisposes to therapeutic failure, and the selection of resistant strains. Treatment regimens of short duration, once-daily dosing and good tolerability are determinants of good compliance and cost savings. The expenses of first-line antibiotics typically account for only a small proportion of the overall costs of healthcare and the cheapest antibiotics are not necessarily the most cost-effective. The clinical success rate of first-line therapy is the primary determinant of the overall expenditure on healthcare because of the high costs associated with treatment failure, especially if it leads to hospitalization. Factors such as poor patient compliance and high antibiotic resistance rates, which undermine the clinical efficacies of first-line therapy, will increase the overall costs of treatment.",The Journal of antimicrobial chemotherapy,2000 Mar,England,2000,00
15679834,Dictyostelium as host model for pathogenesis.,"The haploid social soil amoeba Dictyostelium discoideum has been established as a host model for several pathogens including Pseudomonas aeruginosa, Cryptococcus neoformans, Mycobacterium spp. and Legionella pneumophila. The research areas presently pursued include (i) the use of Dictyostelium wild-type cells as screening system for virulence of extracellular and intracellular pathogens and their corresponding mutants, (ii) the use of Dictyostelium mutant cells to identify genetic host determinants of susceptibility and resistance to infection and (iii) the use of reporter systems in Dictyostelium cells which allow the dissection of the complex host-pathogen cross-talk. The body of information presented in this review demonstrates that the availability of host cell markers, the knowledge of cell signalling pathways, the completion of the genome sequencing project and the tractability for genetic studies qualifies Dictyostelium for the study of fundamental cellular processes of pathogenesis.",Cellular microbiology,2005 Mar,England,2005,00
16212995,Meeting the information needs of the 'Health for all' challenge--lessons from Scotland.,"OBJECTIVE: To create a public health data resource for Scotland that is based on a socio-ecological model of the determinants of health and would, therefore, meets the needs of the emerging public health agenda. DESIGN: Action research, in which the approach moved logically through stages of action (conception, feasibility study, pilot projects, leading to a national set of integrated health and well-being profiles). Each stage built on the results of the previous research. RESULTS: The conceptual stage identified the need for an approach to public health data that kept pace with the increasingly accepted socio-ecological models of the determinants of health. A feasibility study concluded that sufficient data were available to populate the health fields that represented the important determinants of health. At this time strengths and weakness in data were defined. This led to the articulation of a 'vision' for integrated public heath data in Scotland that was the subject of a wide consultation. Pilot studies provided local stakeholders with imaginatively presented data (on population demographics, health and function, behaviour, social environment, economy, physical environment, morbidity and mortality) for their local communities. The response to these was so positive that a demand was created for a comprehensive set of 'community profiles'. These, in addition to parliamentary constituency profiles, have now been created and widely disseminated. CONCLUSIONS: It has been possible, despite many difficulties, to develop approaches to public health information that are informed by the socio-ecological model of health and create outputs that represent a significant advance on previous approaches to public health data. This is a work in progress and many issues remain unresolved. Interaction with others engaged in parallel tasks will facilitate the next steps.",Public health,2005 Dec,Netherlands,2005,00
