PMID,TI,AB,JT,DP,PL,YY,year
9415853,Social determinants of experienced anger.,"We investigated two social determinants (i.e., availability of social support and status differentials of the provocateur) for the degree of perceived anger in two populations. Because no suitable tool was available, the conceptual and psychometric development and validation of a new vignette-based measure for anger level (STandardized Experience of Anger Measure, STEAM) is described first. Two versions of STEAM were developed: one for students and one for community-living adults. Through a series of four studies, two sets of a 12-item vignette-based questionnaire were developed and validated. The resulting test had excellent test-retest stability and high internal consistency. Using the new STEAM measure, a variety of analyses were conducted to test the hypothesized influence of social determinants of anger. In the student sample, presence of social support was associated with lessened anger, and in both samples decreasing status of the provocateur also led to lessened anger arousal. In addition, findings in both samples revealed that social support reduced anger when the provocateur was of higher status relative to situations of equal and lesser status. In the community sample, the availability of support was associated with greater intensity of the anger experience in the lesser status condition than in the equal or greater status condition. No gender main effects or interactions were noted.",Journal of behavioral medicine,1997 Oct,United States,1997,90
7792628,Adolescent psychiatry as a product of contemporary Anglo-American society.,"Societies differ with respect to medical traditions. The kinds of healers and their emphases vary as a function of culture and social structure. In Western nations, a number of specialty disciplines have evolved. Psychiatry is a creation of the nineteenth century and linked to demographic and social changes of the period. Comparatively little attention has been given to the growth of Adolescent Psychiatry, a sub-discipline that has achieved definition in the last two decades. Its dependence on cultural and political economic transformations is unique insofar as it first required construction of its clientele, namely adolescence itself. The 'disorders' that are the focus of Adolescent Psychiatry appear to be very much linked symbolically and structurally to the unique social pressures impacting on this newly constructed group. The historical and cultural determinants of the developments that have culminated in the evolution of Adolescent Psychiatry are reviewed and discussed.",Social science & medicine (1982),1995 Apr,England,1995,90
10351466,"The effect of delivery mechanisms on the uptake of bed net re-impregnation in Kilifi District, Kenya.","The results of recently completed trials in Africa of insecticide-treated bed nets (ITBN) offer new possibilities for malaria control. These experimental trials aimed for high ITBN coverage combined with high re-treatment rates. Whilst necessary to understand protective efficacy, the approaches used to deliver the intervention provide few indications of what coverage of net re-treatment would be under operational conditions. Varied delivery and financing strategies have been proposed for the sustainable delivery of ITBNs and re-treatment programmes. Following the completion of a randomized, controlled trial on the Kenyan coast, a series of suitable delivery strategies were used to continue net re-treatment in the area. The trial adopted a bi-annual, house-to-house re-treatment schedule free of charge using research project staff and resulted in over 95% coverage of nets issued to children. During the year following the trial, sentinel dipping stations were situated throughout the community and household members informed of their position and opening times. This free re-treatment service achieved between 61-67% coverage of nets used by children for three years. In 1997 a social marketing approach, that introduced cost-retrieval, was used to deliver the net re-treatment services. The immediate result of this transition was that significantly fewer of the mothers who had used the previous re-treatment services adopted this revised approach and coverage declined to 7%. The future of new delivery services and their financing are discussed in the context of their likely impact upon previously defined protective efficacy and cost-effectiveness estimates.",Health policy and planning,1999 Mar,England,1999,90
2292740,Why doctors do what they do: determinants of physician behavior.,"Direct payments to physicians account for about 20% of the medical care dollar, but physician decisions cause over 80% of the costs of medical care. Decision making can be viewed in a number of ways: as pure information processing, as an interaction with various stimuli, including financial penalties and incentives, and as social behavior, interacting with and reacting to peer and leadership influence. The model that accounts for the greatest amount of the available data is a multifactorial one that takes all of these views into account. The most successful behavior change efforts use a variety of mutually reinforcing approaches, and must be present constantly or behaviors revert to highly variable (lower quality) actions and decisions. This appears to be a behavioral version of the second law of thermodynamics (entropy increases spontaneously). The best practice model to manage costs and quality appears to be one in which physicians and administrators have adequate up to date information available, make group decisions, develop and continuously improve agreed upon methods of practice, interact and think before acting, and have rewards for such behavior.",Journal of occupational medicine. : official publication of the Industrial Medical Association,1990 Dec,United States,1990,90
8240210,Familiality of female and male homosexuality.,"We examined data from a large cohort of homosexual and heterosexual females and males concerning their siblings' sexual orientations. As in previous studies, both male and female homosexuality were familial. Homosexual females had an excess of homosexual brothers compared to heterosexual subjects, thus providing evidence that similar familial factors influence both male and female homosexuality. Furthermore, despite the large sample size, homosexual females and males did not differ significantly from each other in their proportions of either homosexual sisters or homosexual brothers. Thus, results were most consistent with the possibility that similar familial factors influence male and female sexual orientation. However, because results conflicted with those of some other studies, and because siblings' sexual orientations were obtained in a manner likely to yield more errors than in these other, smaller studies, further work is needed using large samples and more careful methods before the degree of cofamiliality of male and female homosexuality can be resolved definitively. We also examined whether some parental influences comprised shared environmental effects on sexual orientation. Scales attempting to measure such influences failed to distinguish subjects with homosexual siblings from subjects with only heterosexual siblings and, thus, did not appear to measure shared environmental determinants of sexual orientation.",Behavior genetics,1993 Jul,United States,1993,90
10482073,Teaching social inequalities in health: barriers and opportunities.,"This article examines some of the main threats and new opportunities encountered by teachers of social inequalities in health in contemporary academia. Focusing mostly on the recent US and European experiences, I suggest that lay world views legitimating social inequalities are often in conflict with explanations arising from social epidemiology and medical sociology. The dominance of medicine in public health, through its often implicit assumptions about the biological determinants of human behaviour, is also identified as a barrier to teaching social inequalities in health. Educational elitism, which restricts higher education to members of the upper middle class, is identified as another barrier to teaching social inequalities in health. On the other hand, teachers in this field can benefit from a recent growth of empirical studies during the last decade aimed at understanding the social determinants of health inequalities. Finally, I suggest that familiarity with current critical scholarship within public health, as well as the use of techniques developed by sociologists to teach social stratification, can be valuable resources for teaching social inequalities in health.",Scandinavian journal of public health,1999 Sep,Sweden,1999,90
10073194,Hypertension in community-dwelling elders from a statewide study: implications for nonpharmacologic therapy.,"This study used multivariate analysis to determine the sociodemographic variables that predict whether hypertensive elders who are aware of their disease deliberately make lifestyle modifications aimed at controlling their hypertension. The data are from the 1990 Panel Study of Older South Carolinians (n = 6,473). The researchers performed five separate logistic regressions, each to predict the odds that the elders made specific lifestyle changes to reduce their hypertension. The dependent variable in the first regression was 1 = quite smoking to reduce hypertension and 0 = did not quite smoking to reduce hypertension. Changing diet, exercising, taking medication, and using stress management techniques were the dependent variables in the second, third, fourth, and fifth regressions, respectively. Significant determinants included age, gender, marital status, socioeconomic status, previous medical history, and social participation. This paper discussed implications for prevention programs.",Journal of health care for the poor and underserved,1998 Feb,United States,1998,90
12283214,[Socioeconomic determinants of migration in Mexico].,"""This study examines the socioeconomic influence on migration frequency and transitory movements in four Mexican regions. The analysis is based on data gathered from the [Mexican Fertility Survey] 1976-1977, considering the influences of...education, occupation, literacy, place of residence and fertility. The methods used for this analysis were regression and logistic regression."" Aspects considered include patterns of internal migration in Mexico, data sources, analysis of independent variables, migration experiences, and age effects. A comment by Carlos Brambila Paz is included (pp. 179-83). (SUMMARY IN ENG)",Estudios demograficos y urbanos,1990 Jan-Apr,Mexico,1990,90
8935459,"A case-control study of childhood pedestrian injuries in Perth, Western Australia.","STUDY OBJECTIVES: To identify the determinants of childhood pedestrian injuries, taking the child's exposure to the road environment into account. DESIGN: This was a case-control study. SETTING AND PARTICIPANTS: The study was conducted in Perth, Western Australia between 1991 and 1993. Altogether 100 injured and 400 uninjured child pedestrians aged 1 to 14 years were studied. Aspects of the child's social and physical environments, measures of his or her behaviour, cognitive skills, and ""habitual"" exposure to the road environment, as well as his or her knowledge of road safety, were recorded. MAIN RESULTS: The likelihood of injury increased by 12% with each 10,000 vehicles per day increase in the volume of traffic (odds ratio (OR) 1.12, 95% confidence interval (CI) = 1.05, 1.19) on roads most frequently crossed. In addition, the presence of visual obstacles on the verge of the child's street of residence increased the likelihood of injury by more than 2.6 times (OR 2.68, 95% CI = 1.42, 5.02). In contrast, the absence of footpaths was associated with a 52% reduction in the likelihood of injury compared with the presence of footpaths on the child's street of residence (OR 0.48, 95% CI = 0.27, 0.87). CONCLUSION: The amount of exposure to the road environment and the nature of the road environment to which the child pedestrian was exposed partly influenced the likelihood of injury in children from low socioeconomic areas, male children, and children aged 13 to 14 years. Until now, the excess incidence of childhood pedestrian injuries in these subgroups of the population had not been explained because the child's exposure per se had not been examined.",Journal of epidemiology and community health,1996 Jun,England,1996,90
8463634,Determinants of social support among gay men: the context of AIDS.,"In this study, the determinants of social support are examined among a probability sample of gay men residing in San Francisco. Using two waves of data (collected in 1985 and 1987), cross-sectional and longitudinal analyses focused on the effects of five sets of factors (demographic, community integration/network, AIDS-related loss, individual, and health) on satisfaction with three types of support (emotional, informational, and practical). Personal acceptance of one's gay identity and talking to family members about AIDS showed the strongest positive associations with concurrent measures of support and changes in support satisfaction over the two-year period. Conversely, depression and number of HIV symptoms were negatively associated with cross-sectional support and support changes. Family knowledge of respondents' homosexuality interacted with HIV symptoms, such that knowledge was negatively associated with support among those experiencing greater numbers of HIV symptoms. Findings suggest that those most in need of support may be the least satisfied with the support they receive. Family appear to have the potential to be particularly helpful or especially harmful to gay men trying to cope with the AIDS crisis.",Journal of health and social behavior,1993 Mar,United States,1993,90
14528332,"[Environmental and social determinants in schistosomiasis mansoni in Ravena, Minas Gerais, Brazil].","This study identified the role of biological and social determinants in the transmission of schistosomiasis mansoni in Ravena, Minas Gerais, Brazil, in 1980. This data was used to characterize the clinical and epidemiological profiles of the endemic desease in the population, allowing for the determination of the efficacy of the potable water supply and the specific treatment of those infected with S. mansoni. The district contains three locations, Ravenopolis, Ravena and Lavapes, where the prevalence of the endemic disease was, 20.1%, 42.6% and 63.9%, respectively. The prevalence in the district was statistically higher in men. The age brackets that displayed differences by gender were 10-14 and 15-19 years. Severity of infection was statistically different among individuals within the 10-14 year bracket in ali three locations, and in the 15-19 year bracket among individuals from Ravenopolis and Ravena. The hepatointestinal form was associated with age, and individuals under 15 years of age presented risk of infection 8.85 times higher than adults. Multivariable analysis of the factors involved in transmission of the disease showed that Lavapes was independently associated with infection. In that area, poor sanitary conditions and the proximity of houses to streams infested with S. marsoni cercariae facilitated infection of neighborhood women while performing domestic activities, as well as men digging sand from the streams for construction. These results show the focal nature of transmission of the endemic requiring specific intervention for effective control of disease.",Cadernos de saude publica,1995 Apr-Jun,Brazil,1995,90
9327590,"Personality, social networks, and perceived social support among alcoholics: a structural equation analysis.","In this study we tested relations among personality characteristics, social network properties, and perceived social support both concurrently and prospectively. A sample of 294 men in treatment at a Department of Veterans Affairs Alcohol Treatment Unit was assessed during treatment and 3 months after discharge. Results of the cross-sectional structural equation analyses indicated that the personality characteristics of extraversion and neuroticism were related to both social network properties and perceived social support. Characteristics of the alcoholic's social network were also related to perceived availability of support. Longitudinal analyses of perceived social support after treatment indicated that two social network properties (size of the network and the proportion of confidants) were predictive net of initial levels of social support. Extraversion and neuroticism were found to be indirectly related to perceived social support at Time 2 through their effects on social network properties and perceived social support during treatment. Implications of these findings for models of the nature and determinants of perceived social support are discussed.",Journal of personality,1997 Sep,United States,1997,90
10146560,The determinants of four cancer-related risk behaviours.,"This paper reports research into the determinants of four cancer-related risk behaviours: smoking, excessive alcohol consumption, high fat consumption and exposure to artificial sunlight. The results indicate that the four types of risk behaviour are determined by several factors: the perceived behaviour of the social environment, individual's attitudes towards the risk behaviour and self-efficacy perceptions on changing the risk behaviour. High fat consumption differs from the other risk behaviours in that people tend not to be aware of their high fat consumption. No significant relationships were found among the risk behaviours apart from small correlations between smoking and heavy alcohol consumption, and between high fat consumption and heavy alcohol consumption. The implications of these results for the development of behaviour change programs are discussed.",Health education research,1993 Dec,England,1993,90
8189347,Self-stereotyping and social context: the effects of relative in-group size and in-group status.,"In 2 laboratory experiments, the tendency to stereotype oneself in terms of one's group membership as a function of the social context was examined. Experiment 1 examined the effects of relative in-group size on self-stereotyping. The results confirmed the prediction that minority members are more likely than majority members to stereotype themselves. Experiment 2 examined the interactive impact of relative in-group size and in-group status. As predicted, a high (relative to a low) status of the in-group increased self-stereotyping primarily for minority members, but not for majority members. Moreover, analyses of the differences in perceived in-group and out-group homogeneity suggest that the in-group homogeneity effect should also be interpreted in terms of self-stereotyping processes. Finally, the interplay between cognitive and motivational determinants of self-stereotyping is discussed as well as a possible distinction between self-stereotyping effects on individual level versus group level self-representations.",Journal of personality and social psychology,1994 Apr,United States,1994,90
8172115,Vegetarian diets and colon cancer: the German experience.,"The study assessed mortality and morbidity risks as related to nutritional status of moderate and strict vegetarians in Germany. The total cohort of 1904 self-identified persons was followed up for 11 y. Compared with national mortality rates for Federal Republic of Germany, the observed deaths for all causes were below expectation by a factor of 0.44 for men and 0.53 for women. The mortality for colon cancer was reduced [standardized mortality ration (SMR 44.1 for men and 77.9 for women]. No deaths were observed from rectal cancer. A vegetarian lifestyle of long duration (> or = 20 y) was associated with decreased overall and cancer mortality. Other determinants of decreased cause-specific mortality were physical activity, body weight, and strictness of adherence to the life-style. The relationship between a vegetarian and fiber-rich diet and a decreased risk for colon cancer has been reported in many studies. In this study, the influence of other factors such as health-conscious behavior and a healthy lifestyle seem to indicate partly stronger effects than nutrition itself. This may explain the generally better health of moderate vegetarians.",The American journal of clinical nutrition,1994 May,United States,1994,90
8078862,"Results of the Dutch community project ""Healthy Bergeyk"".","BACKGROUND: This article reports on the results of a community health project that was implemented in the Dutch municipality of Bergeyk. The major goal was to reduce four cancer-related risk behaviors: smoking, high fat consumption, excessive alcohol use, and exposure to artificial sunlight. A control community received no new intervention. Intervention methods included mass media messages, self-help materials, small group activities, lectures, and structural activities. Community organization principles such as a social network approach, community participation, and intersectoral cooperation were applied in the project. METHODS: Data were collected from both communities among cohort research samples on three occasions using telephone interviews. RESULTS: The results indicate a significant reduction in fat intake in the experimental community. No other significant behavioral effects were found. Further analysis among respondents in the experimental condition showed that those personally exposed to the project as indicated by familiarity with and discussion about the project, had a greater decrease in fat consumption between baseline survey and second post-test than those who were not. Also, the percentage of smokers who quit between baseline survey and second post-test was greater among those who knew about the project than among those who did not. Finally, discriminant analysis was used to further examine the determinants of project exposure. Community involvement, marital status, education, and sex were related to project exposure. CONCLUSIONS: It is concluded that with the time limitations of the project in mind, the findings are encouraging.",Preventive medicine,1994 May,United States,1994,90
1747989,Determinants of cigarette smoking.,"Smoking is a complex process influenced by social, environmental, psychologic, and biologic factors. This article explores the multiple determinants of smoking and how these variables interact to promote the persistence of smoking. Further examination of how smoking persistence varies in relation to several specific diseases is discussed.",Clinics in chest medicine,1991 Dec,United States,1991,90
8458563,Querying physicians' beliefs in career choice studies: the limitations of introspective causal reports.,"Numerous studies in family medicine literature explore the determinants of physicians' specialty and practice location choices. A research approach frequently used in these studies has been to ask study physicians what led them to make specific career choices, labeled here as the introspective causal reports study design. This paper explores the validity of introspective causal reports and their usefulness in making health manpower policy recommendations. The accuracy of people's beliefs about the causes of their own behaviors is examined, and social psychology literature is drawn upon in this examination. Data are presented characterizing the use of introspective causal reports in recent family medicine literature. Recommendations are made for stronger research designs in future physician career choice determinant studies.",Family medicine,1993 Mar,United States,1993,90
9533742,Unionisation in a comparative neural network model: a trade union membership prediction in 12 states.,"The sociometric and theoretical models traditionally associated with the determinants of unionisation and based on international comparisons, generally use linear analysis of a restricted number of complex variables. The effectiveness of such models often have an unsatisfactory result. In this study a different theoretical and methodological approach has been used. It is based on a integrated scheme made by transposing the principles of the ""Squashing Theory"" (Buscema, 1994) into the social field, by the connectionist paradigm, and by the Artificial Neural Networks (ANN). This has permitted the carrying out of a larger data base (49 variables, 12 Nations, 12 Years maximum time interval), the adjusting of a model that has an elevated explanatory capacity (in terms of open variance) an ulterior capacity of generalization (in terms of a one-year span) and of metageneralization (in terms of generalization to nonprocessed nations). What emerges is surely the need for more and greater in-depth study of socializing facts which follow such aspects.",Substance use & misuse,1998 Feb,England,1998,90
10176378,"Does maternal employment augment spending for children's health care? A test from Haryana, India.","Evidence that women's employment and earnings foster increased allocations of household resources to children's well-being have led to advocacy of investment in women's employment as a method for targeting the social benefits of enhanced economic opportunity. Work and associated earnings are hypothesized to empower women, who can then exercise their individual preferences for spending on child well-being as well as influence household spending patterns. This paper presents results from a small detailed household and community study of maternal employment and child health in northern India (one of six studies in a research network), which sought to show that such effects did indeed occur and that they could be linked to work characteristics. Careful analysis of employment and earnings showed that they are multidimensional and highly variable over occupations and seasons. Contrary to expectations, spending on health care for children's illness episodes was negatively associated with maternal employment and earnings variables in econometric analysis. The expected individual effects on women of work and earnings, if they did occur, were not sufficient to alter the general spending pattern. We conclude that the attributes of work as well as the social and cultural environment are important mediators of such effects, suggesting a confluence of 'individual' and 'collective' behavioural determinants meeting in the locus of the household.","Health transition review : the cultural, social, and behavioural determinants of health",1997 Oct,Australia,1997,90
12288064,Marriage and cohabitation in a changing society: experience of Norwegian men and women born in 1945 and 1960.,"""Retrospective survey data are used to estimate the effect of various factors on the transitions to first marriage or first cohabitation among single Norwegian men and women born in 1945 and 1960. A high educational level is not found to reduce marriage intensities for women, although educational enrollment appears to be less compatible with marriage for women than men. The effect of employment varies according to prevailing sex-role expectations. The data support the assumption that modern cohabitation developed from two socially opposite origins, the educated elite and the working class. A social value dimension is assumed to have a major effect upon the present-day choice between marriage and cohabitation."" (SUMMARY IN FRE)",European journal of population = Revue europeenne de demographie,1994,Netherlands,1994,90
12286862,Fluctuations in infant mortality rates in Berlin during and after the First World War.,"""This paper will examine infant mortality in Berlin during and after [World War I].... We argue that the social crisis of war, defeat and postwar instability is reflected in the history of infant mortality in Berlin.... We conclude...that the history of infant mortality in Berlin between 1914 and 1923 is one in which members of marginalized groups, specifically the children of unmarried women, paid an exceptionally high price for the war."" (SUMMARY IN FRE)",European journal of population = Revue europeenne de demographie,1993,Netherlands,1993,90
11655365,"The politics, economics, and ethics of ""appropriateness""","The terms ""appropriate"" and ""necessary"" are crucial determinants in decisions regarding the use and reimbursement of medical treatments. This paper encourages greater awareness of the political, economic, and normative assumptions that give meaning to these concepts.",Kennedy Institute of Ethics journal,1997 Dec,United States,1997,90
8909107,Regional variation in infant survival in China.,"From retrospective survey reports 1985-87, the study examined the determinants of neonatal and post-neonatal survival in three provinces in China. Conditional logistic regression models were employed to estimate the effects of macro- and micro-level factors (such as socioeconomic conditions, familial relationships, as well as biosocial determinants) on the survivorship of neonatal and post-neonatal infants in China. The study yielded two findings: (1) Social changes in Chinese society had a strong positive effect on neonatal and post-neonatal survivorship; and (2) the magnitude of such social changes differed across regions which, in turn, led to the differential effects on neonatal and post-neonatal survivorship across provinces in China.",Social biology,1996 Spring-Summer,United States,1996,90
10857252,Genetic and environmental influences on transitions in drug use.,"Genetic and environmental factors influence drug abuse, but abuse represents the culmination of a sequence of events. Different levels of use may have different determinants and these determinants may differ across drug types. Approximately 3200 male-male twin pairs from the Vietnam Era Twin Registry were interviewed by telephone. Data were obtained regarding exposure to six categories of illicit drugs, initiation of use, continuation of use, regular usage, and diagnosis of drug abuse/dependence. Genetic, common environmental, and unique environmental influences on transitions of drug involvement, defined as movement from one level of drug use to the next, were investigated. Marijuana had the highest conditional probability for the transition from exposure to use, from use to use more than five times, and from use more than five times to regular use. The rate of transition to regular use of heroin was higher than the rate for amphetamine, cocaine, sedatives, and psychedelics. Cocaine had the highest conditional probability for the transition from regular use to abuse/dependence. Significant genetic influences were observed for a number of transitions in marijuana, amphetamine, and cocaine usage.",Behavior genetics,1999 Nov,United States,1999,90
9110829,Effectiveness of health education and health promotion: meta-analyses of effect studies and determinants of effectiveness.,"Interventions to promote health that have been developed over the last 20 years in the relatively new scientific health education tradition, have often been evaluated for their effectiveness. Meta-analyses of effect studies on various subfields, show that these interventions generally have quite substantial effects (mean effect sizes, ES, of 0.46 for primary prevention and 0.49 for secondary prevention and patient education). A planned and systematic application of social science theory in intervention development is a strong determinant of effectiveness. However, learning principles such as rewards and feedback, that have been shown to increase effectiveness, are often not or not adequately applied. Also, too few interventions focus on possibilities to facilitate the desired behavior (such as reminders, financial stimuli, and skills improvement). The potential effectiveness of interventions in practice may be increased by systematic development of adoption and implementation strategies, including the creation of 'linkage systems' between intervention developers and representatives of the target and user systems.",Patient education and counseling,1997 Jan,Ireland,1997,90
8240210,Familiality of female and male homosexuality.,"We examined data from a large cohort of homosexual and heterosexual females and males concerning their siblings' sexual orientations. As in previous studies, both male and female homosexuality were familial. Homosexual females had an excess of homosexual brothers compared to heterosexual subjects, thus providing evidence that similar familial factors influence both male and female homosexuality. Furthermore, despite the large sample size, homosexual females and males did not differ significantly from each other in their proportions of either homosexual sisters or homosexual brothers. Thus, results were most consistent with the possibility that similar familial factors influence male and female sexual orientation. However, because results conflicted with those of some other studies, and because siblings' sexual orientations were obtained in a manner likely to yield more errors than in these other, smaller studies, further work is needed using large samples and more careful methods before the degree of cofamiliality of male and female homosexuality can be resolved definitively. We also examined whether some parental influences comprised shared environmental effects on sexual orientation. Scales attempting to measure such influences failed to distinguish subjects with homosexual siblings from subjects with only heterosexual siblings and, thus, did not appear to measure shared environmental determinants of sexual orientation.",Behavior genetics,1993 Jul,United States,1993,90
9567529,A prospective cohort study on the survival experience of under five children in rural western India.,"OBJECTIVE: To study the role of birth weight, nutrition, immunization and other medical as well as social factors in determining child survival. DESIGN: A prospective cohort study. SETTING: 45 villages in Shirur Development Block in Pune District in Maharashtra. METHODS: A cohort of 4129 children were followed from birth till 5 years of age. Weight and length/height of the child was measured at birth and at 3 monthly home visits. Information was also obtained on common childhood morbidities, immunization status and other bio-medical factors. Cause of death was ascertained by verbal autopsy. RESULTS: The neonatal, infant and underfive mortality was rates were estimated to be 37, 60 and 79 per 1000 live births, respectively. Diarrhea and ARI contributed to the major mortality burden. The Kaplan Meier Survival curve showed a sharp fall in the neonatal period, a less rapid decline in the post-neonatal period followed by a marginal fall in the post-infancy period till 5 years age. Girls had a better survival in the early neonatal period but the trend reversed in the late neonatal period. Normal birth weight children had better survival curves compared to low birth weight children. Survival improved with increasing birth order. Multivariate analysis revealed that birth weight, immunization status, and mother's and child's nutritional status influenced infant and under five mortality. CONCLUSION: Birth weight continues to exert its influence not only on survival/mortality in early life but even as late as 5 years of age. Strategies to improve child survival should include immunization and breastfeeding.",Indian pediatrics,1997 Nov,India,1997,90
7667437,Family interactions of schizophrenic and schizoaffective patients: determinants of relatives' negativity.,"Videotaped family problem-solving interactions of 57 schizophrenic or schizoaffective patients and their relatives were examined for predictors of negativity of their communication behavior. Ratings of patients' behaviors and independent assessments of patients' symptomatology were used to predict the negativity of relatives in the videotaped interaction. The results indicated that severity of symptomatology was not related to relatives' negativity. Patients' social skill, as independently assessed by a role-play test, also was not associated with relatives' negativity. The regression results suggest that with both members of a patient-relative dyad, the quality of communication in a discussion is related to the other participant's level of negativity.",Psychiatry research,1995 Mar 27,Ireland,1995,90
14528332,"[Environmental and social determinants in schistosomiasis mansoni in Ravena, Minas Gerais, Brazil].","This study identified the role of biological and social determinants in the transmission of schistosomiasis mansoni in Ravena, Minas Gerais, Brazil, in 1980. This data was used to characterize the clinical and epidemiological profiles of the endemic desease in the population, allowing for the determination of the efficacy of the potable water supply and the specific treatment of those infected with S. mansoni. The district contains three locations, Ravenopolis, Ravena and Lavapes, where the prevalence of the endemic disease was, 20.1%, 42.6% and 63.9%, respectively. The prevalence in the district was statistically higher in men. The age brackets that displayed differences by gender were 10-14 and 15-19 years. Severity of infection was statistically different among individuals within the 10-14 year bracket in ali three locations, and in the 15-19 year bracket among individuals from Ravenopolis and Ravena. The hepatointestinal form was associated with age, and individuals under 15 years of age presented risk of infection 8.85 times higher than adults. Multivariable analysis of the factors involved in transmission of the disease showed that Lavapes was independently associated with infection. In that area, poor sanitary conditions and the proximity of houses to streams infested with S. marsoni cercariae facilitated infection of neighborhood women while performing domestic activities, as well as men digging sand from the streams for construction. These results show the focal nature of transmission of the endemic requiring specific intervention for effective control of disease.",Cadernos de saude publica,1995 Apr-Jun,Brazil,1995,90
8822406,Determinants of perceived family support and conflict: life-course variations among the physically disabled.,"This study assesses variations in the levels and determinants of family support and family conflict in three age groups of non-institutionalized physically disabled individuals (18-49; 50-64; 65+). Analyses are based on a representative sample of 730 physically disabled adults from ten countries of southwestern Ontario, Canada. Results indicate life-course related differences in the levels of both family support and family conflict, with the oldest group perceiving the greatest support and the least conflict from family members. While level of disability was not significantly related to perceived family support, findings indicate that individuals with greater functional limitations experience less frequent negative or conflictive interactions with family. A number of additional socio-demographic and psycho-social factors were also associated with perceived family support and conflict. However, the determinants of support and conflict were not equivalent and varied considerably by age group. In general, the results of this study support the notion that support and conflict represent independent dimensions of experience. Moreover, the factors that influence family support and conflict appear to change across the life course.",International journal of aging & human development,1996,United States,1996,90
12290730,The determinants and patterns of married women's labor force participation in Korea.,"The present study investigates the determinants and patterns of married women's labor force participation in Korea. Married women's employment in Korea is largely determined by age, urban residence, household characteristics of the husband's socioeconomic status, family income, fertility, and the lagged effect of work. Older age, rural residence, inferior household economic condition, and recent work experience are the major positive causes of married women's participation in the market work. On the other hand, younger women with preschool children, who currently reside in urban areas, enjoying better household economic conditions (due to higher socioeconomic status of husbands and/or higher family income) are the groups of women with the smallest probability of working in the market. Married women's employment pattern in Korea shows a pattern typical of less-developed and low-income countries in two aspects: married women working and characterized by a low level of education; the difference between urban and rural areas in terms of work participation pattern is remarkable. Although Korea belongs to the advanced group of currently industrializing countries, she lags behind with other developing countries in terms of married women's employment. Moreover, it is difficult to predict in advance that Korea would have similar experiences as those of contemporary advanced countries.",Korea journal of population and development,1995 Jul,Korea (South),1995,90
2021295,Depression among alcoholics. Relationship to clinical and cerebrospinal fluid variables.,"Although depression is common among alcoholics, its determinants are poorly understood. Among 339 alcoholics, 111 (33%) had a history of major depression. Depressed, compared with never-depressed alcoholics, had a higher daily alcohol intake, more lifetime diagnoses of other anxiety and affective disorders and drug abuse, more had attempted suicide, and more reported alcoholism in both parents. Depressed alcoholics also had significantly lower cerebrospinal fluid levels of the dopamine metabolite homovanillic acid and of gamma-aminobutyric acid. Among subgroups of depressed alcoholics, secondary compared with primary depressives were more often divorced, of lower social status, with an earlier onset of alcoholism, and higher Michigan Alcohol Screening Test scores. Secondary depressives also had significantly lower cerebrospinal fluid concentrations of homovanillic acid than never depressed alcoholics. These results suggest that certain psychosocial variables, alcohol consumption, and neurochemical variables may be specifically associated with depression in alcoholics.",Archives of general psychiatry,1991 May,United States,1991,90
9881143,Infant and child mortality determinants in Bangladesh: are they changing?,"From the data of the 1989 Bangladesh Fertility Survey, aggregate deaths reported at ages 0-12 and 13-60 months are used to estimate infant and child mortality. Multivariate analysis shows that preceding birth interval length, followed by survival status of the immediately preceding child, are the most important factors associated with differential infant and child mortality risks; sex of the index child and mother's and father's education are also significant. Demographic factors are influential during infancy as well as childhood, but social factors, particularly mother's and father's education, now emerge as significant predictors of infant mortality risks. This indicates a change in the role of socioeconomic factors, since the earlier Bangladesh Fertility Survey in 1975.",Journal of biosocial science,1997 Oct,England,1997,90
7550767,Infant mortality time series are random walks with drift: are they cointegrated with socioeconomic variables?,"Previous time series analyses of infant mortality have failed to provide evidence to support their implicit assumption that infant mortality data used behaved as a stationary time series. The present study applies the augmented Dickey Fuller Test to infant mortality time series for Sweden (1800-1989), United Kingdom (1839-1989) and United States (1915-1989). The null hypothesis that each of these series is non-stationary is accepted at standard levels of significance. A conceptual framework of infant mortality which uses a combination of physical and social overhead capital as factors in a production function is developed to explain the finding of non-stationarity as derivative from the non-stationarity of a stock of health-enhancing capital. Estimation of econometric models of the socioeconomic determinants of infant mortality using differenced data with ARIMA estimation is inconclusive. Estimation of a bivariate cointegration model supports the hypothesis that infant survival and GNP/Capita are cointegrated for 19th century Sweden but not for 19th century UK. Bivariate analysis of 20th century Sweden, UK, and US data demonstrated no cointegration. This may be due to the onset of disequilibrium in the economic determination of infant mortality in the present era as technological advances and demographic shifts began to play a larger role. Supplementing the bivariate analysis with measures of unemployment, and crude birth rate in the 20th century permitted the detection of cointegration in US and UK. The multivariate results may suggest that improvements in 20th century UK GNP/capita have had greater impact on infant survival relative to US GNP/capita.",Health economics,1995 May-Jun,England,1995,90
