PMID,TI,AB,JT,DP,PL,YY,year
19288983,"Communication inequalities, social determinants, and intermittent smoking in the 2003 Health Information National Trends Survey.","INTRODUCTION: Intermittent smokers account for a large proportion of all smokers, and this trend is increasing. Social and communication inequalities may account for disparities in intermittent smoking status. METHODS: Data for this study came from 2,641 ever-smokers from a 2003 nationally representative cross-sectional survey. Independent variables of interest included race/ethnicity, sex, household income, education, health media attention, and cancer-related beliefs. The outcome of interest was smoking status categorized as daily smoker, intermittent smoker, or former smoker. Analyses used 2 sets of multivariable logistic regressions to investigate the associations of covariates with intermittent smokers compared with former smokers and with daily smokers. RESULTS: People with high education and high income, Spanish-speaking Hispanics, and women were the most likely to be intermittent rather than daily smokers. Women and Spanish-speaking Hispanics were the most likely to be intermittent rather than former smokers. Attention to health media sources increased the likelihood that a person would be an intermittent smoker instead of a former or daily smoker. Believing that damage from smoking is avoidable and irreversible was associated with lower odds of being an intermittent smoker rather than a former smoker but did not differentiate intermittent smoking from daily smoking. CONCLUSION: The results indicate that tailoring smoking-cessation campaigns toward intermittent smokers from specific demographic groups by using health media may improve the effect of these campaigns and reduce social health disparities.",Preventing chronic disease,2009 Apr,United States,2009,00
19629855,Sex preference as a determinant of contraceptive use in matrilineal societies: a study on the Garo of Bangladesh.,"OBJECTIVES: This paper explores the presence of sex preference and its influence on contraceptive use among the Garo, a matrilineal community, of Bangladesh. METHODS: In this study, 223 currently married Garo women were interviewed, selected purposively from two districts of Bangladesh, where most of the Garo people live. A binary logistic regression model was fitted to explore the determinants of current use of contraceptives among the Garo community. RESULTS: About 80% of the Garo women were currently using contraceptive methods, which was much higher than the contraceptive prevalence at the national level (55.8%). However, the use of modern male methods was very low in that community. Regression analysis revealed that the strong preference for girls was a significant determinant of contraceptive use. CONCLUSIONS: Even though the Garo apply contraception more than the Bangladeshi community in general, their strong preference for girls may restrain its success. Family planning information can be designed so as not to challenge the matrilineal structure of the society and both spouses counselled together to promote also modern male methods.",The European journal of contraception & reproductive health care : the official journal of the European Society of Contraception,2009 Aug,England,2009,00
12064266,"Marital status, cohabitation, and risk of preterm birth in Europe: where births outside marriage are common and uncommon.","This article explores whether the impact of marital status on the risk of preterm birth varies in relation to marital practices in the population, defined by the proportion of out-of-marriage births. Data come from a case-control study of the determinants of preterm birth in 16 European countries (5456 cases and 8234 controls). There is a significantly elevated risk of preterm birth associated with both cohabitation (OR = 1.29 [1.08, 1.55]) and single motherhood (OR = 1.61 [1.26, 2.07]) for women living in countries where fewer than 20 of births occur outside marriage. In contrast, there is no excess risk associated with marital status when out-of-marriage births are more common. This overall result does not apply to all subgroups of preterm births: different patterns emerge for early preterm births and preterm births induced for medical reasons. It is important to consider social context in the analysis of individual risk factors.",Paediatric and perinatal epidemiology,2002 Apr,England,2002,00
11020935,The first generation to control family size: a microstudy of the causes of fertility decline in a rural area of Bangladesh.,"In Bangladesh, the total fertility rate declined from more than six children per woman of reproductive age in 1980 to 3.3 children per woman in 1996. Much discussion has ensued about the circumstances responsible for this decline and, in particular, about the contribution made by the national family planning program. For this study, qualitative interviews were conducted with 67 women concerning the factors influencing their reproductive behavior. The participants, residents of a rural area in southwestern Bangladesh, consisted of two groups: women who were currently practicing family planning and women who had never practiced or had not done so for at least four years. The findings suggest that the family planning program has played an important role in reducing family size, but also indicate that economic and social changes, and especially growing aspirations (particularly for a life outside agriculture) have combined with changes in the nature of family decision making to make couples more receptive to the idea of family planning.",Studies in family planning,2000 Sep,United States,2000,00
11851959,"Female genital cutting in southern urban and peri-urban Nigeria: self-reported validity, social determinants and secular decline.","Despite growing public resistance to the practice of female genital cutting (FGC), documentation of its prevalence, social correlates or trends in practice are extremely limited, and most available data are based on self-reporting. In three antenatal and three family planning clinics in South-west Nigeria we studied the prevalence, social determinants, and validity of self-reporting for FGC among 1709 women. Women were interviewed on social and demographic history, and whether or not they had undergone FGC. Interviews were followed by clinical examination to affirm the occurrence and extent of circumcision. In total, 45.9% had undergone some form of cutting. Based on WHO classifications by type, 32.6% had Type I cuts, 11.5% Type II, and 1.9% Type III or IV. Self-reported FGC status was valid in 79% of women; 14% were unsure of their status, and 7% reported their status incorrectly. Women are more likely to be unsure of their status if they were not cut, or come from social groups with a lower prevalence of cutting. Ethnicity was the most significant social predictor of FGC, followed by age, religious affiliation and education. Prevalence of FGC was highest among the Bini and Urhobo, among those with the least education, and particularly high among adherents to Pentecostal churches; this was independent of related social factors. There is evidence of a steady and steep secular decline in the prevalence of FGC in this region over the past 25 years, with age-specific prevalence rates of 75.4% among women aged 45-49 years, 48.6% among 30-34-year olds, and 14.5% among girls aged 15-19. Despite wide disparities in FGC prevalence across ethnic, religious and educational groups, the secular decline is evident among all social subgroups.",Tropical medicine & international health : TM & IH,2002 Jan,England,2002,00
19583043,Oral health-related self-efficacy beliefs and toothbrushing: Finnish and Turkish pre-adolescents' and their mothers' responses.,"PURPOSE: The aim of this study was to investigate the association between cognitive and behavioural factors of preadolescents and those of their mothers, assessed in terms of self-efficacy beliefs and toothbrushing among Turkish and Finnish population in the framework of Social Cognitive Theory. The specific objective was to test if this possible association worked regardless of cultural differences. MATERIALS AND METHODS: Self-administered questionnaires for Finnish (n = 338) and Turkish (n = 611) pre-adolescents and their mothers were used to collect the information on cognitive (pre-adolescent and maternal self-efficacy) and behavioural factors (toothbrushing frequencies). RESULTS: Turkish mothers and pre-adolescents reported lower levels of self-efficacy and toothbrushing than did their Finnish counterparts (P < 0.005). Finnish pre-adolescents reporting high self-efficacy were more likely to have mothers with high levels of self-efficacy (OR = 2.14, 95% CI = 1.16 to 3.93), (P = 0.014). Similar positive associations emerged between Turkish (OR = 2.45, 95% CI = 1.70 to 3.52), (P = 0.001) and Finnish (OR = 6.76, 95% CI = 2.21 to 20.65), (P = 0.001) pre-adolescent self-efficacy and maternal recommended (twice daily) level of toothbrushing behaviour. For pre-adolescents' toothbrushing, their own self-efficacy was the common explanatory variable. Binary logistic regression models revealed that the maternal toothbrushing accounted for the Turkish pre-adolescents' toothbrushing behaviour, whereas maternal self-efficacy did so for the Finnish pre-adolescents' (P < 0.001) toothbrushing behaviour. CONCLUSIONS: This study underlines the need for integration of pre-adolescent self-efficacy and maternal cognition and behaviour into oral health intervention programmes because of their relation to recommended toothbrushing behaviour among pre-adolescents, regardless of cultural differences. These findings seem to fit with the Social Cognitive Theory, which emphasises the significance of cultural factors and cognition as the determinants of behaviour.",Oral health & preventive dentistry,2009,Germany,2009,00
11759165,"Trends in social, political and technological impact factors of hygienic risks in German households.","This paper considers actual German trends of impact factors contributing to hygienic risks in domestic settings: Have there been or are there still alterations which may be relevant and which should have consequences for hygiene behavior? How is hygiene consciousness organized in the German society? Each of the alterations of hygiene determinants described below may appear to be marginal when looked at separately, thus disregarding any relationship to hygiene. However, as a whole to anticipate the conclusion they have clearly altered the hygiene risks in the household; some risks have decreased but others have grown worse. The author intends to initiate an objective discussion on home hygiene in Germany. The intention is not creating a sterile environment in the home but to realize the ""hot spots"" of hygiene in modern domestic settings in order to develop a targeted hygiene.",International journal of hygiene and environmental health,2001 Nov,Germany,2001,00
18477747,Health inequalities among the elderly in western Europe.,"BACKGROUND: This paper analyses gender inequalities in health status and in social determinants of health among the elderly in western Europe. METHODS: Data came from the first wave of the ""Survey of Health, Ageing and Retirement in Europe"" (2004). For the purposes of this study a subsample of community-residing people aged 65-85 years with no paid work was selected (4218 men and 5007 women). Multiple logistic regression models separated by sex and adjusted for age and country were fitted. RESULTS: Women were more likely to report poor health status, limitations in mobility and poor mental health. Whereas in both sexes educational attainment was associated with the three health indicators, household income was only related to poor self-rated health among women. The relationship between living arrangements and health differed by gender and was primarily associated with poor mental health. In both sexes, not living with their partner but living with other people and being the household head was related to poor mental health status (adjusted odds ratio (aOR) 2.14; 95% CI 1.11 to 4.14 for men and aOR 1.75; 95% CI 1.12 to 2.72 for women). In addition, women living with their partner and other(s) and those living alone were more likely to report poor mental health status (aOR 1.67; 95% CI 1.17 to 2.41 and aOR 1.58; 95% CI 1.26 to 1.97, respectively). CONCLUSIONS: Health inequalities persist among the elderly. Women have poorer health status than men and in both sexes the risk of poor health status increases among those with low educational attainment. Living arrangements are primarily associated with poor mental health status with patterns that differ by gender.",Journal of epidemiology and community health,2008 Jun,England,2008,00
12733243,[The participation of women with breast cancer in choosing their treatment: a right as yet to be gained].,"The purpose of this study was to identify how women with breast cancer perceive themselves as subjects in the process of making decisions on their own treatment. Two objectives were pursued: (a) to identify social and political determinants that, by affecting the socialization process of these women, might have influenced them in adopting a style of participation, and (b) to understand the meaning of such participation, as it was perceived by these women at the time they decided on their treatment options. The theoretical-methodological support adopted was that of Symbolic interactionism. The population sample included nine women with breast cancer. Semi-structured interviews allowed data to be gathered, and led to collecting further field notes and data from medical records. The hermeneutic dialectic method was employed as a compass for data interpretation, which made it possible to identify two broad theme units: 'construction of the female identity' and 'style of participation when choosing one's own treatment'. By means of these units it was possible to grasp what it meant for these women to deal with the issue of limits and, therefore, of ethics. In their view, they did not participate in the decision-making process, being regarded as unqualified to decide on the fate of their own bodies and lives. They were thus seen as obedient subjects in relation to medical decisions that are based on the principle of beneficence, where health care delivery is dependent on hierarchical social relationships and power structures are present between classes, genders, and levels of knowledge.",Revista latino-americana de enfermagem,2003 Jan-Feb,Brazil,2003,00
19149396,"Language proficiency, gender and self-reported health: an analysis of the first two waves of the longitudinal survey of immigrants to Canada.","BACKGROUND: Most immigrants to Canada now come from Asia, the Middle East, the Caribbean and Africa, where cultures and languages often differ significantly from the Canadian context. Subgroups of immigrants experience disparities in health. Inability to communicate in an official language in Canada may be a marker of risk for poor health due to both pre- and post-migration factors. We aimed to study the relationship between language proficiency and self-reported health. METHODS: We conducted a cross-sectional analysis of the first two surveys of the Longitudinal Survey of Immigrants to Canada (2001, 2003), a population-based cohort study of new immigrants to Canada. Specifically, we used logistic regression analyses to examine the relationship between self-reported health and language proficiency by sex, controlling for a range of health determinants at 6 months (wave 1) and 2 years (wave 2) after arrival. RESULTS: After controlling for covariates (age, sex, education, region of birth, immigrant class, job satisfaction, access to health care), analysis of the wave 1 survey showed that poor proficiency in English or French is significantly related to the self-reported poor health (OR=2.0, p<0.01). And this relationship was consistent in the wave 2 survey (OR=1.9, p<0.01). We also found that this statistically significant association between poor language proficiency and self-reported health holds only for women (wave 1 survey OR=2.6, p <0.01, wave 2 survey OR=2.2, p<0.01), not for men. CONCLUSION: The association between poor language proficiency and poor self-reported health, and particularly its significantly greater impact on women, has implications for language training, health care and social services, and health information.",Canadian journal of public health = Revue canadienne de sante publique,2008 Nov-Dec,Switzerland,2008,00
12830862,Factors associated with aggression between pairs of domestic ferrets.,"OBJECTIVE: To identify factors (eg, familiarity, sex, neutering status, and time of year) associated with aggression between domestic ferrets and test a method for reducing aggression when introducing ferrets. DESIGN: Prospective trial. ANIMALS: 56 healthy domestic ferrets. PROCEDURE: To identify variables associated with aggression, pairs were placed in an enclosed area and observed. To test whether increasing familiarity would decrease aggression when introducing ferrets, pairs of ferrets were housed in separate cages next to each other or in separate rooms for 2 weeks prior to introduction. RESULTS: 49 of 82 pairs of strangers fought, but 31 cage mate pairs did not. Time of year had no apparent effect. Pairs consisting of 2 neutered females or 2 sexually intact males were significantly more likely to fight than were pairs consisting of a neutered female and a sexually intact male. Pairs caged next to each other for 2 weeks prior to introduction were no less likely to fight than were control pairs. CONCLUSIONS AND CLINICAL RELEVANCE: Results suggest that familiarity, sex, and neutering status are important determinants of aggression between ferrets. If unfamiliar neutered ferrets are introduced, then pairing 2 males or a male and female would likely result in the lowest levels of aggression. However, neutered females and sexually intact males are not indiscriminately aggressive, as a neutered female can be paired with a sexually intact male without resulting in aggression. Caging ferrets next to each other for 2 weeks does not decrease aggression when the ferrets are introduced.",Journal of the American Veterinary Medical Association,2003 Jun 15,United States,2003,00
18941263,Issues in the measurement of social determinants of health.,"This article focuses on the measurement of the social determinants of health, and specifically on issues relating to two key variables relevant to the analysis of public health information: poverty and inequality. Although the paper has been written from the perspective of economics, the discipline of the two authors, it is also of relevance to researchers in other disciplines. It is argued that there is a need to ensure that, when considering measurement in this largely neglected area of research, sufficient thought is given to the relationships that are being examined or assessed. We argue further that any attempt at measurement in this area must take into account the historical backdrop and the complex nature of the relationships between these key variables.",Health information management : journal of the Health Information Management Association of Australia,2008,Australia,2008,00
11520404,Socio-economic disparities in preterm birth: causal pathways and mechanisms.,"Preterm birth is the leading cause of infant mortality in industrialised societies. Its incidence is greatly increased among the socially disadvantaged, but the reasons for this excess are unclear and have been relatively unexplored. We hypothesise two distinct sets of causal pathways and mechanisms that may explain social disparities in preterm birth. The first set involves chronic and acute psychosocial stressors, psychological distress caused by those stressors, increased secretion of placental corticotropin releasing hormone (CRH), changes in sexual behaviours or enhanced susceptibility to bacterial vaginosis and chorioamnionitis, cigarette smoking or cocaine use, and decidual vasculopathy. The second hypothesised pathway is a gene-environment interaction based on a highly prevalent mutation in the gene for methylenetetrahydrofolate reductase (MTHFR), combined with low folate intake from the diet and from prenatal vitamin supplements, consequent hyperhomocysteinemia, and decidual vasculopathy. We propose to test these hypothesised pathways and mechanisms in a nested case-control study within a prospectively recruited and followed cohort of pregnant women with singleton pregnancies who deliver at one of four Montreal hospitals that serve an ethnically and socio-economically diverse population. Following recruitment during the late first or early second trimester, participating women are seen at 24-26 weeks, when a research nurse obtains a detailed medical and obstetric history; administers several scales to assess chronic and acute stressors and psychological function; obtains blood samples for CRH, red blood cell and plasma folate, homocysteine, and DNA for the MTHFR mutation; and performs a digital and speculum examination to measure cervical length and vaginal pH and to obtain swabs for bacterial vaginosis and fetal fibronectin. After delivery, each case (delivery at < 37 completed weeks following spontaneous onset of labour or prelabour rupture of membranes) and two controls are selected for placental pathological examination, hair analysis of cotinine, cocaine, and benzoylecgonine, and analysis of stored blood and vaginal specimens. Statistical analysis will be based on multiple logistic regression and structural equation modelling, with sequential construction of models of potential aetiological determinants and covariates to test the hypothesised causal pathways and mechanisms. The research we propose should improve understanding of the factors and processes that mediate social disparities in preterm birth. This improved understanding should help not only in developing strategies to reduce the disparities but also in suggesting preventive interventions applicable across the entire socio-economic spectrum.",Paediatric and perinatal epidemiology,2001 Jul,England,2001,00
12600275,Determinants of the clinical course of musculoskeletal complaints in general practice: design of a cohort study.,"BACKGROUND: Musculoskeletal complaints are frequent and have large consequences for public health. Information about the prognosis after presentation in general practice is far from complete. Knowledge about determinants of the clinical course of musculoskeletal complaints is essential for management decisions and to inform patients about their prognosis. The purpose of this study is to provide information about the prognosis of musculoskeletal complaints other than low back pain by studying the course of these complaints in general practice and to identify determinants of this course. METHODS: Patients of 18 years and older, who present in general practice with a new episode of a musculoskeletal complaint of the neck, shoulder, elbow, wrist, hand, arm, hip, knee, ankle or foot, are recruited by their general practitioner (GP). Participants will receive complaint-specific questionnaires by mail at baseline and after 3, 6, 12 and 18 months. The following putative determinants of the course of the complaints will be investigated: sociodemographic characteristics, characteristics of the complaint, psychosocial job characteristics, physical workload, physical activity during leisure time, pain coping, mood, kinesiophobia, social support, optimism. The primary outcomes are perceived recovery, pain, functional status, sick leave and overall quality of life.",BMC musculoskeletal disorders,2003 Feb 24,England,2003,00
15847699,Globalization and Health.,"This debut editorial of Globalization and Health introduces the journal, briefly delineating its goals and objectives and outlines its scope of subject matter. 'Open Access' publishing is expected to become an increasingly important format for peer reviewed academic journals and that Globalization and Health is 'Open Access' is appropriate. The rationale behind starting a journal dedicated to globalization and health is three fold:Firstly: Globalization is reshaping the social geography within which we might strive to create health or prevent disease. The determinants of health - be they a SARS virus or a predilection for fatty foods - have joined us in our global mobility. Driven by economic liberalization and changing technologies, the phenomenon of 'access' is likely to dominate to an increasing extent the unfolding experience of human disease and wellbeing.Secondly: Understanding globalization as a subject matter itself needs certain benchmarks and barometers of its successes and failings. Health is one such barometer. It is a marker of social infrastructure and social welfare and as such can be used to either sound an alarm or give a victory cheer as our interconnectedness hurts and heals the populations we serve.And lastly: In as much as globalization can have an effect on health, it is also true that health and disease has an effect on globalization as exemplified by the existence of quarantine laws and the devastating economic effects of the AIDS pandemic.A balanced view would propose that the effects of globalization on health (and health systems) are neither universally good nor bad, but rather context specific. If the dialogue pertaining to globalization is to be directed or biased in any direction, then it must be this: that we consider the poor first.",Globalization and health,2005 Apr 22,England,2005,00
19827286,[Stress and health in workplace: towards such scenarios. From Occupational medicine to medicine in workplace].,"A short review of main results obtained in occupational stress research is presented. Stress activates the sympato-adrenal system with possible dangerous consequences on the cardiovascular apparatus. In field studies the relation between stress and coronary diseases is controversial. However, from a clinical and experimental perspective the relation between breakdown in adaptation and cardiovascular disorder is a fact. More consistent results on the psychosocial determinants of an increased cardiovascular risk are obtained when stress is studied in relation to the socio-economic condition of groups and individuals. To better embrace and describe such factors, a new theoretical contribution has been introduced: social capital. This is a more sophisticated version of social cohesion, social integration and social support. For the future, an interdisciplinary approach is recommended in health surveillance of life and work environment.",Giornale italiano di medicina del lavoro ed ergonomia,2009 Apr-Jun,Italy,2009,00
17488897,"Exploratory spatial analysis of social and environmental factors associated with the incidence of Ross River virus in Brisbane, Australia.","We used geographic information systems and a spatial analysis approach to explore the pattern of Ross River virus (RRV) incidence in Brisbane, Australia. Climate, vegetation and socioeconomic data in 2001 were obtained from the Australian Bureau of Meteorology, the Brisbane City Council and the Australian Bureau of Statistics, respectively. Information on the RRV cases was obtained from the Queensland Department of Health. Spatial and multiple negative binomial regression models were used to identify the socioeconomic and environmental determinants of RRV transmission. The results show that RRV activity was primarily concentrated in the northeastern, northwestern, and southeastern regions in Brisbane. Multiple negative binomial regression models showed that the spatial pattern of RRV disease in Brisbane seemed to be determined by a combination of local ecologic, socioeconomic, and environmental factors.",The American journal of tropical medicine and hygiene,2007 May,United States,2007,00
19161545,"Maternal autonomy is inversely related to child stunting in Andhra Pradesh, India.","Child stunting, an outcome of chronic undernutrition, contributes to poor quality of life, morbidity and mortality. In South Asia, the low status of women is thought to be one of the primary determinants of undernutrition across the lifespan. Low female status can result in compromised health outcomes for women, which in turn are related to lower infant birthweight and may affect the quality of infant care and nutrition. Maternal autonomy (defined as a woman's personal power in the household and her ability to influence and change her environment) is likely an important factor influencing child care and ultimately infant and child health outcomes. To examine the relationship between maternal autonomy and child stunting in Andhra Pradesh, India, we analysed data from National Family Health Survey (NFHS)-2. We used cross-sectional demographic, health and anthropometric information for mothers and their oldest child <36 months (n = 821) from NFHS-2. The main explanatory variables of autonomy are presented by four dimensions - decision making, permission to travel, attitude towards domestic violence and financial autonomy - constructed using seven binary variables. Logistic regression models were used to test associations between indicators of female autonomy and the risk of having a stunted child. Women with higher autonomy {indicated by access to money [odds ratio (OR) = 0.731; 95% confidence interval (CI) 0.546, 0.981] and freedom to choose to go to the market [OR = 0.593; 95% CI 0.376, 0.933]} were significantly less likely to have a stunted child, after controlling for household socio-economic status and mother's education. In this south Indian state, two dimensions of female autonomy have an independent effect on child growth, suggesting the need for interventions that increase women's financial and physical autonomy.",Maternal & child nutrition,2009 Jan,England,2009,00
16277821,Consequences of food energy excess and positive energy balance.,"This paper discusses possible consequences of energy excess throughout the life cycle. Firstly we consider the effects of foods on hunger, satiety and satiation. Also, the changes in food availability and consumption in relation to changes in social and economic determinants of energy excess. The relationship between physical activity and energy intake (EI) is also considered. Secondly we explore the definition of energy excess and the metabolic effects of macronutrients (mainly in relation to fuel partitioning oxidation/storage) on energy balance. The cellular and molecular regulation determined by specific genes involved in lipogenesis, fuel partitioning and/or in energy dissipation are explored. Thirdly, we examine the main consequences induced by energy excess and positive energy balance, starting with the alterations in glucose utilisation (insulin resistance) leading to type 2 diabetes and the linkage of energy excess with other non-communicable diseases (NCDs). Biological, social and psychological consequences during perinatal, childhood and adolescence periods are specifically analysed. Fourthly, the transition from energy deficit to excess, under the optic of a developing country is analysed with country examples drawn from Latin America. The possible role of supplementary food programmes in determining positive energy balance is discussed especially in relation to pre-school and school feeding programmes. Fifthly, we deal with the economic costs of energy excess and obesity related diseases. Finally, some areas where further research is needed are described; biological and genetic determinants of individual and population energy requirements, foods and food preparations as actually consumed, consumer education and research needs on social determinants of energy imbalances.",Public health nutrition,2005 Oct,England,2005,00
17761378,Disparities in obesity rates: analysis by ZIP code area.,"Obesity in the United States has been linked to individual income and education. Less is known about its geographic distribution. The goal of this study was to determine whether obesity rates in King County, Washington State, at the ZIP code scale were associated with area-based measures of socioeconomic status and wealth. Data from the Behavioral Risk Factor Surveillance System were analyzed. At the ZIP code scale, crude obesity rates varied six-fold. In a model adjusting for covariates and spatial dependence, property values were the strongest predictor of the area-based smoothed obesity prevalence. Geocoding of health data provides new insights into the nature of social determinants of health. Disparities in obesity rates by ZIP code area were greater than disparities associated with individual income or race/ethnicity.",Social science & medicine (1982),2007 Dec,England,2007,00
18209291,"Exploring intra-household factors for diarrhoeal diseases: a study in slums of Delhi, India.","While infrastructure conditions constitute 'primary routes', contamination of water within households and other behavioural determinants are considered as 'secondary routes'. However, recontaminated water has been considered not to constitute a serious risk though it occurs commonly in poorer societies. A study was conducted in Delhi where individual risk factors were located within a larger socio-economic, political and administrative framework, as they were often independent variables. This component of the larger study hypothesised that behavioural factors at individual household levels lose significance as major determinants of diarrhoeal diseases once they are analysed in a holistic epidemiology frame. Determinants at the household level were explored through a dataset based on a primary survey of 300 households in three slum clusters. Amongst households storing municipal water (proven to be safe at source), adhering to the best storage practices did not translate into lower incidence rates as compared to those with relatively unsafe practices. The explanation lay in factors which were external to the home and beyond the control of the affected household. Thus, household level behavioural factors such as storage practises should not be analysed in isolation as determinants of diarrhoeal illness particularly when pitted against stronger neighbourhood and external determinants.",Journal of water and health,2008 Jun,England,2008,00
15052398,The determinants and effect of shared care on patient outcomes and psychiatric admissions - an inner city primary care cohort study.,"OBJECTIVE: The aim of this study was to determine the factors associated with receipt of different levels of shared care, and the effect of shared care on patient outcomes. METHOD: A total of 349 patients with severe mental illness were selected from general practice lists. Patient functioning was assessed using standardised questionnaires, and GPs completed a questionnaire about patients' shared care arrangements at baseline (response-rate 79%). Patients were followed up at 12 months. RESULTS: Receipt of high shared care was associated with greater patient satisfaction with services and social functioning at baseline (p < 0.005). Patients receiving high shared care showed greater improvements in SF-12 mental health scores at follow-up compared to low shared care groups (p = 0.02). This effect was abolished after adjustment for age, sex and psychiatric diagnosis. CONCLUSION: Receipt of high shared care was not associated with demographic or clinical characteristics. High shared care had limited value for patients in terms of improved clinical, social or general health functioning over one year.",Social psychiatry and psychiatric epidemiology,2004 Feb,Germany,2004,00
18484442,Work-related stress factors and menstrual pain: a nation-wide representative survey.,"While imposing research has been conducted with respect to the biological determinants of painful menstruation, little is known about the psychosocial factors, including work-related stress that might influence menstrual pain. We conducted a study in which we aimed to determine besides the prevalence of dysmenorrhoea whether menstrual pain was associated with job control, co-worker social support, job security and dissatisfaction with the job. Data of 2772 working women aged 18-55 years, participants in the Hungarostudy 2002 nation-wide representative survey was analyzed. Binary logistic regression was used to determine the association between work stress factors and menstrual pain. Altogether 15.5% of women reported to experience menstrual pain that limits their daily activity. Low job control, low co-worker social support and low job security were found to be associated with a higher risk for menstrual pain even after controlling for the effect of age, educational attainment, parity status, smoking, body-mass index and treatment for gynecological problems. Job dissatisfaction was also related to dysmenorrhoea, albeit not significantly. The relationship between work-related psychosocial factors and painful menstruation deserves further investigation in order to determine the possible pathways of this association.",Journal of psychosomatic obstetrics and gynaecology,2008 Jun,England,2008,00
11297008,Differences in psychosocial determinants of physical activity in older adults participating in organised versus non-organised activities.,"BACKGROUND: With the introduction of the new consensus on 30 minutes of moderate physical activity preferably on all days of the week, exercise implemented into daily activities is promoted whereas structured activity programs lose importance. Activity levels of most older people don't come up with current recommendations. Therefore strategies to enhance attendance of older adults in physical activities should be developed. Group programs may be more effective in changing exercise behaviour of older adults than non-supervised physical activity. The purpose of this study was to investigate the differences in level of activity and psychosocial determinants of physical activity between seniors involved in an exercise class and seniors not engaged in any organised physical activity. METHODS: Seventy-five elderly who were currently involved in structured exercise classes and 75 elderly who did not participate in any organised physical activity during the previous year were recruited in senior citizens' centres and were asked to fill out a questionnaire. RESULTS: Subjects involved in an exercise program had higher levels of activity and reported more social influences and higher self-efficacy compared to the respondents practising on an individual basis. No differences were found in perceived barriers or benefits. CONCLUSIONS: Exercising in a group program gives the opportunity to accumulate some extra physical activity and positively affects the level of activity outside the program. Stimulating older adults to join a structured activity program in the company of family or friends in order to enhance supporting social influences and perceived competence could be an important intervention strategy.",The Journal of sports medicine and physical fitness,2000 Dec,Italy,2000,00
18593800,Five-year incidence of cardiovascular disease and its predictors in Greece: the ATTICA study.,"The 5-year incidence of cardiovascular disease (CVD) and its determinants, in a sample of men and women from Greece, was evaluated. From May 2001 to December 2002, 1514 men and 1528 women (>18 years old) without any clinical evidence of CVD, living in the Attica area, Greece, were enrolled in the ATTICA study. In 2006, a group of experts performed the 5-year follow-up (941 of the 3042 (31%) participants were lost to follow-up). Development of CVD (coronary heart disease, acute coronary syndromes, stroke, or other CVD) during the follow-up period was defined according to WHO-ICD-10 criteria. The 5-year incidence of CVD was 11.0% in men and 6.1% in women (p<0.001); the case fatality rate was 1.6%. Multi-adjusted logistic regression analysis revealed that increased age (odds ratio per year=1.09, p=0.04), waist-to-hip ratio (odds ratio=5.07, p=0.02), hypertension (odds ratio=4.53, p=0.001), diabetes (odds ratio=4.53, p=0.001) and C-reactive protein levels (odds ratio per 1 mg/dl=1.31, p=0.02) were the most significant baseline bio-clinical predictors of CVD. Furthermore, an increased education level and greater adherence to the Mediterranean diet (among 35-65-year-old individuals) were associated with a lower CVD incidence (odds ratio per 3 years of school difference=0.83, p<0.001 and odds ratio per 1/55 units in diet score=0.94, p<0.001), irrespective of various potential confounders. In conclusion, aging, central fat, hypertension and diabetes, inflammation process, low social status and abstinence from a Mediterranean diet seem to predict CVD events within a 5-year period.","Vascular medicine (London, England)",2008,England,2008,00
19488490,"[Health practices in the reorientation of primary care in Rio de Janeiro State, Brazil, from the perspective of users and health professionals].","This evaluative study focused on expansion of the Family Health Strategy in large cities in Rio de Janeiro State, Brazil. The study analyzed the functionality of health care modalities, performance, and supply of comprehensive care itself and its link to services at other levels. The thrust of the analysis was comprehensiveness of care in the daily routine of health services, with a focus on childbearing-age women, and with pregnancy as the tracer condition. The results emerged from an analysis of focus groups with health care users and health professionals, based on: characterization of key actors; their perceptions concerning health, healthcare model, and organization of primary care services and practices. The groups suggested that the actors perceive health as identified with social determinants. Access to services and actions was differentiated in the family health unit by enrollment of the clientele and active search, and the study showed the lack of a structured network. The study indicates that work processes contemplating the social determination of health and its intersectorality can lead to expanded access to comprehensive care for childbearing-age women.",Cadernos de saude publica,2009 May,Brazil,2009,00
