PMID,TI,AB,JT,DP,PL,YY,year
26374502,"Determinants of waterpipe use amongst adolescents in Northern Sweden: a survey of use pattern, risk perception, and environmental factors.","BACKGROUND: Determinants of waterpipe use in adolescents are believed to differ from those for other tobacco products, but there is a lack of studies of possible social, cultural, or psychological aspects of waterpipe use in this population. This study applied a socioecological model to explore waterpipe use, and its relationship to other tobacco use in Swedish adolescents. METHODS: A total of 106 adolescents who attended an urban high-school in northern Sweden responded to an anonymous questionnaire. Prevalence rates for waterpipe use were examined in relation to socio-demographics, peer pressure, sensation seeking behavior, harm perception, environmental factors, and depression. RESULTS: Thirty-three percent reported ever having smoked waterpipe (ever use), with 30% having done so during the last 30 days (current use). Among waterpipe ever users, 60% had ever smoked cigarettes in comparison to 32% of non-waterpipe smokers (95% confidence interval 1.4-7.9). The odds of having ever smoked waterpipe were three times higher among male high school seniors as well as students with lower grades. Waterpipe ever users had three times higher odds of having higher levels of sensation-seeking (95% confidence interval 1.2-9.5) and scored high on the depression scales (95% confidence interval 1.6-6.8) than non-users. The odds of waterpipe ever use were four times higher for those who perceived waterpipe products to have pleasant smell compared to cigarettes (95% confidence interval 1.7-9.8). Waterpipe ever users were twice as likely to have seen waterpipe use on television compared to non-users (95% confidence interval 1.1-5.7). The odds of having friends who smoked regularly was eight times higher for waterpipe ever users than non-users (95% confidence interval 2.1-31.2). CONCLUSION: The current study reports a high use of waterpipe in a select group of students in northern Sweden. The study adds the importance of looking at socioecological determinants of use, including peer pressure and exposure to media marketing, as well as mental health among users.",BMC research notes,2015 Sep 15,England,2015,10
24569382,Intergenerational determinants of offspring size at birth: a life course and graphical analysis using the Aberdeen Children of the 1950s Study (ACONF).,"BACKGROUND: Size at birth has taken on renewed significance due to its now well-established association with many health and health-related outcomes in both the immediate perinatal period and across the entire life course. Optimizing fetal growth to improve both neonatal survival and population health is the focus of much research and policy development, although most efforts have concentrated on either the period of pregnancy itself or the period immediately preceding it. METHODS: Intergenerational data linked to the Aberdeen Children of the 1950s (ACONF) study were used to examine the influence of grandparental and parental life course biological and social variables on the distribution of offspring size at birth. Guided stepwise multivariable methods and a graphical approach were used to assess the relative importance of these temporally ordered and highly correlated life course measures. RESULTS: Both distal and proximal grandparental and parental life course biological and social factors predicted offspring size at birth. Inequalities in size at birth, according to adult maternal socioeconomic indicators, were found to be largely generated by the continuity of the social environment across generations, and the inequalities in maternal early life growth were predicted by the adult grandparental social environment during the mother's early life. Mother's own size at birth predicted her offspring's intrauterine growth, independent of her adult biological and social characteristics. CONCLUSIONS: A mother's childhood social environment and her early growth are both important predictors of her offspring's size at birth. Population strategies aimed at optimizing size at birth require broader social and intergenerational considerations, in addition to focusing on the health of mothers in the immediate pregnancy period.",International journal of epidemiology,2014 Jun,England,2014,10
23591761,Evaluation of the USE IT-questionnaire for the evaluation of the adoption of electronic patient records by healthcare professionals.,"BACKGROUND: A combined quantitative and qualitative socio-technical approach is applied in two evaluation studies of electronic patient records (EPR). In these studies the focus was on factors influencing the adoption of the EPR by care providers. OBJECTIVE: The research approach is based on the USE IT-model. In addition to the USE IT-interview model, the USE IT-questionnaire is presented and evaluated in order to present a valid and useful integrated approach for the evaluation of IT-adoption in healthcare. METHODS: The USE IT-questionnaire was evaluated by applying a principal component analysis of the quantitative results in two cases (n = 222), and by comparison of the resulting factors with the determinants of the USE IT-model. RESULTS: The factor analysis of the USE IT-questionnaire resulted in six valid factors: 1. Task support satisfaction, 2. Interface satisfaction, 3. Compatibility, 4. Collaboration, 5. Learnability, and 6. Accessibility. The questions about resources did not combine into a factor. CONCLUSION: The detailed questions of the questionnaire lead to decomposition of the constructs Task support satisfaction and Ease of use into factors. The construct Task support satisfaction which was supposed to measure relevance was decomposed in two factors measuring relevance and two factors measuring micro-requirements.",Methods of information in medicine,2013,Germany,2013,10
23722326,The development and implementation of an interdisciplinary on-line academic course using a life course perspective.,"The University of Wisconsin-Madison Pediatric Pulmonary Center (UW PPC) provides interdisciplinary leadership training for graduate students and postgraduate professionals. The training includes a three-credit on-line course entitled Interdisciplinary Care of Children with Special Health Care Needs. This paper describes the course, the content and organization of which was guided by the life course perspective (LCP). The UW PPC team used the LCP to guide course organization, content development, and evaluation approaches. UW PPC trainees took responsibility for content areas, performed literature reviews and reviews of resources, and suggested student activities. Course content was focused on the child with special health care needs (CSHCN) embedded in contextual environments of family, community, culture, and larger social and public policy arenas. The content included three case-study videos that followed a child with cystic fibrosis from birth to age 18. Key concepts of the LCP were woven in throughout the videos and other course materials. Emphasis was on representing development of the individual during critical/sensitive periods and on social determinants of health. At semester's end, qualitative and quantitative student evaluation results were very positive for all areas of the course. The final course paper, organized similarly to course modules, synthesized all aspects of the course. A successful paper included LCP concepts woven throughout to show integration of course content. The LCP provided a useful framework for course organization and content, and served as a lens through which students came to understand the care needs of CSHCN and their families. A course such as this can serve the important goal of educating future maternal child health professionals in using the LCP to understand how multiple determinants of health interact across the life span to produce health outcomes in this population.",Maternal and child health journal,2014 Feb,United States,2014,10
29433782,Keystones affecting sub-Saharan Africa's prospects for achieving food security through balanced diets.,"Socio-economic dynamics determine the transition from diets characterized by the risk of famine, to those characterized by the risk of diet-related non-communicable disease (DR-NCD). This transition is of particular concern in Sub-Saharan Africa (SSA) in which key socio-economic interactions that influence diet include economic growth and rapid urbanization; inequality and a growing middle class; and obesogenic food environments and an increasing prevalence of DR-NCD. In each case, countries in SSA are among those experiencing the most rapid change in the world. These interactions, styled as 'keystones', affect the functioning of other components of the food system and the diets that result. Data from the wealthiest quartile of countries in SSA suggest that these keystones may be increasing the risk of DR-NCD, widening inequalities in health outcomes due to unbalanced diets. To address this, new consumer and government capabilities that address these keystones are required. Food sensitive urban planning, supporting food literacy and fiscal management of consumption are examples.","Food research international (Ottawa, Ont.)",2018 Feb,Canada,2018,10
29024081,The effect of Rosa (L. Rosa canina) on the incidence of urinary tract infection in the puerperium: A randomized placebo-controlled trial.,"Urinary tract infection (UTI) is an infection that can occur in any area of the urinary tract which is characterized by a positive urine culture (U/C). The risk of UTI following cesarean section (CS) increases due to procedures such as catheterization. In vitro studies have demonstrated the effect of Rosa canina fruit in preventing Escherichia coli growth. This study was conducted to determine the effect of R. canina fruit in preventing the incidence of UTI in women following CS. This triple-blind randomized clinical trial was conducted in 2016 on 400 women following CS with negative U/C in Alzahra and Taleghani educational hospitals in the city of Tabriz-Iran. Participants were assigned into two groups of 200 women using block randomization. Each group received a twice daily dose of 500 mg capsules containing R. canina or placebo from the second day after CS for 20 days. Women were assessed by U/C on the 7th-10th and 20th days following CS. UTI was significantly lower in the intervention group compared with the control in the follow-ups conducted on the 7th-10th days (odds ratio = 0.22; confidence interval 95% [0.07, 0.67]; p = .006) and 20th day (odds ratio = 0.32; confidence interval 95% [0.14, 0.75]; p = .008). But the incidence of cystitis in the two groups was not statistically significant (p > .05). R. canina fruit capsules were able to reduce the incidence of UTI after CS. Thus, it is likely that administration of this medication can promote maternal health following CS.",Phytotherapy research : PTR,2018 Jan,England,2018,10
30299474,Friends or foes in the rhizosphere: traits of fluorescent Pseudomonas that hinder Azospirillum brasilense growth and root colonization.,"Bacteria of the Azospirillum and Pseudomonas genera are ubiquitous members of the rhizosphere, where they stimulate plant growth. Given the outstanding capacity of pseudomonads to antagonize other microorganisms, we analyzed the interaction between these two bacterial groups to identify determinants of their compatibility. We could establish that, when in direct contact, certain Pseudomonas strains produce lethality on Azospirillum brasilense cells using an antibacterial type 6 secretion system. When analyzing the effect of Pseudomonas spp. diffusible metabolites on A. brasilense growth on King's B medium, we detected strong inhibitory effects, mostly mediated by siderophores. On Congo Red medium, both inhibitory and stimulatory effects were induced by unidentified compounds. Under this condition, Pseudomonas protegens CHA0 produced a Gac/Rsm-regulated antibiotic which specifically inhibited A. brasilense Sp7 but not Sp245. This effect was not associated with the production of 2,4-diacetylphloroglucinol. The three identified antagonism determinants were also active in vivo, producing a reduction of viable cells of A. brasilense in the roots of wheat seedlings when co-inoculated with pseudomonads. These results are relevant to the understanding of social dynamics in the rhizosphere and might aid in the selection of strains for mixed inoculants.",FEMS microbiology ecology,2018 Dec 1,England,2018,10
27799595,The Role of Dissemination as a Fundamental Part of a Research Project.,"Dissemination and communication of research should be considered as an integral part of any research project. Both help in increasing the visibility of research outputs, public engagement in science and innovation, and confidence of society in research. Effective dissemination and communication are vital to ensure that the conducted research has a social, political, or economical impact. They draw attention of governments and stakeholders to research results and conclusions, enhancing their visibility, comprehension, and implementation. In the European project SOPHIE (Evaluating the Impact of Structural Policies on Health Inequalities and Their Social Determinants and Fostering Change), dissemination was an essential component of the project in order to achieve the purpose of fostering policy change based on research findings. Here we provide our experience and make some recommendations based on our learning. A strong use of online communication (website, Twitter, and Slideshare accounts), the production of informative videos, the research partnership with civil society organizations, and the organization of final concluding scientific events, among other instruments, helped to reach a large public within the scientific community, civil society, and the policy making arena and to influence the public view on the impact on health and equity of certain policies.","International journal of health services : planning, administration, evaluation",2017 Apr,United States,2017,10
28886107,Self-rated health in Senegal: A comparison between urban and rural areas.,"INTRODUCTION: Although the relationship between mortality and self-rated health has been demonstrated in sub-Saharan Africa, information in this area is rudimentary. In Senegal, no study has been undertaken comparing self-rated health between urban and rural areas. The objective of this study is therefore to compare self-rated health and its main predictors in Dakar and in a rural isolated area, Tessekere municipality, taking into account socio-demographic and economic factors, social relations, as well as measures of physical and mental health. MATERIAL AND METHODS: This study was carried out in 2015 on a population sample of 1000 individuals living in Dakar and 500 individuals living in the municipality of Tessekere, constructed using the quota method. Self-rated health, health variables, psychosocial, sociodemographic and economic characteristics were collected during face-to-face interviews. Statistical analyses used were Chi-square tests and binary logistic regressions. RESULTS: Results show that self-rated health in Senegalese urban area (Dakar) is better than in rural area (Tessekere), but the determinants of self-rated health partly differ between these two environments. Age and gender play a fundamental role in self-rated health as much in Dakar as in Tessekere but diabetes and social support play a role in self-rated health only in urban environment, whereas economic well-being is associated to self-rated health only in rural area. CONCLUSION: The analyses carried out in these two environments show that despite the existence of common determinants (age, gender, stress), the determinants for formulating an answer to the question of self-rated health differ. People's social and cultural environments thus play a fundamental role in the process of rating one's health and, in the short and long term, in the mortality rate.",PloS one,2017,United States,2017,10
22003388,Predicting decisions in human social interactions using real-time fMRI and pattern classification.,"Negotiation and trade typically require a mutual interaction while simultaneously resting in uncertainty which decision the partner ultimately will make at the end of the process. Assessing already during the negotiation in which direction one's counterpart tends would provide a tremendous advantage. Recently, neuroimaging techniques combined with multivariate pattern classification of the acquired data have made it possible to discriminate subjective states of mind on the basis of their neuronal activation signature. However, to enable an online-assessment of the participant's mind state both approaches need to be extended to a real-time technique. By combining real-time functional magnetic resonance imaging (fMRI) and online pattern classification techniques, we show that it is possible to predict human behavior during social interaction before the interacting partner communicates a specific decision. Average accuracy reached approximately 70% when we predicted online the decisions of volunteers playing the ultimatum game, a well-known paradigm in economic game theory. Our results demonstrate the successful online analysis of complex emotional and cognitive states using real-time fMRI, which will enable a major breakthrough for social fMRI by providing information about mental states of partners already during the mutual interaction. Interestingly, an additional whole brain classification across subjects confirmed the online results: anterior insula, ventral striatum, and lateral orbitofrontal cortex, known to act in emotional self-regulation and reward processing for adjustment of behavior, appeared to be strong determinants of later overt behavior in the ultimatum game. Using whole brain classification we were also able to discriminate between brain processes related to subjective emotional and motivational states and brain processes related to the evaluation of objective financial incentives.",PloS one,2011,United States,2011,10
27933235,Thailand's universal coverage scheme and its impact on health-seeking behavior.,"BACKGROUND: Thailand's Universal Coverage Scheme (UCS) has improved healthcare access and utilization since its initial introduction in 2002. However, a substantial proportion of beneficiaries has utilized care outside the UCS boundaries. Because low utilization may be an indication of a policy gap between people's health needs and the services available to them, we investigated the patterns of health-seeking behavior and their social/contextual determinants among UCS beneficiaries in the year 2013. RESULTS: The study findings from the outpatient analysis showed that the use of designated facilities for care was significantly higher in low-income, unemployed, and chronic status groups. The findings from the inpatient analysis showed that the use of designated facilities for care was significantly higher in the low-income, older, and female groups. Particularly, for the low-income group, we found that they (1) had greater health care needs, (2) received a larger number of services from designated facilities, and (3) paid the least for both inpatient and outpatient services. CONCLUSIONS: This pro-poor impact indicated that the UCS could adequately respond to beneficiaries' needs in terms of vertical equity. However, we also found that a considerable proportion of beneficiaries utilized out-of-network services, which implied a lack of universal access to policy services from a horizontal equity point of view. Thus, the policy should continue expanding and diversifying its service benefits to strengthen horizontal equity. Particularly, private sector involvement for those who are employed as well as the increased unmet health needs of those in rural areas may be important policy priorities for that. Lastly, methodological issues such as severity adjustment and a detailed categorization of health-seeking behaviors need to be further considered for a better understanding of the policy impact.",SpringerPlus,2016,Switzerland,2016,10
27854526,"Evaluating Public Health Interventions: 5. Causal Inference in Public Health Research-Do Sex, Race, and Biological Factors Cause Health Outcomes?","Counterfactual frameworks and statistical methods for supporting causal inference are powerful tools to clarify scientific questions and guide analyses in public health research. Counterfactual accounts of causation contrast what would happen to a population's health under alternative exposure scenarios. A long-standing debate in counterfactual theory relates to whether sex, race, and biological characteristics, including obesity, should be evaluated as causes, given that these variables do not directly correspond to clearly defined interventions. We argue that sex, race, and biological characteristics are important health determinants. Quantifying the overall health effects of these variables is often a natural starting point for disparities research. Subsequent assessments of biological or social pathways mediating those effects can facilitate the development of interventions designed to reduce disparities.",American journal of public health,2017 Jan,United States,2017,10
26147549,Effects of Social Determinants on Chinese Immigrant Food Service Workers' Work Performance and Injuries: Mental Health as a Mediator.,"OBJECTIVE: The effects of social discrimination, job concerns, and social support on worker mental health and the influence of mental health on occupational health outcomes have been documented intermittently. We propose an integrated, theory-driven model to distinguish the impact of social determinants on work performance and injuries and the mediating effects of mental health problems. METHODS: The US Chinese immigrant food service workers (N = 194) completed a multimeasure interview; we tested the integrated model using structural equation modeling. RESULTS: Mental health problems, which were associated with decreased work performance and increased injuries, also mediated relationships between job/employment concerns and both work performance and injuries but did not mediate the influences of discrimination and social support. CONCLUSIONS: This research reveals mechanisms by which social determinants influence immigrant worker health, pointing to complementary strategies for reducing occupational health disparities.",Journal of occupational and environmental medicine,2015 Jul,United States,2015,10
26515249,[A strategy for institutionalisation of health impact assessment in Andalusia (Spain)].,"Health impact assessment (HIA) aims to incorporate people's health and wellbeing as a key feature in policy-making. Many authors believe that HIA might be systematically integrated into all decision-making processes as a way to achieve that goal. To that end, there is need to overcome a number of challenges, including the fact that Andalusia (Spain) has made HIA compulsory by law, the need for awareness of all public sectors whose decisions might have substantial impacts on health and for a methodology that would enable a comprehensive approach to health determinants and inequalities, and the training of both the public health staff and professional sectors responsible for its application. In Andalusia, a law provides mandatory and binding health impact reports for most authorisation procedures in different areas: from sectoral plans to urban planning schemes, and especially projects subject to environmental assessment. Implementation of this law has required its integration into authorisation procedures, the training of interdisciplinary working groups in public health, the preparation of technical guidelines, and the organisation of dissemination and training seminars for developers.",Gaceta sanitaria,2016 Jan-Feb,Spain,2016,10
30730217,The effect of centchroman on mastalgia: a systematic review.,"OBJECTIVES: We carried out a systematic review of the literature to evaluate the effect of centchroman on mastalgia as well as any side effects. METHODS: The databases of the Cochrane Library, Medline (PubMed), Embase, ProQuest and ClinicalTrials.gov were systematically searched. The quality of randomised controlled clinical trials (RCTs) was assessed using the Cochrane Collaboration's tool for assessing risk of bias in randomised clinical trials. The quality of non-randomised clinical trials was assessed using the Cochrane risk of bias assessment tool for non-randomised studies of interventions (ROBINS-I). Owing to different outcomes reporting, a meta-analysis of the results was not possible. RESULTS: Thirteen papers were included in the study. Of these, 12 showed a significant effect of centchroman in reducing breast pain at 3 months. One study that compared the effect of centchroman with that of tamoxifen reported a significant reduction in breast pain in both groups at 3 months; the difference between the two groups was not significant. Six studies showed the effectiveness of centchroman at 6 months. None of the papers reported any serious side effects of centchroman. CONCLUSIONS: Since a meta-analysis could not be conducted and the quality of the papers was low, there was insufficient evidence to evaluate the effect of centchroman on mastalgia. It is therefore recommended to conduct well-designed RCTs to compare the effect of centchroman on mastalgia with that of a placebo or other medication.",The European journal of contraception & reproductive health care : the official journal of the European Society of Contraception,2019 Feb,England,2019,10
20446184,The importance of transdisciplinary collaborations for understanding and resolving health disparities.,"Group disparities in health have been documented for several decades. Despite recent efforts to eliminate them, group differences persist and challenge the ability of scientists to address them using traditional research paradigms. Because the determinants of disparities occur at multiple levels, from the molecular to the societal, and interact with one another in ways not yet fully understood, they represent a challenge to researchers attempting to capture their complexity. After reviewing existing models of disciplinary collaboration, we outline the challenges of a transdisciplinary approach and its ability to afford the holistic view of disparities needed to develop effective interventions.",Social work in public health,2010 May,United States,2010,10
28976114,"Economic determinants of breastfeeding in Haiti: The effects of poverty, food insecurity, and employment on exclusive breastfeeding in an urban population.","There is limited and inconsistent empirical evidence regarding the role of economic factors in breastfeeding practices, globally. Studies have found both negative and positive associations between low income and exclusive breastfeeding (EBF). Employment, which should improve household income, may reduce EBF due to separation of mother and infant. In the context of a randomized controlled study of lipid-based complementary feeding in an urban slum in Cap Haitien, Haiti, we examined the economic factors influencing breastfeeding practices using mixed methods. Findings demonstrate relationships between urban context, economic factors, and breastfeeding practices. Poverty, food insecurity, time constraints, and limited social support create challenges for EBF. Maternal employment is associated with lower rates of EBF and less frequent breastfeeding. Extreme food insecurity sometimes leads to increased exclusive breastfeeding among Haitian mothers, what we call ""last resort EBF."" In this case, women practice EBF because they have no alternative food source for the infant. Suggested policies and programs to address economic constraints and promote EBF in this population include maternal and child allowances, quality child care options, and small-scale household urban food production.",Maternal & child nutrition,2018 Apr,England,2018,10
22528046,Demographic and behavioral correlates of HIV risk among men and transgender women recruited from gay entertainment venues and community-based organizations in Thailand: implications for HIV prevention.,"High HIV prevalence among men who have sex with men (MSM) and transgender women in Thailand suggest a vital need for targeted interventions. We conducted a cross-sectional survey to examine and compare sexual risk behaviors, and demographic and behavioral correlates of risk, among MSM and transgender women recruited from gay entertainment venue staff and community-based organization (CBO) participants. We used venue-based sampling across nine sites in Bangkok and Chiang Mai. Among 260 participants (57.3% gay-identified, 26.9% heterosexual/bisexual-identified, 15.8% transgender; mean age = 26.7 years), nearly one-fifth (18.5%) reported unprotected anal sex (UAS), half (50.4%) sex in exchange for money, and one-fifth (20.0%) STI diagnosis (past year). Nearly one-fourth (23.1%) reported oral erectile dysfunction medication use and nearly one-fifth (19.2%) illicit drug use (past 3 months). Overall, 43.1% indicated that healthcare providers exhibited hostility towards them. Gay entertainment venue staff were significantly more likely to self-identify as heterosexual/bisexual (versus gay or transgender female), and to have less than high school degree education, higher monthly income, to have engaged in sex in exchange for money, sex with women and unprotected vaginal sex, but were significantly less likely to have engaged in UAS than CBO participants. Targeted interventions for younger MSM and transgender women, for non gay-identified men, and strategies to address structural determinants of risk, including low education and discrimination from healthcare providers, may support HIV prevention among MSM and transgender women, and serve broader national HIV prevention efforts in Thailand.",Prevention science : the official journal of the Society for Prevention Research,2012 Oct,United States,2012,10
30497509,Prevalence and determinants of adolescent pregnancy in Africa: a systematic review and Meta-analysis.,"BACKGROUND: Adolescence is the period between 10 and 19 years with peculiar physical, social, psychological and reproductive health characteristics. Rates of adolescent pregnancy are increasing in developing countries, with higher occurrences of adverse maternal and perinatal outcomes. The few studies conducted on adolescent pregnancy in Africa present inconsistent and inconclusive findings on the distribution of the problems. Also, there was no meta-analysis study conducted in this area in Africa. Therefore, this systematic review and meta-analysis were conducted to estimate the prevalence and sociodemographic determinant factors of adolescent pregnancy using the available published and unpublished studies carried out in African countries. Also, subgroup analysis was conducted by different demographic, geopolitical and administrative regions. METHODS: This study used a systematic review and meta-analysis of published and unpublished studies in Africa. Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guideline was strictly followed. All studies in MEDLINE, PubMed, Cochrane Library, EMBASE, Google Scholar, CINAHL, and African Journals Online databases were searched using relevant search terms. Data were extracted using the Joanna Briggs Institute tool for prevalence studies. STATA 14 software was used to perform the meta-analysis. The heterogeneity and publication bias was assessed using the I(2) statistics and Egger's test, respectively. Forest plots were used to present the pooled prevalence and odds ratio (OR) with 95% confidence interval (CI) of meta-analysis using the random effect model. RESULT: This review included 52 studies, 254,350 study participants. A total of 24 countries from East, West, Central, North and Southern African sub-regions were included. The overall pooled prevalence of adolescent pregnancy in Africa was 18.8% (95%CI: 16.7, 20.9) and 19.3% (95%CI, 16.9, 21.6) in the Sub-Saharan African region. The prevalence was highest in East Africa (21.5%) and lowest in Northern Africa (9.2%). Factors associated with adolescent pregnancy include rural residence (OR: 2.04), ever married (OR: 20.67), not attending school (OR: 2.49), no maternal education (OR: 1.88), no father's education (OR: 1.65), and lack of parent to adolescent communication on sexual and reproductive health (SRH) issues (OR: 2.88). CONCLUSIONS: Overall, nearly one-fifth of adolescents become pregnant in Africa. Several sociodemographic factors like residence, marital status, educational status of adolescents, their mother's and father's, and parent to adolescent SRH communication were associated with adolescent pregnancy. Interventions that target these factors are important in reducing adolescent pregnancy.",Reproductive health,2018 Nov 29,England,2018,10
26744912,Determinants of labour migration of elite sport coaches.,"Previous research examining labour migration in sport focused on athletes in professional team sports. The purpose of this study is to analyse the factors influencing the migration probability of elite sport coaches in Germany (i.e. national coaches, state coaches, and coaches at Olympic training bases). From a theoretical perspective, labour migration of athletes is affected by economic, social, political, competitive, geographic and cultural factors. This study examines whether these factors can be applied to coaches. Primary data were collected using an online survey of elite sport coaches in Germany. Applying a conjoint design, respondents were presented with 10 migration scenarios leading to a sample size of n = 1860 for the empirical analysis. In the scenarios, the coaching position openings abroad differed in terms of income level, contract length, weekly workload, responsibility for personnel, reputation of coaching job, career perspectives, sporting performance of athletes, distance from Germany, and predominant job language. Coaches were asked for their migration probability contingent on the specific scenario. On average, migration probability was 24.2%. The results of regression analysis showed that higher income, contracts of longer duration, responsibility for personnel and speaking the respective language significantly increased the migration probability, while distances of nine flight hours and more, lower reputation and career perspectives reduced it. The findings have implications for policy-makers: they indicate in what areas the situation of coaches needs improvement to increase the likelihood of retaining elite sport coaches in the German sport system.",European journal of sport science,2016 Sep,England,2016,10
23974381,Doctors and lawyers collaborating to HeLP children--outcomes from a successful partnership between professions.,"BACKGROUND: Clear associations exist between socioeconomic risks and health, and these risks are often amenable to legal interventions. METHODS: This is a case study of an implementation of a medical-legal partnership (MLP) in three pediatric primary care centers that serve a predominantly high-risk population. Referral circumstances and outcomes over the first three years are described. RESULTS: During the three-year study period, 1,808 MLP referrals were made for 1,614 patients by all levels of provider. Those referred were more likely to have asthma (p<.0001) and developmental delay/behavioral disorder (p<.0001) than the general clinic population. Housing (37%) and income/health benefit (33%) problems were the most common reasons for referral. Referrals led to 1,742 (89%) positive legal outcomes affecting nearly 6,000 cohabitating children and adults and translating into nearly $200,000 in recovered back benefits. CONCLUSION: Successful MLP implementation enabled pediatric providers to address social determinants of health potentially improving health and reducing disparities.",Journal of health care for the poor and underserved,2013 Aug,United States,2013,10
30315427,Out-of-pocket-payments and the financial burden of 502 cancer patients of working age in Germany: results from a longitudinal study.,"PURPOSE: Cancer patients in Germany often face payments related to their disease or treatment which are not covered by their health insurance. The aim of this study was to analyze the amount of out-of-pocket payments (OOPPs) among cancer patients in Germany, to explore potential socioeconomic determinants of OOPPs, and to identify how cancer patients are burdened by these payments. METHODS: Cancer ptients were consecutively enrolled in 16 clinics in Leipzig, Germany. Data on OOPPs for the past 3 months and on socioeconomic status were obtained at the end of their hospital stay (t0) and 3 (t1) and 15 months (t2) after t0. Financial burden was calculated by dividing the monthly OOPPs by the midpoint of the income category, and the perceived burden was assessed by using the financial difficulties scale of the EORTC QLQ-C30. A two-part regression model was used to estimate the determinants of OOPPs. RESULTS: At baseline (t0), 502 cancer patients participated in the study and provided data on OOPPs and socioeconomic status. The mean 3-month OOPPs were the following: euro205.8 at baseline, euro179.2 at t1, and euro148.1 at t2. Compared to the lowest income group (< euro500 monthly), all other income groups (euro500-999, euro1000-1499, and >/= euro1500) had higher 3-month OOPPs of euro52.3 (p = 0.241), euro90.2 (p = 0.059), or euro62.2 (p = 0.176). Financial burden at t0 was 6.4% (SD 9.2%) on average, 5.4% (SD 9.9%) at t1, and to 3.9% (SD 7.0%) of monthly income at t2. CONCLUSION: German cancer patients face relatively high OOPPs during their cancer journey. These payments may burden cancer patients, especially certain subgroups like low-income groups.",Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2019 Jun,Germany,2019,10
30017106,Socioeconomic inequalities in health among Indigenous peoples living off-reserve in Canada: Trends and determinants.,"Using three nationally representative Aboriginal Peoples Surveys (2001, 2006 and 2012, n=68,040), we examined income-related inequalities in self-perceived poor/fair general health status among Indigenous adults (18+) living off-reserve in Canada. We used the relative and absolute concentration indices (RC and AC, respectively) to quantify income-related inequalities in health for men and women, within the three Indigenous populations (First Nations, Metis, and Inuit), and in different geographic regions. Moreover, we performed decomposition analysis to determine factors that explain income-related inequality in health within the Indigenous peoples living off-reserve in Canada. The prevalence of poor/fair health status among the Indigenous population living off-reserve increased from 18% in 2001 to 22% in 2012. The extent of pro-rich relative (absolute) income-related inequalities in health increased by 23% (42%) from 2001 to 2012. Income-related inequalities in health increased statistically significantly within First Nations and Metis populations as well as in Atlantic provinces, Ontario, Alberta, British Columbia and Territories. Decomposition analyses indicated that, besides income itself, occupational status and educational attainment were the most important factors contributing to the pro-rich distribution of health among Indigenous peoples living off-reserve. Growing socioeconomic inequalities in health among Indigenous peoples should warrant more attention. Policies designed to address the broader array of social determinants of health may mitigate the continuing inequalities in health among Indigenous peoples living off-reserve in Canada.","Health policy (Amsterdam, Netherlands)",2018 Aug,Ireland,2018,10
26303453,A clinical trial of the effect of sexual health education on the quality of life of married Muslim women in Iran.,"BACKGROUND: Marital satisfaction is one of the key factors affecting women's holistic health. AIM: The present study was conducted to evaluate the effect of sexual health education on the quality of life in married women. METHODS: The present controlled clinical trial was conducted with a pretest-posttest design on a study population of 60 women (aged 20-45) admitted to select health centres affiliated to Tehran University of Medical Sciences. Samples were selected through convenience sampling and randomly allocated to an intervention group (n=30) and a control group (n=30). The data collection tool was the WHOQOL completed by participants first in the pretest and then in the follow-up posttest (after 2 months). The intervention group received sexual health education, while no interventions were provided to the control group. Data were analysed in SPSS-16 using the paired t-test and the independent t-test. FINDINGS: Participants were matched in the two groups in terms of demographic variables such as age, occupation, age at marriage, duration of marriage, residential status and income level. At the baseline, no significant differences were observed between the intervention group (77.35+/-9.36) and the control group (75.64+/-8.32) in terms of the quality of life score (P=0.26). After the intervention, the quality of life score was 94.3+/-6.54 in the intervention group and 74.2+/-7.33 in the control group, making for a significant difference (P<0.01). CONCLUSION: Based on the findings, sexual health education can help women improve their sexual health through promoting sexual and marital satisfaction and consequently improve their quality of life.",Women and birth : journal of the Australian College of Midwives,2016 Feb,Netherlands,2016,10
