PMID,TI,AB,JT,DP,PL,YY,year
10536390,The importance of social science research in protecting adolescents' sexual and reproductive choice.,"This paper reviews the ways in which social science research findings can influence action in the areas of reproductive health and rights. Essentially, social science research: (a) establishes the levels and patterns of behaviours, attitudes or perceptions; (b) explores factors underlying these behaviours, attitudes and perceptions; (c) explains programme and organisational impediments constraining, in practice, the exercise of informed choices or the acquisition of preventive and curative services; (d) monitors the extent to which interventions have been successful in modifying behaviours, attitudes or perceptions, and (e) facilitates an understanding of the policy, social and legal arenas that impinge on the determinants and consequences of reproductive choice. Findings highlight possible courses for legal, policy or programmatic interventions. Such research has enormous relevance for our understanding of reproductive and sexual health, and the health-seeking choices that women and men--from adolescent to adult--make in various settings, the constraints they face in making these choices, and the kinds of interventions that might enhance choices given the prevailing sociocultural context. Focusing on adolescent sexual and reproductive health and choice, the paper concludes that social science research findings are fundamental for informing efforts to protect reproductive rights.",Medicine and law,1999,United States,1999,90
10532676,Obesity is an environmental issue.,Obesity is an environmental issue. Societies that are transitioning to westernized lifestyles are experiencing substantial increases in its prevalence. The primary environmental determinants of obesity are high calorie intake and low levels of activity. Socioeconomic status and place of residence are important contributors. These factors together comprise an obesogenic or 'toxic' environment where the development of obesity is the expected course for humans leading lifestyles incompatible with their evolutionary development. Only by addressing and modifying the toxic environment will we be able to stem the obesity epidemic.,Atherosclerosis,1999 Oct,Ireland,1999,90
10532625,Neurodevelopmental processes and psychological functioning in autism.,"Autism is a developmental disorder with variable severity, occurring at all levels of cognitive ability and having a number of slightly different clinical presentations. It is associated with neuropsychological deficits that occur in other conditions also, but its pattern may be specific to autism. Genetic and environmental early insults to brain development are etiological determinants of the disorder. Brain circuitries important for social, communicative, and integrational purposes have been suggested to be dysfunctional in autism. There could be at least two different pathways to autism, one connected with primary temporofrontal dysfunction (and late prenatal-early postnatal origins) and another linked to primary brain-stem dysfunction (and early prenatal origins). Further study of neurodevelopmental and neuropsychological processes in autism will help elucidate not only the pathological mechanisms involved in the specific syndromes but also the underpinnings of normal brain development.",Development and psychopathology,1999 Summer,United States,1999,90
10530425,Public preferences regarding rabies-prevention policies in the UK.,"The current 6-month quarantine system for all cats and dogs entering the UK has kept the UK rabies-free since 1922. However, pressure is mounting for a change to a system of vaccination, microchip identification and serological testing. In response to the increasing controversy surrounding the quarantine system, the UK government recently set up an independent review panel to assess the alternatives. This paper quantifies public preferences for the current policy and three alternative rabies-prevention measures. A survey was used not only to assess the overall preferences for rabies-prevention policies but also to assess the importance of policy attributes and socio-economic characteristics in determining policy preferences. We interviewed a sample of pet-owners in North Yorkshire. The results showed that the existing system was the single most-preferred policy option. However, a large proportion of the sample preferred the vaccination-based policies. A logistic-regression model and ordered probit models were used to find that safety and animal welfare were the most-important factors determining policy preferences. The respondents' awareness of the rabies-policy review, a desire to take a pet abroad, the amount of foreign travel, occupation and previous experience of quarantine were all important factors in policy choice. Socio-economic characteristics such as income, pets owned and the number of children were not significant determinants of policy preference.",Preventive veterinary medicine,1999 Aug 23,Netherlands,1999,90
10528955,Social determinants of GHQ score by postal survey.,"BACKGROUND: To develop interventions to reduce the morbidity associated with depression and anxiety, more information is needed about the social and demographic determinants of these disorders and the relative contributions of different potential predictors. METHODS: Using stratified sampling from the Family Health Services Authority (FHSA) register, postal surveys were sent to 61,000 adults across the North Western Regional Health Authority. Psychological morbidity was assessed using the 12-item General Health Questionnaire (GHQ). Nine potential predictors of morbidity were rated, including socio-demographic details and the presence of longstanding limiting physical illness and of a confidante. Logistic regression analyses were used to consider each of the nine potential predictors separately and in combination. RESULTS: A total of 38,014 questionnaires were returned (63 per cent). After adjustment for all other variables the strongest predictors of a high GHQ score were the absence of a confidante (odds ratio (OR) 3.64), longstanding limiting physical illness (OR 2.93), unemployment (OR 1.91), being a student (OR 1.78), being female (OR 1.64), single parenthood (OR 1.55) and living alone (OR 1.32). GHQ scores were highest in the 18-34 age range. Ethnicity exerted no significant effect after adjustment for other variables. CONCLUSION: In keeping with other research the data suggest that sociodemographic factors are strong predictors of depression and anxiety. The most vulnerable population groups are those with longstanding limiting physical illness and no-one to talk to. This should help in identifying high-risk individuals and informing preventive strategies.",Journal of public health medicine,1999 Sep,England,1999,90
10520684,Do people value their own future health differently from others' future health?,"The purpose of this study was to investigate whether time preferences for own health are the same as time preferences for others' health. A random sample of the general public was sent a postal questionnaire containing six choices between ill health in the near future and ill health in the further future. They were asked to indicate the maximum duration of more distant ill health they would be willing to accept in return for a specified delay in the onset of the period of ill health. For half of the sample the questions were set in the context of their own health and for the other half in terms of others' health. The median implied discount rates were not statistically different, 0.061 for own health and 0.062 for others' health. A multilevel analysis of the determinants of these implied discount rates provided additional evidence of the similarity of time preferences for own health and others' health.",Medical decision making : an international journal of the Society for Medical Decision Making,1999 Oct-Dec,United States,1999,90
10519460,Psychosocial predictors of delay of first sexual intercourse by adolescents.,"This investigation predicted adolescents' delay of intercourse onset from attitudes, social norms, and self-efficacy about refraining from sexual intercourse. Age, gender, ethnicity, and parental education were also examined as predictors and moderators of the relationships among the 3 psychosocial determinants and onset. The participants (N = 827), part of a cohort initially surveyed in the 9th grade, reported at baseline that they had never engaged in intercourse. The multivariable proportional hazards regression model suggested that adolescents with more positive attitudinal and normative beliefs, as well as those with a parent who graduated from college, were less likely to engage in intercourse in the follow-up period (up to approximately 2 years). Interventions that include an objective to delay onset may benefit from addressing psychosocial determinants, especially attitudes and norms about sexual intercourse.","Health psychology : official journal of the Division of Health Psychology, American Psychological Association",1999 Sep,United States,1999,90
10515309,Pharmacological and environmental determinants of relapse to cocaine-seeking behavior.,"Animal models have been developed that simulate relevant features of relapse to cocaine-seeking behavior in humans. These models have provided valuable information about pharmacological and environmental factors that precipitate reinstatement of extinguished cocaine-seeking in rats and monkeys, as well as new insights about potential pharmacotherapies for relapse prevention. Reinstatement of cocaine-seeking behavior in animals can be induced by cocaine priming or by cocaine-paired environmental stimuli: however, maximum reinstatement of drug-seeking appears to be induced when cocaine priming and cocaine-paired stimuli are combined. Drugs that share cocaine's indirect dopamine agonist properties or that act as direct agonists at D2-like dopamine receptors also induce reinstatement of cocaine-seeking behavior, whereas with some exceptions (e.g., caffeine, morphine) drugs from other pharmacological classes do not. D1-like receptor agonists block rather than mimic the priming effects of cocaine, suggesting different roles for D1- and D2-like receptor mechanisms in cocaine relapse. Although considerable overlap exists, drugs that exhibit cocaine-like discriminative stimulus and/ or reinforcing effects in other situations do not invariably induce cocaine-like reinstatement of drug-seeking and vice versa, implying that these effects are not simply different behavioral expressions of a unitary neurobiological process. Finally, recent findings with D1-like receptor agonists, partial agonists, and antagonists suggest that some of these drugs may be viable candidates for development as antirelapse pharmacotherapies.","Pharmacology, biochemistry, and behavior",1999 Oct,United States,1999,90
10514157,Relation between income inequality and mortality: empirical demonstration.,"OBJECTIVE: To assess the extent to which observed associations at population level between income inequality and mortality are statistical artefacts. DESIGN: Indirect ""what if"" simulation by using observed risks of mortality at individual level as a function of income to construct hypothetical state level mortality specific for age and sex as if the statistical artefact argument were 100% correct. SETTING: Data from the 1990 census for the 50 US states plus Washington, DC, were used for population distributions by age, sex, state, and income range; data disaggregated by age, sex, and state from the Centers for Disease Control and Prevention were used for mortality; and regressions from the national longitudinal mortality study were used for the individual level relation between income and risk of mortality. RESULTS: Hypothetical mortality, while correlated with inequality (as implied by the logic of the statistical artefact argument), showed a weaker association with states' levels of income inequality than the observed mortality. CONCLUSIONS: The observed associations in the United States at the state level between income inequality and mortality cannot be entirely or substantially explained as statistical artefacts of an underlying individual level relation between income and mortality. There remains an important association between income inequality and mortality at state level over and above anything that could be accounted for by any statistical artefact. This result reinforces the need to consider a broad range of factors, including the social milieu, as fundamental determinants of health.",BMJ (Clinical research ed.),1999 Oct 9,England,1999,90
10512426,Fibrinogen and factor VII levels are related to adiposity but not to fetal growth or social class in children aged 10-11 years.,"Factors operating in fetal life or during childhood may be important in determining fibrinogen and factor VII concentrations in adult life, and particularly in explaining social gradients in cardiovascular disease risk. In 1994, the authors measured fibrinogen and factor VIIc levels in 641 children aged 10-11 years (61% response rate) from schools in five towns in England and Wales. Birth weight was obtained by maternal recall, and other data on measures of fetal growth were obtained from birth records. Fibrinogen levels were higher in girls (258.8 mg/dl) than in boys (245.4 mg/dl) (95% confidence interval (CI) for difference: 5.5, 21.5). Fibrinogen and factor VIIc levels were linearly related to adiposity, rising by 37.1 mg/dl (95% CI: 24.7, 49.5) and 13.0% of standard (95% CI: 6.3, 19.7), respectively, between the bottom and top quintiles of ponderal index (weight (kg)/height (m)3). Fibrinogen was independently related to heart rate (p < 0.001) and was negatively but nonsignificantly related to measures of physical activity. Factor VIIc was positively correlated with total cholesterol (p < 0.001). No relations were found with measures of fetal growth or social class. These data do not support the concept that fibrinogen or factor VII levels are determined in utero or by social factors in childhood. Adiposity and physical training appear to be the important determinants of fibrinogen and factor VII levels in childhood.",American journal of epidemiology,1999 Oct 1,United States,1999,90
10511820,Social consequences of malnutrition.,"Each year millions of people die from malnutrition-related problems. Those who survive are robbed of a healthy body, a sound intellect, and the hope for healthful living. Despite its global toll malnutrition is given limited attention by the world community; hence, it is generally viewed as a silent emergency by advocacy organizations. The causes and consequences of malnutrition are complex, and it will require the concerted efforts of all social institutions, including the social work profession, to combat malnutrition effectively. This article examines social determinants and consequences of malnutrition and suggests several social work actions that might be helpful toward minimizing malnutrition.",Social work,1999 Sep,United States,1999,90
10510834,[The pattern of health behavior and its determinants--results of the Bern-Munich Life Style Panel].,"Results from a study on health-related lifestyles of Munich citizens aged between 55 and 65 were compared with an independent data set from Bern. Cluster analysis identified eight health-related behavior patterns in the Munich sample which were also found in the Bern sample. Predictors of health-relevant behavior patterns were analysed via multiple logistic regressions. Most results showed different effects on cluster membership between the two samples. Gender, professional status, social support from friends, and paying attention to regular meals were identified as predictor variables in both samples. Other variables identified as predictors occurred either in only one of the two samples or differed in the direction of their effect.",Sozial- und Praventivmedizin,1999,Switzerland,1999,90
22478325,Statistical inference in behavior analysis: Environmental determinants?,"Use of inferential statistics should be based on the experimental question, the nature of the design, and the nature of the data. A hallmark of single-subject designs is that such statistics should not be required to determine whether the data answer the experimental question. Yet inferential statistics are being included more often in papers that purport to present data relevant to the behavior of individual organisms. The reasons for this too often seem to be extrinsic to the experimental analysis of behavior. They include lapses in experimental design and social pressure from colleagues who are unfamiliar with single-subject research. Regardless of whether inferential statistics are used, behavior analysts need to be sophisticated about experimental design and inferential statistics. Such sophistication not only will enhance design and analysis of behavioral experiments, but also will make behavior analysts more persuasive in presenting rationales for the use or nonuse of inferential statistics to the larger scientific community.",The Behavior analyst,1999 Fall,Switzerland,1999,90
10502153,"[Association between individual and socioeconomic characteristics and work-related accidents in Pelotas, Southern Brazil].","A case-control study was conducted to study the association between individual and socioeconomic characteristics and occupational accidents. Cases were 264 workers who had suffered a ""typical"" occupational accident registered at the National Institute of Social Security in the city of Pelotas in 1996. Workers were interviewed in their homes with a standardized questionnaire. Two fatal accidents were excluded, as were those leading to absence from work for less than seven days. For each case, three controls were selected: a colleague from the same workplace, a neighbor, and a population control. These were matched to cases by age (+/-5 years) and sex and had not suffered a work-related accident in the preceding month. All cases and controls had formal employment contracts and were residents in the urban area. Conditional logistic regression was used in the data analyses. Schooling and monthly income were the main determinants of occupational accidents. Effects of age, skin color, smoking, alcohol dependence (CAGE questionnaire), and stressful life events disappeared after adjustment for schooling and income.",Cadernos de saude publica,1999 Jul-Sep,Brazil,1999,90
10501712,Determinants of psychiatric inpatient admission to general hospital psychiatric wards: an epidemiological study in a region of central Italy.,"OBJECTIVE: To determine which factors contribute to the decision to admit individuals to psychiatric wards in general hospitals. METHOD: Data on 1,379 individuals undergoing psychiatric evaluation in eight emergency rooms in a region of central Italy were collected. A logistic regression analysis was used to evaluate the likelihood of psychiatric admission considering the independent effects of demographic, social, and clinical factors and of the history of psychiatric treatment. RESULTS: The adjusted odds ratio for psychiatric admission significantly increased with the following variables: severity of symptoms; presence of paranoid states and schizophrenic psychoses, affective psychoses and acute psychotic conditions (with neurotic disorders used as reference); a history of outpatient treatment; the presence of a staff member of a community mental health facility upon presentation at the emergency room; and the availability of beds in the psychiatric ward. CONCLUSION: The independent effect played by the presence of a staff member of a community mental health facility is of particular interest, suggesting the existence of a collaborative relationship between inpatient and outpatient services.",Social psychiatry and psychiatric epidemiology,1999 Aug,Germany,1999,90
10499138,Physical exercise and quality of life following cancer diagnosis: a literature review.,"With almost 8 million Americans alive today who have been through the cancer experience, it is important to develop interventions to maintain quality of life (QOL) following cancer diagnosis. Physical exercise is an intervention that may address the broad range of QOL issues following cancer diagnosis including physical, functional, psychological, emotional, and social well-being. The purpose of the present article was to provide a comprehensive and critical review of the topic and to offer suggestions for future research. The review located 24 empirical studies published between 1980 and 1997. Eighteen of the studies were interventions (i.e. quasi-experimental or experimental) but most of these were preliminary efficacy studies that suffered from the common limitations of such designs. Overall, however, the studies have consistently demonstrated that physical exercise has a positive effect on QOL following cancer diagnosis, including physical and functional well-being (e.g. functional capacity, muscular strength, body composition, nausea, fatigue) and psychological and emotional well-being (e.g. personality functioning, mood states, self-esteem, and QOL). Besides overcoming the limitations of past research, recommendations for future research included: (a) extending the research beyond breast and early-stage cancers; (b) comparing and integrating physical exercise with other QOL interventions; (c) examining resistance exercises, the timing of the intervention, and contextual factors; (d) expanding the breadth of the QOL indicators examined; and (e) investigating the rates and determinants of recruitment and adherence to an exercise program following cancer diagnosis.",Annals of behavioral medicine : a publication of the Society of Behavioral Medicine,1999 Spring,England,1999,90
10497649,"Health and safety in clinical laboratory practice in Ibadan, Nigeria.","The economic implications of safety precautions in laboratory practice make compliance difficult especially for laboratories in countries with poor economies. However, economic factors are not the only determinants of a safe work environment. Worker's perception of health and safety also influence compliance with safety guidelines. This study was conducted to determine the attitude and practice of laboratory workers with regard to safety. A structured questionnaire was administered to laboratory workers in 10 clinical laboratories. The questionnaire inquired about the use of protective equipment, safe work practices and immunization status of workers. Another questionnaire sought information on safety codes, accident records and first aid facilities in each laboratory. Questionnaires were coded and analysed. Ninety out of 106 laboratory workers (85%) responded to the inquiry. Unsafe work practices such as eating or drinking in laboratories and mouth pipetting of biological samples were practised by 41% and 10% of workers, respectively. Ninety percent of workers used white coats while 64% used gloves when handling biological samples. None of these workers used goggles or face shields in the course of their work. Fifty-one percent had received immunisation against tuberculosis, 73% against tetanus and 16% against hepatitis B. Thirty-seven percent of senior staff and 72% of junior staff did not receive any formal safety training. Accident records and first aid facilities were absent in most laboratories. The commonest health problem reported by workers was low back pain. The poor coverage of hepatitis B immunization among health care workers in an endemic area is currently a cause for concern among medical and paramedical staff. There is a need for education programmes to increase awareness on safety. Occupational health workers in this setting face the challenge of promoting safe work practices among workers in the face of the lack of funding and apathy among poorly paid junior workers.",African journal of medicine and medical sciences,1998 Sep-Dec,Nigeria,1998,90
10495577,Determinants of frail elders' lengths of stay in meals on wheels.,"Home-delivered meal programs such as Meals on Wheels are low-cost long-term care services that have potential for contributing to the delay of costly institutionalization and to the maintenance of self-sufficiency and quality of life among community-dwelling frail elders. In this study, reasons for elders' termination from a Meals on Wheels program and determinants of their lengths of stay in the program are analyzed. The findings show that the reasons for elders' termination are largely associated with their deteriorating health. But it was also found that a significantly higher proportion of African American elders than White elders discontinued their participation due to their dissatisfaction with the meals offered or their poor appetite. The Cox proportional hazard regression analysis also confirmed that elders' health status, race, and appetite are significantly associated with the hazard of elders' termination. Strategies to improve the acceptability of the services are discussed.",The Gerontologist,1999 Aug,United States,1999,90
10492734,Determinants of self assessed health among Spanish older people living at home.,"STUDY OBJECTIVE: To identify the main determinants of self assessed health among community dwelling elderly. PARTICIPANTS AND SETTING: A representative sample of 677 people aged 65 and over of the city of Madrid, Spain. DESIGN: Cross sectional study. Information was collected through personal interviews at the homes of the selected subjects. The five category dependent variable was grouped into two categories: good and poor self assessed health. Age, sex, social class, use of physician services, number of chronic conditions, and functional capacity, were included as main explanatory factors. Adjusted odds ratios were estimated through multiple logistic regression models. MAIN RESULTS: A total of 49.5% of subjects rated their health as good or very good. Those aged 85 and over rated their health higher than those aged 65-74 (adjusted odds ratio (OR): 0.37; 95% confidence intervals (CI): 0.18, 0.77). The adjusted OR for an increase of three chronic conditions was 3.48 (95% CI: 2.49, 4.85). Functional capacity also showed a strong independent effect (OR: 3.64; 95% CI: 1.89, 7.02). Social class was one of the main determinants for the youngest group, with those in the upper class reporting a better health perception (OR: 3.28 95% CI: 1.70, 6.35), but showed no effect in the oldest old (OR: 1.05; 95% CI: 0.57, 1.96). CONCLUSIONS: Age, chronic conditions, and functional status were the main determinants of perceived health among Spanish elderly. The effect of social class on perceived health markedly decreases with age. This study may contribute to a better utilisation and interpretation of self ratings in research and in general practice.",Journal of epidemiology and community health,1999 Jul,England,1999,90
10490776,Anthropometric and psychosocial determinants of visceral obesity in healthy postmenopausal women.,"OBJECTIVE: To identify the best predictor among waist circumference, waist to hip ratio (WHR), weight and body mass index (BMI) of visceral obesity across 8.5-10.8 y. We also examined whether changes in waist across the study period co-occur with changes in psychosocial distress or quality of life, and tested whether action levels of waist (level 1 < 80 cm, level 1-2: 80-87.9 cm, level 2 > or = 88 cm) differentiate between women with varying levels of psychosocial distress and quality of life. SUBJECTS AND MEASUREMENTS: Visceral adipose tissue (VAT) was determined by computerized-tomography at the L4-L5 disc space, and waist circumference, WHR, weight and BMI by anthropometric techniques in a population-based sample of postmenopausal Healthy Women Study participants. Psychosocial distress and quality of life were assessed by standardized tests of personality and behavior. The n varied from 120-345, depending on the research question. RESULTS: Waist circumference was superior over the other anthropometric measures in predicting VAT accounting for 40.1-63.5% of the variance in VAT over the study period (P < 0.001). Associations between symptoms of depression, anxiety or distress, low levels of social support or impaired quality of life with waist circumference were cross-sectional (P < 0.04), with lower levels of distress and less impaired daily functioning being characteristic to women at the action level 1 relative to levels 1-2 or 2. Increasing anger over time was associated longitudinally with increasing waist circumference (P < 0.03). CONCLUSIONS: Identification of healthy women with large waist circumferences is important for prevention and intervention of poor quality of life and chronic disease.",International journal of obesity and related metabolic disorders : journal of the International Association for the Study of Obesity,1999 Aug,England,1999,90
10482073,Teaching social inequalities in health: barriers and opportunities.,"This article examines some of the main threats and new opportunities encountered by teachers of social inequalities in health in contemporary academia. Focusing mostly on the recent US and European experiences, I suggest that lay world views legitimating social inequalities are often in conflict with explanations arising from social epidemiology and medical sociology. The dominance of medicine in public health, through its often implicit assumptions about the biological determinants of human behaviour, is also identified as a barrier to teaching social inequalities in health. Educational elitism, which restricts higher education to members of the upper middle class, is identified as another barrier to teaching social inequalities in health. On the other hand, teachers in this field can benefit from a recent growth of empirical studies during the last decade aimed at understanding the social determinants of health inequalities. Finally, I suggest that familiarity with current critical scholarship within public health, as well as the use of techniques developed by sociologists to teach social stratification, can be valuable resources for teaching social inequalities in health.",Scandinavian journal of public health,1999 Sep,Sweden,1999,90
10480698,Low birthweight and prematurity in relation to paternal factors: a study of recurrence.,"BACKGROUND: The importance of paternal determinants in the occurrence of low birthweight and prematurity is not well known. We investigated these outcomes in siblings and paternal half siblings as a function of changes in putative external determinants between two births in fathers who had experienced the birth of a premature and/or low birthweight (PTB/LBW) infant. METHODS: All fathers who, between 1980 and 1992, had an infant born before 37 completed weeks' gestation or weighing <2500 g and a following child were studied. We identified 14 147 pairs of siblings from Danish national registers. The recurrence risk was studied in three sub-cohorts defined by the outcome in the index child (PTB only, PTB/LBW, LBW only). We estimated the recurrence risk in the younger sibling according to changes of female partner, municipality type, occupation, and father's social status. RESULTS: The overall recurrence risk was 16.7% for preterm delivery and 16.8% for LBW. Changing female partner was, as expected, associated with a reduction in the recurrence risk for both outcomes (RR = 0.40; 95% CI: 0.27-0.60 for preterm delivery and RR = 0.38; 95% CI : 0.26-0.56 for LBW). None of the other studied factors was associated with changes in the recurrence risk. Fathers who changed partner had offspring with similar birthweight and gestational length between the three sub-cohorts, while a difference was evident in offspring to fathers whose female partner was unchanged. CONCLUSIONS: We did not identify any paternal factor of importance in the occurrence of LBW and preterm delivery.",International journal of epidemiology,1999 Aug,England,1999,90
10477860,[Length of work disability and associated factors].,"OBJECTIVE: To estimate the mean length of temporary work disability (TD) and to assess some of its possible determinants. METHODS: During 1995, we registered 12,570 cases of TD among people from the Inspection Area of Alcala of Henares. We obtained a random sample of 600 cases. In addition to TD length, we obtained information about patients' sociodemographic characteristics, social security group, diagnosis, and type of primary care. Analysis of variance was used to compare means and Cox regression models were used to estimate risk ratios for factors influencing return to work. RESULTS: The mean and the median of the TD were 44.5 and 11 days respectively. The TD length was less than one month in 72.9% of the cases. The TD length was similar in both sexes and showed a positive association with age (p=0.0002). The General group had higher TD length than the Insalud group and lower than the Autonomous and Housework groups. The Insalud personnel showed an adjusted relative effect (and 95% confidence intervals) in the probability of returning to work of 2 (1.07-3.73) compared to the General group. The adjusted relative risk was 0.89 (0.88-0.90) for an increase of 5 years of age. CONCLUSIONS: The most important factors in the TD length were age and social security group. The improvement in the health system accessibility is one of the factors that may positively affect the probability of returning to work.",Gaceta sanitaria,1999 May-Jun,Spain,1999,90
10475862,Effect of immobilization on vitamin D status and bone mass in chronically hospitalized disabled stroke patients.,"OBJECTIVE: To assess the influence of immobilization upon vitamin D status and bone mass in chronically hospitalized, disabled, elderly patients following stroke. DESIGN: cross-sectional study. SETTING: Department of geriatric neurology in a Japanese hospital. SUBJECTS: 129 chronically hospitalized, disabled, elderly stroke patients and 28 age-matched controls. RESULTS: We observed a deficiency of both 1,25-dihydroxyvitamin D (1,25-[OH]2D; 24.3 pg/ml) and 25-hydroxyvitamin D concentrations (25-OHD; 11.7 ng/ml) in stroke patients compared with controls. A high serum ionized calcium (mean; 2.648 mEq/l) was an independent determinant of the Barthel index (66) and 1,25-[OH]2D. When the patients were categorized into three groups by 25-OHD level (deficient, insufficient and sufficient), there was no difference in the mean 1,25-[OH]2D levels. Parathyroid hormone levels were normal or low and did not correlate with 25-OHD. Serum bone turnover variables and bone mineral density (BMD) of the second metacarpal in patients were significantly decreased compared to control subjects. Independent determinants of BMD included Barthel index, 25-OHD and 1,25-[OH]2D. CONCLUSIONS: 1,25-[OH]2D deficiency in immobilized stroke patients is not caused by substrate (25-OHD) deficiency but by hypercalcaemia. Immobilization-induced hypercalcaemia may inhibit parathyroid hormone secretion and thus 1,25-[OH]2D production, resulting in decreased BMD. Immobilization itself also may be responsible for decreased BMD. Exogenous 1,25-[OH]2D (calcitriol) rather than dietary vitamin D supplementation may be required in disabled elderly stroke patients who have a deficiency of 1,25-[OH]2D in order to prevent hip fractures, which frequently occur in this population.",Age and ageing,1999 May,England,1999,90
10472279,Trends in teenage pregnancy in England and Wales: how can we explain them?,"Teenage pregnancy is associated with adverse social and physical outcomes for both mother and child. We drew on various sources--birth and abortion statistics from the Office for National Statistics, data from the National Survey of Sexual Attitudes and Lifestyles, and routinely collected data from family planning clinics--to identify trends in England and Wales and their possible determinants. The rate of teenage sexual activity has increased steadily and consistently over the past four decades, whilst the rate of teenage fertility has shown greater variation. When the teenage fertility rate is calculated against the denominator of sexually active women, rather than the total sample of teenage women, the underlying trend in teenage fertility over the past four decades has been downwards, though not consistently so. Fluctuations in the teenage fertility rate seem to track intervention-related factors such as access to, and use of, contraceptive services and the general climate surrounding the sexual health of young people.",Journal of the Royal Society of Medicine,1999 Jun,England,1999,90
10467761,"A biopsychosocial model of glycemic control in diabetes: stress, coping and regimen adherence.","This study examines stress, coping, and regimen adherence as determinants of chronic and transient metabolic control in diabetes. We also examine the interaction of biologic vulnerability and psychosocial risk factors to see if Type 1 (insulin dependent diabetes mellitus) or Type 2 (noninsulin dependent diabetes mellitus) diabetes had greater responsiveness to psychosocial risk factors. Analyses of data from insulin-treated adults with Type 1 (N = 57) and Type 2 (N = 61) diabetes supported the biopsychosocial model. For Type 1 diabetes, self-controlling persons had better glycemic control and emotional persons had worse (because of differences in stress). All of these associations were mediated by regimen compliance. For Type 2 diabetes, self-controlling persons had better glycemic control for reasons other than regimen compliance. There was an interaction between biologic and psychosocial factors, with psychosocial factors accounting for more variance in glycemic control within Type 1 patients. Stable psychosocial resources (i.e., education, being married, and positive coping styles) were associated with better chronic glycemic control, while stress and regimen nonadherence were associated with worse transient glycemic control.",Journal of health and social behavior,1999 Jun,United States,1999,90
10468392,Do measures of self-reported morbidity bias the estimation of the determinants of health care utilisation?,"Most national surveys of health care utilisation capture only self-reported measures of morbidity. If self-reported morbidity is measured with error, then the results of applied work may be misleading. In this paper we propose a model of the relationship between morbidity and health service utilisation which allows for reporting errors and simultaneity. Errors in self-reported morbidity are expressed as a function of person-specific reporting thresholds and recent contact with health services, arising because of better self-evaluation of current health status or a desire to justify consumption of a publicly-provided good. We demonstrate the bias in ignoring the potential problems of reporting errors and simultaneity for a variety of special cases, but in the general case the biases are of ambiguous sign. The empirical nature of these biases is investigated using limiting long-standing illness (LLI) and recent contact with a General Practitioner (GP) in two waves of The UK Health and Lifestyle Survey. Biomedical measures of functioning are used as objective indicators of health status. We find evidence of substantial and significant differences between individuals in reporting thresholds and some evidence that the reporting of LLI may depend on recent visits to a GP. Adjustments for these biases significantly increase the estimated effect of morbidity on utilisation.",Social science & medicine (1982),1999 Oct,England,1999,90
10465816,Prevalence and determinants of smoking in three regions of Saudi Arabia.,"OBJECTIVES: To study the prevalence and determinants of cigarette smoking among Saudi nationals in three regions of Saudi Arabia. PARTICIPANTS: A sample of 8310 individuals aged 15 years and above from both sexes, randomly selected from the three regions, using a stratified cluster sampling technique. DESIGN: A cross-sectional, household, community-based survey. Using a predesigned and tested questionnaire, the participants were interviewed by primary care physicians. The interview covered personal, social, and educational characteristics of the respondents, and also included questions about their smoking status, duration of smoking, and daily cigarette consumption. MAIN OUTCOME MEASURES: Association between current smoking and sociodemographic variables, in univariate and multivariate analysis. Degree of interaction between the different determinants of cigarette smoking. RESULTS: The overall prevalence of current smoking was 21.1% for males and 0.9% for females. Most smokers (78%) were young to middle-aged (21-50 years old). Smoking prevalence was higher among married people, among uneducated people, and among those in certain occupations: manual workers, businessmen, army officers, and office workers. CONCLUSIONS: Cigarette smoking is an important public health problem in Saudi Arabia. A more intense and comprehensive tobacco control effort is needed.",Tobacco control,1999 Spring,England,1999,90
10459890,The effect on morbidity of variability in deprivation and population stability in England and Wales: an investigation at small-area level.,"We seek to determine whether variability in deprivation at small area level, and population stability, influence standardised morbidity ratios in England and Wales. A regression analysis was conducted with data from the 1991 British Census, in order to explain variation in morbidity. Both an area deprivation score (for electoral wards) and the within-area variability of deprivation scores were examined as possible determinants of morbidity (self-reported, limiting, long-term illness). Particular attention was focused on a spatially-sensitive measure of the variability of deprivation scores within a wider 'locality'. There was a significant, positive relationship between age-standardised limiting, long-term illness and deprivation. The variation in area deprivation scores within the small areas themselves was also significant and positive. However, the variation in deprivation scores calculated for both an electoral ward and its contiguous neighbours (the locality) was slightly more significant. Areas with higher relative levels of in-migration also had significantly lower standardised morbidity ratios. Multivariate models showed that the deprivation score, the variation in deprivation scores for the broader locality, and the measure of migration, were all significant in combination. Residual analysis showed that many areas in London had lower levels of morbidity than expected, while electoral wards in the coal mining valleys of South Wales had higher levels than expected. We conclude that, for small areas (wards) in England and Wales, morbidity is related to deprivation, variation in deprivation within and surrounding each area, and the proportion of the population that are migrants. Variations in deprivation influence standardised morbidity rates, and policies which widen inequalities will influence health outcomes. Resource allocation based simply on measures of deprivation, which ignore population change within the area and variations in deprivation in the locality, may be inefficient.",Social science & medicine (1982),1999 Sep,England,1999,90
