sentence_source,label,label_notes,sentence
31446632,0,a,"ISSUE ADDRESSED: Problematic alcohol consumption (PAC) affects one-third of homeless Australians, and it is expected that the rates will increase as the population ages. However, current policy does not recognise the importance of this problem. The aim of this narrative review was to examine the social determinants and other risk factors contributing to PAC in homeless Australians, the barriers to receiving help and possible solutions for the Australian context. METHODS: PubMed and PsycINFO databases and Australian government websites were examined for the keywords ""alcohol"" and ""homeless,"" and pertinent articles were selected for inclusion and for citation tracking of further relevant articles. RESULTS: The causes of PAC in homeless Australians are multifactorial, and multidirectional, and include risk factors such as low socio-economic status, mental illness and having experienced trauma. There is significant stigma associated with both homelessness and PAC, which further isolates this group. Current policies to address PAC in the homeless are inadequate; however, there are a range of possible programs to reduce PAC in this group, and international harm reduction strategies have also shown success in improving outcomes for this group. CONCLUSION: There are numerous social risk factors that influence the development of PAC in the homeless. The introduction of harm reduction strategies, programs to enhance motivation and personal skills, as well as better mental health treatment, would all fill important gaps in services for homeless Australians with PAC. SO WHAT?: Health professionals can be advised that there are many social determinants that influence PAC in homeless Australians. There are important structural barriers to providing this marginalised group with the services they require; however, there is scope for the introduction of new programs, including harm reduction strategies, to meet the fundamental needs of this group."
24456203,0,a,"BACKGROUND: Ethiopia has fairly good coverage but very low utilization of health care services. Emergency medical care services require fast, correct and curious services to clients as they present with acute problems. In Ethiopia and Gondar in particular, the quality of emergency medical care has not been studied. The main aim of this study was to assess the disease profile and patients' satisfaction in Gondar University Referral Hospital (GURH). METHODS: A facility based cross-sectional study was conducted among patients visiting GURH for emergency care. Ethical clearance was obtained from the Institutional Review Board of University of Gondar. Patients were selected by systematic random sampling, using patient flow list in the day and night emergency services. Data were collected using a standard Press Ganey questionnaire by BSc health science graduates. Data were entered in to Epi Info 3.5.3 software and exported to SPSS version 20.0 for windows for analysis. RESULTS: A total of 963 patients (response rate = 96.8%) were studied. The mean (+ s.d.) age of patients was 28.4 (+17.9) years. The overall satisfaction using the mean score indicates that 498 (51.7%) 95%CI: (48.4% - 54.9%) were satisfied with the service, the providers and the facility suitability whereas 465(48.3%) 95%CI: (45.1%- 51.6%) were not satisfied. Seven hundred and six (73.3%) 95%CI: 70.4%-76.1%, patients reported that they have been discriminated or treated badly during the service provision in the hospital. OPD site visited (p < 0.0001), visiting days of the week (P < 0.049), medical condition on arrival (P < 0.0001), degree of confidence in the hospital (AOR = 1.9, 95%CI: 1.1, 3.1), reported discrimination/bad treatment of patients with service (AOR = 0.4, 95%CI: 0.2, 0.7), were significantly associated determinants of patient satisfaction. CONCLUSIONS: Non-communicable disease emergencies like injuries and cardiovascular diseases are common. There is a low level of patient satisfaction related to lack of confidence in the hospital for treatment, discrimination towards patient care, and under and delayed treatment of patients who were not in serious medical conditions. Hospitals shall prepare themselves to address the increasing challenge of non-communicable disease emergencies. It is important to revise the service delivery in the emergency department to improve staff courtesy and politeness, commitment, reduce discrimination and bad treatment and proper triage of emergencies at all points of care to increase patient satisfaction giving emphasis to earlier working days."
31189640,0,a,"OBJECTIVE: To quantify the degree of non-attendance of medical appointments, as well as to identify the social reasons behind the missed appointments, at an inner-city primary care clinic. DESIGN: Retrospective chart review and survey. SETTING: Inner-city clinic in Saskatoon, Sask, serving a primarily low-income and First Nations population. PARTICIPANTS: Patients with appointments in the clinic between January 2016 and June 2016. MAIN OUTCOME MEASURES: Number of non-attended clinic appointments and the reasons for missed appointments. RESULTS: Of the 1976 booked appointments during the study period, 487 (24.6%) appointments were not attended. Among the patients with walk-in appointments, 123 (15.5%) of them left the clinic before seeing a physician. New patients had a high rate of non-attendance (44.4% did not show up to appointments). Among those who did not attend an appointment, 19.9% of them missed more than 1 appointment; 77.8% of missed appointments were made more than a week in advance of the appointment, and 51.7% of those who missed an appointment saw a physician at the clinic at a later date (18.5 days later on average). The most common reasons for non-attendance were forgetting the appointment or feeling too sick to attend. Social determinants such as transportation were also found to play a role in non-attendance. Most survey participants stated that a telephone call reminder would aid them in keeping their appointments. CONCLUSION: Non-attendance is a multifactorial issue that causes a considerable waste of resources, limits the provision of preventive care, and negatively affects patient health. As forgetting was found to be a frequent cause of missed appointments, introducing a telephone reminder system might be an affordable and effective first measure to address non-attendance. Factors associated with poverty and other social determinants of health also affect attendance and are more challenging to address."
12267240,1,a,"""A set of models is developed to assess at the interdistrict level the relative importance of economic, demographic, social and government policy determinants of internal migration in Nepal. The first 'proximate' model and the second 'structural' model estimates are generated using ordinary least squares regression and specification error is investigated by spatial autocorrelation tests of the residuals of each model in its reduced form....Finally, to formalize and evaluate empirically the linkages between the 'proximate' and 'structural' determinants, a simultaneous equation model is developed using three stage generalized least squares regression."""
24046215,0,a,"Asthma is an important public health problem in urban Latin America. This study aimed to analyze the role of socioeconomic and environmental factors as potential determinants of asthma symptoms prevalence in children from Latin American (LA) urban centers. We selected 31 LA urban centers with complete data, and an ecological analysis was performed. According to our theoretical framework, the explanatory variables were classified in three levels: distal, intermediate, and proximate. The association between variables in the three levels and prevalence of asthma symptoms was examined by bivariate and multivariate linear regression analysis weighed by sample size. In a second stage, we fitted several linear regression models introducing sequentially the variables according to the predefined hierarchy. In the final hierarchical model Gini Index, crowding, sanitation, variation in infant mortality rates and homicide rates, explained great part of the variance in asthma prevalence between centers (R(2) = 75.0 %). We found a strong association between socioeconomic and environmental variables and prevalence of asthma symptoms in LA urban children, and according to our hierarchical framework and the results found we suggest that social inequalities (measured by the Gini Index) is a central determinant to explain high prevalence of asthma in LA."
27210851,0,a,"Strengthening training (ST) and whole body vibration training (WBV) alone may improve symptoms of osteoarthritis of the knee. In this study, we investigated the effect of adding WBV training to quadriceps and hamstring muscles strengthening training on functional activity, pain, quality of life and muscle strength in patients with knee osteoarthritis. 28 volunteers were randomly allocated to two groups; 1) quadriceps and hamstring muscles strengthening training (ST group, 13 patients) and 2) quadriceps and hamstring muscles strengthening training along with WBV training (ST + WBV group, 15 patients). The treatment protocol for both groups involved 3 sessions per week for 8 weeks. All measurements were performed before and after intervention. The measurements included: pain by means of a visual analogue scale (VAS), quality of life by means of the WOMAC scale, functional activity by the 2 min walking test (2MWT), time up & go test (TUGT) and 50-foot walking test (50FWT) and the muscle peak torque (MPT), total work (TW) and muscle power (MP) as muscle performance of quadriceps and hamstring muscles by an Isokinetic Biodex machine. After intervention, the comparison of mean changes between two groups showed improvement in the WBV + ST group in terms of 2MWT, MPT, TW and MP variables (P < 0.05). However, no significant difference was found between the experimental groups in term of pain, quality of life, TUGT and 50FWT. These results suggest that adding whole body vibration training to strengthening training may provide better treatment effects for patients with knee osteoarthritis."
12267240,1,a,"""A set of models is developed to assess at the interdistrict level the relative importance of economic, demographic, social and government policy determinants of internal migration in Nepal. The first 'proximate' model and the second 'structural' model estimates are generated using ordinary least squares regression and specification error is investigated by spatial autocorrelation tests of the residuals of each model in its reduced form....Finally, to formalize and evaluate empirically the linkages between the 'proximate' and 'structural' determinants, a simultaneous equation model is developed using three stage generalized least squares regression."""
6143404,1,a,"This paper uses a national probability sample to examine major correlates of drug use among American adults. Demographic correlates of alcohol, cigarette, marijuana, tranquilizer, sleeping pill and stimulant use are explained in terms of a self medication or coping perspective of drug use. Two analysis procedures are used. In the first, respondents were asked to list strategies they use when they have problems. These responses are 'broken down' by drug use categories or 'taking pills'. In the second procedure, attempts are made to interpret the correlations between age, sex, marital status, education and drug use by introducing variables which measure how respondents were experiencing fundamental aspects of their lives (role stress items) and mental health variables. A substantial portion of the variance in drug use that is explained by demographic variables appears to operate through social role and mental health variables, that is, these latter variables interpret the demographic/drug use relationships in a way that is consistent with a coping perspective. The authors conclude that these data and this analysis provided cautious support for a coping perspective."
3067531,1,a,"The present paper will review and discuss research issues and findings of recent cross-cultural studies of severe mental disorders. The paper is divided into two main sections. The first section will discuss: (1) the concept of culture, (2) hierarchical levels of human behavior determinants, (3) the cultural variability continuum, and (4) the concept of self. The second section will discuss: (1) epidemiology, (2) culture and clinical phenomenology in severe disorders, and (3) culture as an etiological determinant. The paper closes with a discussion of some conclusions and suggestions for future research."
26650382,0,a,"HIV is uncommon in most US counties but travels quickly through vulnerable communities when it strikes. Tracking behavior through social media may provide an unobtrusive, naturalistic means of predicting HIV outbreaks and understanding the behavioral and psychological factors that increase communities' risk. General action goals, or the motivation to engage in cognitive and motor activity, may support protective health behavior (e.g., using condoms) or encourage activity indiscriminately (e.g., risky sex), resulting in mixed health effects. We explored these opposing hypotheses by regressing county-level HIV prevalence on action language (e.g., work, plan) in over 150 million tweets mapped to US counties. Controlling for demographic and structural predictors of HIV, more active language was associated with lower HIV rates. By leveraging language used on social media to improve existing predictive models of geographic variation in HIV, future targeted HIV-prevention interventions may have a better chance of reaching high-risk communities before outbreaks occur."
3494378,1,a,"In a quasi-experiment all diabetic children in a defined area were exposed either to an intense clinical treatment or served as a constructed control. The cohort of 146 diabetics was observed prospectively for at least 15 years as to diabetic control, mainly glycosuria, and cross-sectionally examined for microangiopathy on four occasions. Data on family background, social situation, smoking, blood pressure, biochemical status, anthropometry, HLA factors and mortality were also gathered. Throughout the analysis duration was considered and treated as a concomitant variable. Two different strategies have been followed in the analysis, one trying to predict microangiopathy at a fixed and predetermined duration, the other to study determinants of the pattern of microangiopathy occurrence over time. Multiple logistic regression and Cox analysis have been used to fit these strategies. The prevalence of microaneurysms or more advanced stages of retinopathy at 10 years duration was 30 per cent and within 20 years 81 per cent. About 52 per cent had haemorrhages after 20 years. Mild and severe nephropathy after 20 years have been contracted by 50 and 15 per cent respectively. No clear sex differences were seen. Variables significantly explaining retinopathy within 10 years were post-pubertal duration, blood pressure, place of medical supervision and the HLA/DR4 marker. The mean glycosuria was high during puberty irrespective of age at onset. The overall pattern of retinopathy occurrence seemed to be influenced by place of medical supervision, age at onset, blood pressure, family history of ischaemic heart disease and glycemic control. For the progression of retinopathy the role of factors reflecting medical supervision and control of diabetes seemed even greater. Even after accounting for degree of diabetic control the experimental group had a more favourable outcome, suggesting additional quality of care components. Mild nephropathy was less predictable from the above risk factors while previous findings of the important role of elevated blood pressure for severe nephropathy was confirmed. We estimate that half of retinopathy cases were preventable by the ""experimental"" care and conclude the near-normalization of glycaemia under routine conditions favourably influences the development of diabetic retinopathy."
12340195,1,a,"""The principal objective of this article is to investigate the determinants of variation in the growth of non-white populations attributable to migration across northern [U.S.] metropolitan areas during the 1960s."" The investigation is done by means of a single equation framework model, which is applied to U.S. Bureau of the Census data. The results indicate that ""the migration-related growth of non-white populations in northern metropolitan areas during the 1960s was...importantly and directly associated both with the level of employment opportunities as measured by the proportion of the non-white population of labor force age officially employed in the mainstream economy of an SMSA and with the SMSA rate of net migration occurring over the preceding 10-year period, which indicates the role of chain migration."""
25413492,0,a,"OBJECTIVE: The aim of this study was to investigate the association between intermediary social determinants, namely social support and social network with dental caries in adolescents. METHODS: An adapted version of the WHO social determinants of health conceptual framework was used to organize structural and intermediary social determinants of dental caries into six blocks including perceived social support and number of social networks. A cross-sectional study was conducted with a representative sample of 542 students between 12 and 14 years of age in public schools located in the city of Dourados, Brazil in 2012. The outcome variables were caries experience (DMFT >/= 1) and current dental caries (component D of DMFT >/= 1) recorded by a calibrated dentist. Individual interviews were performed to collect data on perceived social support and numbers of social networks from family and friends and covariates. Multivariate Poisson regressions using hierarchical models were conducted. RESULTS: The prevalence of adolescents with caries experience and current dental caries was 55.2% and 32.1%, respectively. Adolescents with low numbers of social networks and low levels of social support from family (PR 1.47; 95% CI = 1.01-2.14) were more likely to have DMFT >/= 1. Current dental caries was associated with low numbers of social networks and low levels of social support from family (PR 2.26; 95% CI = 1.15-4.44). CONCLUSION: Social support and social network were influential psychosocial factors to dental caries in adolescents. This finding requires confirmation in other countries but potentially has implications for programmes to promote oral health."
6541496,1,a,"The effects of two methoxyindoles, melatonin (MEL) and 5-methoxytryptophol (5-MTL), on partner investigation and other aspects of pair behaviour in the open field, were observed on male and female mice of the albino TO, and the pigmented C57BL/6 strains. Both indole derivatives are major secretory products of rodent (and human) pineal glands. They were administered by i.p. injection (100 micrograms/kg) to both members of the pair 1 h before each 10 min open field exposure. The testing took place on 3 consecutive days. There were no significant differences in behaviour over days, and group means were used in subsequent data analysis (MANOVA and Dunnet's test). Males, more socially active than the females in both strains, responded to MEL by a reduction in contact time; 5-MTL had the same effect on C57 males (TO males showed no change). Females, on the other hand, did not respond to MEL, and increased their social contact seeking after 5-MTL. There was no consistent effect of either indole on locomotion, and erratic (TO strain only) effects on defaecation. The data are discussed in terms of possible actions of pineal indoles on determinants of social behaviour."
2649990,1,a,"A social epidemiological approach has been used to study social factors associated with chronic disease, as well as to promote community-oriented intervention programs to modify risk for cardiovascular disease. The present review suggests using a social epidemiological approach in a third way; to promote efforts directed toward family-oriented primary prevention of cardiovascular disease. Evidence is presented which shows an association between three family social factors (marital status, family socioeconomic status, family size) and risk for cardiovascular disease. The real determinants of risk, however, may be the underlying health-related behaviors indicated by each of these factors. Evidence is also presented which shows the importance of a fourth family social factor (family age) in promoting effective health education efforts to modify risk. Thus, a social epidemiological approach is more valuable than a single discipline-based approach in identifying, understanding, and modifying family social influences on cardiovascular risk."
20933194,0,a,"PURPOSE: Macroeconomic improvements have been posited as an explanation of the decline in the Black preterm birth rate during the 1990s. This study assessed whether decreasing unemployment explained the decline in preterm, low birth weight births (PT-LBW) for Black women. METHODS: United States singleton births to non-Hispanic Black women ages 18 and over, conceived between 1990 and 2001, were pooled to examine PT-LBW trends by level of social advantage (approximated by education and marital status). The impact of the state-level unemployment rate in the first and second trimester of pregnancy was evaluated in multiple logistic regression models. RESULTS: During the 1990s, PT-LBW declined 11% among disadvantaged (unmarried, less than high school educated) Black women. Although the unemployment rate and PT-LBW were positively related, decreases in unemployment did not explain the decline in PT-LBW. Instead, improvements in prenatal care utilization and smoking behavior largely accounted for the temporal trend. CONCLUSIONS: Macroeconomic improvements, measured by unemployment, only marginally contributed to the Black PT-LBW trend in the 1990s. To effect further reductions, future studies should investigate other possible determinants of the proximate behavioral changes that did explain the trend (e.g., Earned Income Tax Credit expansions, increased, cigarette taxes/smoking legislation)."
29914119,0,a,"The interoceanic highway (IOH) in Madre de Dios, Peru has driven dramatic change in the Peruvian Amazon basin. We conducted a mixed methods study to examine the impact of these changes on the subjective well-being (SWB) of four communities on the IOH. Themes that emerged qualitatively included changing health threats, environmental degradation, and the impact of increased migration. To achieve a higher level of SWB, respondents emphasized the need for higher incomes, opportunities to learn new skills, and a better education for their children. Potential threats to SWB included marital problems and poorer health. Quantitative analyses suggested that social support and a sense of security impacted reported SWB scores based on life satisfaction, and the impact of income on life satisfaction was mediated by food security. Although long-term residents felt that specific determinants of SWB had both increased (food variety, transport and access to work) and decreased (access to natural resources and hunting), the majority reported that their lives had improved overall. Health had been affected by the IOH in both negative ways (increased dengue and road accidents) and positive ways (improved access to health services). Our results suggest that the rapidly-changing communities near the IOH link well-being to health, income, community, and the environment."
21267367,0,a,"INTRODUCTION: Only a limited proportion of patients with psychiatric disorders attend the healthcare facilities, and that too when the condition becomes severe. Treatment from unqualified medical practitioners and faith healers is a common practice, and is attributable to the delay in proper treatment. MATERIALS AND METHODS: A cross-sectional study was conducted to understand the pathway of care adopted by psychiatric patients and its relationship with the socio-demographic determinants in the study population. The subjects were selected from urban specialty psychiatric hospitals and interviewed using a pre-tested, semi-structured interview schedule. The data was analyzed using SPSS v10.0 software. The Chi square test, T test, and Kruskall Wallis Test were used, as needed. RESULTS: A total of 295 patients (203 males) were included in this study. The majority of the patients (45%) were suffering from Bipolar affective disorders (45%), followed by schizophrenia (36%). The majority, 203 (68%), were from the rural area, with 94 patients being illiterate. The mean distance traveled for treatment was 249 km. The majority of these (69%) had first contacted faith healers and a qualified psychiatrist was the first contacted person for only 9.2% of the patients. CONCLUSION: A large proportion of psychiatric patients do not attend any health facility due to a lack of awareness about treatment services, the distance, and due to the fear of the stigma associated with treatment. The psychiatric patients first seek the help of various sources prior to attending a psychiatric health facility. The pathway adopted by these patients need to be kept in mind at the time of preparation of the mental health program."
25881160,0,a,"BACKGROUND: A life course perspective recognizes influences of socially patterned exposures on oral health across the life span. This study assessed the influence of early and later life social conditions on tooth loss and oral impacts on daily performances (OIDP) of people aged 65 and 70 years. Whether social inequalities in oral health changed after the usual age of retirement was also examined. In accordance with ""the latent effect life course model"", it was hypothesized that adverse early-life social conditions increase the risk of subsequent tooth loss and impaired OIDP, independent of later-life social conditions. METHODS: Data were obtained from two cohorts studies conducted in Sweden and Norway. The 2007 and 2012 waves of the surveys were used for the present study. Early-life social conditions were measured in terms of gender, education and country of birth, and later-life social conditions were assessed by working status, marital status and size of social network. Logistic regression and Generalized Estimating Equations (GEE) were used to analyse the data. Inverse probability weighting (IPW) was used to adjust estimates for missing responses and loss to follow-up. RESULTS: Early-life social conditions contributed to tooth loss and OIDP in each survey year and both countries independent of later-life social conditions. Lower education correlated positively with tooth loss, but did not influence OIDP. Foreign country of birth correlated positively with oral impacts in Sweden only. Later-life social conditions were the strongest predictors of tooth loss and OIDP across survey years and countries. GEE revealed significant interactions between social network and survey year, and between marital status and survey year on tooth loss. CONCLUSION: The results confirmed the latent effect life course model in that early and later life social conditions had independent effects on tooth loss and OIDP among the elderly in Norway and Sweden. Between age 65 and 70, inequalities in tooth loss related to marital status declined, and inequalities related to social network increased."
3435040,1,a,"A cohort of 1163 pregnant women in two small towns in South Wales, UK, was identified and followed until the children born to them were five years of age. Growth in these children is described and a number of determinants identified. Social-class differences were very small at birth but differences in height became clear by the age of two years and in head circumference before this. In height the differences were largely accounted for by greater growth in social class I, but there was a gradient in head circumference throughout all the social classes. The social class effects gradually increased as the children became older. Parity of the mothers had a small effect on size at birth but age of the mother had no effect once parity was allowed for. Data on illnesses in the children were collected but no effect on growth could be detected. By far the most important determinant of growth which could be controlled is maternal smoking. About 40% of the women smoked, about 17% heavily (15 or more cigarettes per day) and the prevalence of smoking altered little during pregnancy. There was a graded effect of smoking on growth up to a 9% deficit in birth-weight, a 2% deficit in length at birth and a 1.5% deficit in head circumference in the babies born to the mothers who smoked most heavily (25 or more cigarettes per day) compared with non-smokers. There effects decreased with age but there were still residual effects at age five years."
6584748,1,a,"Maori mortality is compared with that of other New Zealanders aged 15-64 in the period 1974 to 1978. For males, it is estimated that approximately 20% of the Maori excess in mortality is associated with marked ethnic differences in socio-economic status. Of the remaining excess, an estimated 15% is linked with cigarette smoking, 10% with alcohol consumption (excluding accidental cause of deaths), 5% with obesity and 17% was due to accidents. However 36% of the non-social class related excess involved rheumatic and hypertensive heart disease, nephritis, bronchiectasis, diabetes and tuberculosis which were all associated with a Maori mortality five or more times that for non-Maoris. It is recommended that resources should be allocated so that Maori people can be employed to maintain contact with Maori patients with these diseases in order to improve health services utilisation and compliance with therapy. While it was not possible to determine socio-economic status for females from national mortality data, other findings were similar to those found for males except that mortality from coronary heart disease and cerebrovascular disease also contributed to the Maori excess."
7326949,1,a,"Medical anthropologist spend most of their time eliciting and interpreting people's statements about sickness and health. For this task, they make certain assumptions about the importance of language and reason. In this paper I argue that their assumptions are tailored to fit an hypothetical Rational Man rather than real people. The concept of 'explanatory models of sickness' is used to illustrate this point. My critique begins by drawing attention to two non-cognitive determinants of people's statements: their degree of emotional arousal and their capacities for discoursing on medical subjects. These determinants are briefly discussed and then set aside, to make room for the paper's argument proper. This starts with the observation that medical anthropologists tend to overlook the fact that they have established a cognitive no man's land stretching between their informants' statements and the cognitive structures which are supposed to generate these statements. I survey this void, using a five-fold model of medical knowledge. People use one kind of knowledge to organize their medical experiences and perceptions. In Rational Man writing, this form of knowledge is considered equivalent to cognitive structures (e.g., causal models, classificatory schemes), but I argue that is also includes knowledge of prototypical sickness events and knowledge that is embedded in actions, social relations, and material equipment. The theoretical implications of the five-fold model are outlined. This is followed by an analysis of the reasoning processes in which people use medical knowledge to produce the statements whose meaning we wish to learn. I demonstrate the importance of being able to distinguish operational and monothetic forms of reasoning from pre-operational and polythetic ones. Rational Man writers are described as ignoring the latter pair. The concept of 'prototypes' is reintroduced to illustrate these points."
22824498,0,a,"BACKGROUND: Knowledge of tuberculosis has been shown to influence health seeking behaviour; and urban slum dwellers are at a higher risk of acquiring tuberculosis than the general population. The study aim was to assess knowledge of tuberculosis and identify the associated socio-demographic determinants, in order to inform tailored interventions for advocacy, communication and social mobilisation in three urban-slum communities of Uganda. METHODS: A cross-sectional survey of 1361 adults between April and October 2011. Data was analyzed by descriptive statistics. Adjusted odds ratios (aOR) and 95% confidence intervals (95% CI) of potential determinants of tuberculosis (TB) knowledge were estimated by multivariable ordinal logistic regression using Stata 11.2 software. RESULTS: We found low knowledge of TB cause (26.7%); symptoms (46.8%), transmission (54.3%), prevention (34%) and free treatment (35%). Knowledge about TB treatment (69.4) and cure (85.1) was relatively high. Independent determinants of poor knowledge of TB in the multivariable analysis included (aOR, 95% CI) lack of formal education (0.56; 0.38 - 0.83, P = 0.004), unemployment (0.67; 0.49 - 0.90, P = 0.010) and never testing for HIV (0.69; 0.51 - 0.92, P < 0.012). Whilst, older age (1.73; 1.30 - 2.29, P < 0.001) and residing in Lira (2.02; 1.50 - 2.72, P < 0.001) were independent determinants of higher knowledge of TB. CONCLUSION: This study revealed deficiencies in the public health knowledge about TB symptoms, diagnosis and treatment among urban-slum dwellers in Uganda. Tuberculosis control programmes in similar settings should consider innovative strategies for TB education, advocacy, communication and social mobilisation to reach the youth, unemployed and less-educated; as well as those who have never tested for HIV."
10287174,1,a,"Health policy can be described as policy directed at the determinants of health, i.e. biological and environmental factors, lifestyle and the health care system. This type of policy now has become a policy objective in an increasing number of countries. In this article mental health is placed in the broad context of this policy. The central question is: can the mental health field grasp the opportunity of a growing interest in prevention and health promotion in general, as major objectives of health policy? Or will it stay more or less isolated from the mainstream of current developments? Answering this question means looking at the conditions of health policy. For health policy it is required that a definition be given of health problems and ""causing"" conditions. There should further be available intervention possibilities of a preventive and intersectoral character and also preventive strategies. It is stated that there is enough standardized information on mental health problems and experience with community-based research to let mental health participate in drawing up a community diagnosis. It also appears possible to construct an ecological health status model for mental health. Research on the factors in this model shows a shift in focus from risk populations to risk situations, e.g. unemployment, industrial disability, divorce and isolation. Further it is recognized that the search for causal factors is substituted by that for precipitating factors. Social-demographic factors, taken alone, are not precipitating factors. What matters is the combination of an underdeveloped coping mechanism, little social support, and prolonged stressful conditions or sudden stressful events.(ABSTRACT TRUNCATED AT 250 WORDS)"
31856209,0,a,"Nearly half of all deaths among children under five (U5) years in low- and middle-income countries are a result of under nutrition. This study examined the relationship between maternal employment and nutrition status of U5 children in Uganda using the 2016 Uganda Demographic and Health Survey (UDHS) data. We used a weighted sample of 3531 children U5 years born to working women age 15-49. Chi-squared tests and multivariate logistic regressions were used to examine the relationship between maternal employment and nutritional outcomes while adjusting for other explanatory factors. Results show that children whose mothers had secondary education had lower odds of stunting and underweight compared with children whose mothers had no formal education. Children who had normal birth weight had lower odds of stunting, wasting and being underweight compared with children with low birth weight. Children whose mothers engaged in agriculture and manual work had higher odds of stunting compared with those whose mothers engaged in professional work. Additionally, children whose mothers were employed by nonfamily members had higher odds of wasting and being underweight compared with children whose mothers were employed by family members. Other determinants of child nutritional status included region, age of the mother, and age and sex of the child. Interventions aimed at improving the nutritional status of children of employed women should promote breastfeeding and flexible conditions in workplaces, target those of low socio-economic status and promote feeding programs and mosquito net use for both mothers and children."
3169388,1,a,"A prospective study was carried out on 133 neurologically deviant infants, 205 with mild abnormalities and 230 normal newborns to compare behavioural and cognitive development with neonatal and nine-year-old neurological condition. Overtly handicapped children were excluded. Major determinants of school failure were the severity of minor neurological dysfunction (MND) and social class. Main risk factors for distractable and clumsy behaviour were MND classification and male sex; for troublesome behaviour male sex and interval complications after two years of age; and for timid behaviour, family adversity. Definite neonatal neurological deviancy contributed both directly and by its association with MND to problems in behaviour and scholastic abilities. Mild neonatal neurological abnormalities and adverse obstetrical events contributed only indirectly to behavioural and learning problems. Preterm birth (less than 34 weeks) was the sole obstetric variable directly related to some of the outcome variables. The difference between home and school perception of the children's behaviour is emphasized."
21862532,0,a,"OBJECTIVE: To determine the trend in the association between socioeconomic status and sex and median age at death from cystic fibrosis in England and Wales, over the past 50 years. DESIGN: Series of annual cross sectional studies of all registered deaths with a diagnosis of cystic fibrosis in England and Wales, from 1959 to 2008. METHODS: We obtained national mortality data for cystic fibrosis from the Office for National Statistics. From 1959 to 2000, the Registrar General's Social Class coded socioeconomic status as manual or non-manual. From 2001 onwards, the National Statistics Socioeconomic Classification was implemented and socioeconomic status was split into three groups: professional and managerial, intermediate, and routine and manual. We calculated median age at death for every study year. We calculated the effects of sex and socioeconomic status on the odds of death above the median age at death for every study decade using logistic regression. RESULTS: From 1959 to 2008, 6750 deaths were attributed to cystic fibrosis in England and Wales. Males were more likely to die above the annual median age at death than females (from 1959 to 1999, adjusted odds ratio for socioeconomic status 1.28, 95% confidence intervals 1.13 to 1.45; from 2000 to 2008, 1.57, 1.18 to 2.08). Individuals in the highest socioeconomic class were also more likely to die above the median age of death than those in the lowest socioeconomic class (from 1959 to 2000, adjusted odds ratio for sex 2.50, 2.16 to 2.90; from 2001 to 2008, 1.89, 1.20 to 2.97). CONCLUSIONS: Socioeconomic status and sex remain strong determinants of survival from cystic fibrosis in England and Wales, and the magnitude of these effects does not appear to have substantially reduced over time."
28659703,0,a,"BACKGROUND: Hajj pilgrimage, in Saudi Arabia, is one of the world's largest religious mass gatherings. We have similar mass gathering scenarios in India such as the Amarnath Yatra and Kumbh. A unique combination of physical, physiological, and psychological factors makes this pilgrimage a very stressful milieu. We studied the emergence of psychopathology and its determinants, in this adverse environment in mass gathering situation, in Indian pilgrims on Hajj 2016. MATERIALS AND METHODS: This is a descriptive study analyzing the mental morbidity in 1.36 lakh Indian pilgrims during Hajj 2016, using SPSS software version 19. RESULTS: Totally 182 patients reported psychological problems. Twenty-two patients (12%) required admission. Twelve (6.8%) pilgrims reported a past history of a mental illness. One hundred and sixty-five (93.2%) patients never had any mental symptoms earlier in life. The most common illnesses seen were stress related (45.7%) followed by psychosis (9.8%), insomnia (7.3%), and mood disorders (5.6%). The most common symptoms recorded were apprehension (45%), sleep (55%), anxiety (41%), and fear of being lost (27%). Psychotropics were prescribed for 46% of pilgrims. All patients completed their Hajj successfully and returned to India. CONCLUSIONS: Cumulative stress causes full spectrum of mental decompensation, and prompt healing is aided by simple nonpharmacological measures including social support and counseling in compatible sociolinguistic milieu."
3862402,1,a,"Analysis of cigarette smoking and alcohol consumption patterns recorded in pregnancy could not detect a harmful effect of alcohol at levels below 2 glasses a day. Total abstainers fared very slightly worse than those who drank occasionally. Smoking was associated with lower birth-weight and a worse fetal outcome independent of socioeconomic status, parity, maternal age or alcohol consumption. There was evidence of an interaction between smoking and adverse social and parity factors in low birth-weight."
28869693,0,a,"OBJECTIVE: To determine the prevalence of diabetes mellitus (DM), assess its influence on health-related quality of life (HRQoL) among patients with TB. METHODS: In this prospective study, eligible patients at three primary healthcare centres in urban slum region of south Delhi, India, underwent blood glucose screening at treatment initiation. HRQoL scores were determined by conducting face-to-face interviews using Dhingra and Rajpal (DR-12) scale at pre-treatment, end of intensive phase and end of the treatment. RESULTS: In 316 patients, the overall DM prevalence was 15.8%, of whom 9.5% were known to have diabetes, and 6.3% were diagnosed at TB treatment initiation. DM was more common among patients of older age (P < 0.001), with higher BMI (P < 0.001), with PTB (P = 0.02) and with poor psychological status. HRQoL was significantly poor in the socio-psychological & exercise adaptation domain in patients with DM >50 years of age at each visit. Older age, poor literacy, loss in workdays, alcohol use and socio-economic status significantly predict poor HRQoL scores in patients with DM. Uncontrolled DM patients demonstrated poor HRQoL at the end of the intensive phase (P = 0.04) of treatment and at its completion (P = 0.03) compared to those with controlled DM. CONCLUSION: Addressing screening measures and glycaemic control along with social determinants such as literacy level and alcohol consumption could be an important means of improving the HRQoL of TB with DM patients."
