sentence_source,label,label_notes,sentence
15864975,1,a,"INTRODUCTION: Delays in providing effective treatment for a patient with psychosis has significant negative effects on the outcome. This includes more hospitalizations, longer periods of inpatient care, slower and less complete recovery, and more frequent relapses. In this study, we established the Duration of Psychosis (DUP) in a sample of patients with first-episode psychosis and examined the pathways to care. METHODS: The sample comprised patients presenting with first-episode psychosis to the psychiatric services of the Institute of Mental Health, Singapore, from January to December 2000. The association between the DUP and demographic, clinical and social variables was examined. RESULTS: The DUP ranged from 0.1 to 336 months. The mean DUP was 32.6 (SD = 59.8) months, with a median of 12 months. Twenty four percent of the patients had sought consultation with a traditional healer prior to consulting a psychiatrist. The DUP of this group of patients was not significantly different from those who sought help elsewhere. CONCLUSIONS: The DUP of our patients was longer than that reported in studies done in the West. The attitudes and beliefs of family in the Asian society are likely to be crucial in the pathways to care."
16078556,1,a,"This article reviews current literature and research on literacy and health and identifies priorities for research on this topic in Canada. Information sources included documents found through an environmental scan, the Alpha Plus collection and a computer search of recent documents. The information was analyzed using a conceptual framework. The review found that low literacy has direct and indirect impacts on health. Families are at risk due to difficulty reading medication prescriptions, baby formula instructions and health and safety education materials. People with lower levels of literacy tend to live and work in less healthy environments. They have more difficulties obtaining employment and income security. Determinants of literacy include: education, early childhood development, aging, living and working conditions, personal capacity/genetics, gender and culture. Action is needed to improve literacy and health through a combination of health communication, education and training, community development, organizational development, and policy development. There is some evidence that such interventions can have a positive effect on health, particularly when combined with one another. Further program and policy development requires greater evidence and evaluation of existing initiatives, more cost/benefit analyses, more culturally specific studies, and greater attention to current social trends and needs."
16122570,1,a,"Recent findings support and add to earlier findings of cognitive dysfunction in schizophrenia. Deficits across neurocognitive domains such as attention, working memory, language skills, and executive functioning tend to be moderate, with the most pronounced deficits found in verbal learning and memory. All these neurocognitive domains are related to adaptive and social skills, with executive functions and verbal learning and memory showing more variance across more domains than other neuro-cognitive variables. Negative symptoms and neurocognitive domains, although correlated, are distinct and have differential pathways of change with treatment. General psychopathology symptoms, such as depression and anxiety, may become important treatment targets as strategies are developed for translating cognitive enhancement to real-world functional performance."
28427389,0,a,"BACKGROUND: Malaria risk can vary markedly between households in the same village, or between villages, but the determinants of this ""micro-epidemiological"" variation in malaria risk remain poorly understood. This study aimed to identify factors that explain fine-scale variation in malaria risk across settings and improve definitions and methods for malaria micro-epidemiology. METHODS: A systematic review of studies that examined risk factors for variation in malaria infection between individuals, households, clusters, hotspots, or villages in any malaria-endemic setting was conducted. Four databases were searched for studies published up until 6th October 2015. Crude and adjusted effect estimates for risk factors for malaria infection were combined in random effects meta-analyses. Bias was assessed using the Newcastle-Ottawa Quality Assessment Scale. RESULTS: From 743 retrieved records, 51 studies were selected, representing populations comprising over 160,000 individuals in 21 countries, in high- and low-endemicity settings. Sixty-five risk factors were identified and meta-analyses were conducted for 11 risk factors. Most studies focused on environmental factors, especially increasing distance from a breeding site (OR 0.89, 95% CI 0.86-0.92, 10 studies). Individual bed net use was protective (OR 0.63, 95% CI 0.52-0.77, 12 studies), but not household bed net ownership. Increasing household size (OR 1.08, 95% CI 1.01-1.15, 4 studies) and household crowding (OR 1.79, 95% CI 1.48-2.16, 4 studies) were associated with malaria infection. Health seeking behaviour, medical history and genetic traits were less frequently studied. Only six studies examined whether individual-level risk factors explained differences in malaria risk at village or hotspot level, and five studies reported different risk factors at different levels of analysis. The risk of bias varied from low to high in individual studies. Insufficient reporting and comparability of measurements limited the number of meta-analyses conducted. CONCLUSIONS: Several variables associated with individual-level malaria infection were identified, but there was limited evidence that these factors explain variation in malaria risk at village or hotspot level. Social, population and other factors may confound estimates of environmental risk factors, yet these variables are not included in many studies. A structured framework of malaria risk factors is proposed to improve study design and quality of evidence in future micro-epidemiological studies."
15662576,1,a,"BACKGROUND AND OBJECTIVES: To date, there have been several prospective cohort studies investigating the workplace experiences of junior physicians, but with limited focus on gender issues. The objective of the present study is to explore the workplace experiences of first-year residents according to gender, type of training hospital, and clinical field. METHODS: Data reported are from the second assessment of the longitudinal Swiss physicians' career development study, begun in 2001. In 2003, 497 residents (54.7% females, 45.3% males) assessed their workplace conditions, social support at work, and effort-reward imbalance. RESULTS: There are few, but relevant, gender related differences in workplace experiences, with female physicians experiencing less mentoring and higher over-commitment, yet more positive social relationships at work. In a multivariate model, significant differences in some workplace variables with regard to type of training hospital and/or clinical field are found: workplace conditions are rated worse in type ""A"" hospitals (university and cantonal hospitals) than in type ""B""/""C""/""D"" hospitals (regional hospitals and highly specialised units), and in surgical fields than in internal medicine. In ""A"" hospitals mentoring is assessed as better, but positive social relationships as worse. Both scales are rated worse in surgical fields than in internal medicine. The effort-reward imbalance (ERI) is rated significantly higher (unfavourable) in ""A"" hospitals than in ""B""/""C""/""D"" hospitals, regardless of gender and clinical field. Significantly more subjects with an ERI quotient above 1 (which is unfavourable) work in ""A"" hospitals, and in surgical fields regardless of hospital type. Of the total sample, 81 subjects (16.3%), 41 males and 40 females, show an ERI quotient above 1. The greater the workload, the worse the rating of workplace conditions, effort-reward imbalance, and over-commitment. CONCLUSION: Institutional determinants are crucial factors for the workplace experiences and first career steps of junior physicians. Medical educators, especially those in ""A"" hospitals, should become more involved in structured residency programs and be aware of potential gender inequalities in the career support of female physicians."
29635335,0,a,"Background: The French Chronic Kidney Disease-Renal Epidemiology and Information Network (CKD-REIN) cohort study was designed to investigate the determinants of prognosis and care of patients referred to nephrologists with moderate and advanced chronic kidney disease (CKD). We examined their baseline risk profile and experience. Methods: We collected bioclinical and patient-reported information from 3033 outpatients with CKD and estimated glomerular filtration rates (eGFRs) of 15-60 mL/min/1.73 m2 treated at 40 nationally representative public and private facilities. Results: The patients' median age was 69 (60-76) years, 65% were men, their mean eGFR was 33 mL/min/1.73 m2, 43% had diabetes, 24% had a history of acute kidney injury (AKI) and 57% had uncontrolled blood pressure (BP; >140/90 mmHg). Men had worse risk profiles than women and were more likely to be past or current smokers (73% versus 34%) and have cardiovascular disease (59% versus 42%), albuminuria >30 mg/mmol (or proteinuria > 50) (40% versus 30%) (all P < 0.001) and a higher median risk of end-stage renal disease within 5 years, predicted by the kidney failure risk equation {12% [interquartile range (IQR) 3-37%] versus 9% [3-31%], P = 0.008}. During the previous year, 60% of patients reported one-to-two nephrologist visits and four or more general practitioner visits; only 25% saw a dietician and 75% were prescribed five or more medications daily. Physical and mental quality of life (QoL) were poor, with scores <50/100. Conclusions: The CKD-REIN study highlights high-risk profiles of cohort members and identifies several priorities, including improving BP control and dietary counselling and increasing doctors' awareness of AKI, polypharmacy and QoL. Trial registration: ClinicalTrials.gov identifier: NCT03381950."
16273992,1,a,"Most studies investigating correlates of Alzheimer's disease (AD) caregiver burden have focused on the role of objective factors as opposed to subjective factors. Although objective variables (e.g., caregiver age, patient dementia severity, functional status) have been shown to be significantly associated with burden, the correlations generally are modest and explain relatively little of the variability in caregiver outcomes. Moreover, many of these objective variables are not modifiable and are of limited use in the development of caregiver interventions. Thus, there continues to be a need to identify powerful and modifiable determinants of caregiver burden. This study examined the role of two subjective factors-self-efficacy and depressive symptoms-as predictors of AD caregiver burden. Based on a sample of 80 AD caregivers, hierarchical regression analyses revealed that self-efficacy and depressive symptoms each had a significant independent effect on the experience of burden even after accounting for objective factors. These findings suggest that caregiver interventions aimed to reduce burden may benefit from the incorporation of specific strategies to increase self-efficacy and decrease depressive symptoms."
15296585,1,a,"Understanding determinants of mothers' decisions regarding long-term breastfeeding is important for the promotion of breastfeeding for up to 12 months postpartum and beyond. In this longitudinal infant feeding study, the theory of planned behavior was used to explain the intended and actual breastfeeding duration of 80 participants who were breastfeeding 9-month-old infants. Participants perceived less approval for breastfeeding the longer they breastfed. Perceived approval did not explain prenatal intended duration but strongly explained intended duration at 9 months postpartum. The amount of control mothers perceived they had over breastfeeding, however, explained both prenatal and 9-month breastfeeding duration intentions. Reasons for weaning between 9 and 12 months reflected the effects of perceived control but not of perceived approval. These results suggest the need for (1) interventions to increase the social acceptability of long-term breastfeeding and (2) ongoing breastfeeding guidance and support for long-term breastfeeders."
17307955,1,a,"This paper advocates that mental health promotion receive appropriate attention within health promotion. It is of great concern that, in practice, mental health promotion is frequently overlooked in health promotion programmes although the WHO definitions of health and the Ottawa Charter describe mental health as an integral part of health. It is suggested that more attention be given to addressing the determinants of mental health in terms of protective and risk factors for both physical and mental conditions, particularly in developing countries. Examples of evidence-based mental health programmes operating in widely diverse settings are presented to demonstrate that well designed interventions can contribute to the well-being of populations. It is advocated that particular attention be given to the intersectorial cooperation needed for this work."
25709700,0,a,"BACKGROUND: Midwifery cares take place in diverse communities with different ethnics groups. Therefore, midwifery cares could be planned wisely and principally based on women's and their families' changeable demands which focus on social and cultural issues. This qualitative study explored the midwives' experiences of care in the community. MATERIALS AND METHODS: This qualitative study was conducted by descriptive phenomenological approach. The subjects, selected by purposive sampling, comprised 13 midwives employed in Isfahan, Iran. Semi-structured interviews were audio-taped, transcribed, and simultaneously analyzed through Colaizzi's method. RESULTS: With descriptive analysis of participants' experiences, three main themes were explored (personal characteristics of the community midwife, social determinants of women's health, and achieving community-based midwifery skills). CONCLUSIONS: Knowledge of women's social status, gender inequality in health, and existence of social health risk factors for women in their community helps midwives to provide reproductive health care based on clients' needs and demands. Therefore, midwives should enhance the quality of their care through integrating professional skills with a full understanding of the social context."
26416016,0,a,"HIV risk in vulnerable groups such as itinerant male street labourers is often examined via a focus on individual determinants. This study provides a test of a modified Information-Motivation-Behavioral Skills (IMB) model to predict condom use behaviour among male street workers in urban Vietnam. In a cross-sectional survey using a social mapping technique, 450 male street labourers from 13 districts of Hanoi, Vietnam were recruited and interviewed. Collected data were first examined for completeness; structural equation modelling was then employed to test the model fit. Condoms were used inconsistently by many of these men, and usage varied in relation to a number of factors. A modified IMB model had a better fit than the original IMB model in predicting condom use behaviour. This modified model accounted for 49% of the variance, versus 10% by the original version. In the modified model, the influence of psychosocial factors was moderately high, whilst the influence of HIV prevention information, motivation and perceived behavioural skills was moderately low, explaining in part the limited level of condom use behaviour. This study provides insights into social factors that should be taken into account in public health planning to promote safer sexual behaviour among Asian male street labourers."
10984986,1,a,"OBJECTIVE: Self-perceived class results from directly questioning subjects about his or her social class. The aim of this investigation was to analyse self-perceived class in relation to other indicator variables of socioeconomic level. METHODS: Data from the 1994 Catalan Health Interview Survey, a cross-sectional survey of a representative sample of the non-institutionalised population of Catalonia was used. We conducted a discriminant analysis to compute the degree of right classification when different socioeconomic variables potentially related to self-perceived class were considered. All subjects who directly answered the questionnaire were included (N = 12,245). With the aim of obtaining the discriminant functions in a group of subjects and to validate it in another one, the subjects were divided into two random samples, containing approximately 75% and 25% of subjects (analysis sample, n = 9,248; and validation sample, n = 2,997). RESULTS: The final function for men and women included level of education, social class (based in occupation) and equivalent income. This function correctly classified 40.9% of the subjects in the analysis sample and 39.2% in the validation sample. Two other functions were selected for men and women separately. In men, the function included level of education, professional category, and family income (39.2% of classification in analysis sample and 37.2% in validation sample). In women, the function (level of education, working status, and equivalent income) correctly classified 40.3% of women in analysis sample whereas the percentage was 38.9% in validation sample. The percentages of right classification were higher for the highest and lowest classes. CONCLUSION: These results show the utility of a simple variable to self-position within the social scale. Self-perceived class is related to education, income, and working determinants."
19451199,1,a,"BACKGROUND: Despite a high prevalence of smoking for decades, recent research has documented an increase in the rates of both male and female smoking in post-Soviet Russia. As yet, however, little research has taken place on smoking at the subnational level. The current study addresses this deficit by examining smoking in Moscow -- the city that has been at the forefront of the entry into the Russian market of transnational tobacco corporations (TTCs) in the transition period. METHODS: Data were obtained from the Moscow Health Survey 2004 -- a stratified random sample of 1190 people representative of Moscow's larger population. Information was obtained about subjects' smoking habits and age of smoking initiation. RESULTS: The prevalence of smoking was high among both men (55.5%) and women (26.9%), with significantly higher rates in the younger age groups. There was also a high prevalence of smoking initiation before age 15 years, especially in the youngest women (18-30 years). Logistic regression analysis showed that respondents' age, binge drinking, locus of control and economic situation were important determinants of smoking. CONCLUSIONS: Although lifestyle factors seem to underpin the generally high levels of smoking, other things, such as its high prevalence in the younger generations and the factors associated with smoking (locus of control), nevertheless suggest that the TTCs may have played an important role in the spread of smoking in transitional Russia's changing social environment."
30760829,0,a,"Neuropsychiatric disease has polygenic determinants but is often precipitated by environmental pressures, including adverse perinatal events. However, the way in which genetic vulnerability and early-life adversity interact remains obscure. We hypothesised that the extreme environmental stress of prematurity would promote neuroanatomic abnormality in individuals genetically vulnerable to psychiatric disorders. In 194 unrelated infants (104 males, 90 females), born before 33 weeks of gestation (mean gestational age 29.7 weeks), we combined Magnetic Resonance Imaging with a polygenic risk score (PRS) for five psychiatric pathologies to test the prediction that: deep grey matter abnormalities frequently seen in preterm infants are associated with increased polygenic risk for psychiatric illness. The variance explained by the PRS in the relative volumes of four deep grey matter structures (caudate nucleus, thalamus, subthalamic nucleus and lentiform nucleus) was estimated using linear regression both for the full, mixed ancestral, cohort and a subsample of European infants. Psychiatric PRS was negatively associated with lentiform volume in the full cohort (beta = -0.24, p = 8 x 10(-4)) and a European subsample (beta = -0.24, p = 8 x 10(-3)). Genetic variants associated with neuropsychiatric disease increase vulnerability to abnormal lentiform development after perinatal stress and are associated with neuroanatomic changes in the perinatal period."
10962782,1,a,"BACKGROUND: Lifestyle advice from general practitioners (GPs) has been shown to have a positive effect on population health. In practice, GPs provide lifestyle advice to a minority of their patients only, those who are high risk or already have symptoms. AIM: To look in depth at GPs' attitudes towards adopting a population approach to lifestyle advice and to use these results to identify ways of maximising the potential of GPs to affect population health. METHOD: Thirty-six GPs, purposively sampled by identifying characteristics likely to affect their health promotion activity, participated in a focus group study. Data from the focus groups were transcribed verbatim and analysed using standard methods. RESULTS: The main themes that emerged suggested that GPs do not take a population approach to lifestyle advice because they prefer a high risk approach and doubt their ability to be effective in a population approach. GPs believed that social, cultural, and environmental factors were the most important determinants of population health. Furthermore, they were concerned about the detrimental effects on the doctor-patient relationship of providing lifestyle advice to all patients. GPs believed that a multi-agency, centrally co-ordinated approach was the preferred way to improve population health and that their role should be limited to secondary prevention. CONCLUSION: Large amounts of resources would be necessary to convince GPs to adopt a population approach to lifestyle advice. Measures to tackle the social and environmental determinants of health may be a more effective and efficient means of improving the nation's health."
23681268,0,a,"OBJECTIVES: Bacterial resistance to antibiotics, driven by antibiotic consumption, imposes a major threat to the effective treatment of bacterial infections. In addition to reducing the amount of antibiotics prescribed, avoiding broad-spectrum antibiotics could extend the lifetime of the current arsenal of antibiotic substances. Therefore, we documented prescriber and patient characteristics associated with the choice between amoxicillin and broader-spectrum alternatives (co-amoxiclav or moxifloxacin) in recent years in Belgium. METHODS: Complete reimbursement claims data (2002-09) for antibiotic prescriptions in outpatient care, including patient and prescriber characteristics, were collected for both young children (1-5 years) and the adult population (30-60 years). A backwards selection procedure within generalized estimating equations retained the most relevant determinants. RESULTS: The age, gender and social category of the patient were found to be predictive of the extent to which amoxicillin was prescribed instead of the broader-spectrum alternatives, with female patients generally taking a higher proportion of amoxicillin than male patients. The age category of 40-44-year-old prescribers exhibited a preference for broad-spectrum antibiotics compared with both younger and older age groups. Significant interactions between the region and the prescriber's qualification (general practitioner or paediatrician) on the choice of antibiotic for children were found. CONCLUSIONS: Patient (age, gender and social category) and prescriber characteristics (age, gender, region and qualification) had an influence on whether amoxicillin or the alternative broad-spectrum antibiotics were prescribed. These findings should help policy makers to better target future campaigns to promote prudent prescribing of antibiotics."
20107704,1,a,"OBJECTIVE: To assess and analyze the associations between adherence to treatment and social position in women living with HIV/AIDS. METHOD: A cross-sectional, descriptive, correlational study among 269 Colombian women was conducted. Participants completed three questionnaires: a socio-demographic and clinical characteristics survey, a treatment adherence scale, and a social position survey. RESULTS: Women of low social position had a significantly higher probability of low treatment adherence (OR = 5.651, P < 0.0001), and the majority of social position variables measured had a significant effect on adherence. A general model considering the variables 'type of national health care plan' ('contributive,' 'subsidized,' or, in the case of vinculadas or the uninsured, 'none'); 'having HIV-positive children'; and 'level of viral load' was statistically reliable in predicting study participants' treatment adherence. Membership in the subsidized plan or being uninsured had a greater effect on the probability of low adherence than membership in the contributive plan (OR = 3.478, P < 0.0001). Univariate regression analyses confirmed that women with HIV-positive children and a viral load > 400 copies/ml were more likely to have low adherence than women without those characteristics (OR = 2.395, P = 0.0274 and OR = 2.178, P = 0.0050, respectively). CONCLUSIONS: Improving women's adherence to HIV/AIDS treatment in Colombia would require eliminating barriers to national health care system and comprehensive health care services and implementing programs that take into account women's role as maternal caregivers The findings underscore the need to integrate variables related to gender inequality and social position in treatment adherence analysis, as advocated in the social determinants of health approach."
30183970,0,a,"OBJECTIVE : Perform a literature review about systems of sanitary and epidemiological surveillance for frontier zones and the points of entry of Colombia. MATERIALS AND METHODS : A systematic literature review using the Prisma methodology, MeSH and DECS terms, was developed in PubMed and BVS bibliographic databases between 2000 and 2014. We included 51 documents according to inclusion-exclusion criteria and we proposed and discussed these categories: health services, mental health, health status and social determinants. RESULTS : The analysis makes it possible to evidence that the epidemiological and sanitary surveillance of borders and entry points worldwide, focused mainly on axes such as mental health, transmissible events and events of non-communicable conditions. In addition, the importance of comprehensive care in health services, as well as the analysis of the health status of immigrant population under the territorial, ethnic and cultural differential approach. However, there are few experiences with a social determinants analysis in borders zone and / or entry points. CONCLUSIONS : Differences in the context, health systems, information systems and priorities of each country make the exchange and cooperation between borders challenging. It is necessary to have instruments of cooperation between neighboring countries and a common information based on the Social Determinants of Health."
16810371,1,a,"OBJECTIVE: To analyze sociodemographic inequalities in prenatal and childbirth care and their consequences on birth weight. METHODS: The study was based on a sample of 10,072 postpartum women treated at public (those outsourced by the National Health System) and private maternity hospitals in Rio de Janeiro, Brazil, from 1999 to 2001. To test the association between birth weight and maternal sociodemographic and biological characteristics and prenatal care (modified Kotelchuck index), postpartum women were stratified by level of schooling and two multiple linear regressions were performed. The bootstrap technique was used in addition to accurate confidence intervals for the estimated effects. RESULTS: For nearly all of the variables analyzed in the bivariate analysis, birth weight was lower among children of mothers with low schooling. In the multivariate analysis, among women with low schooling, there was a direct association between birth weight and the modified Kotelchuck index and gestational age. The variables black skin color, smoking, and history of premature birth were negatively associated with birth weight, while maternal age and parity showed distinct behaviors from the central range of data at the extremes. In the group with high schooling, only parity, gestational age, and modified Kotelchuck index were significant and directly associated with birth weight. The protective effect of prenatal care was observed, as well as the negative effect of smoking, regardless of the mother's level of schooling. CONCLUSIONS: The variables associated with neonates' birth weight of mothers with high schooling in Rio de Janeiro were biological, in contrast to the social determinants in the group with low schooling."
23144236,0,a,"Digital technologies are increasingly important as ways to gain access to most of the important social determinants of health including employment, housing, education and social networks. However, little is known about the impact of the new technologies on opportunities for health and well-being. This paper reports on a focus group study of the impact of these technologies on people from low socio-economic backgrounds. We use Bourdieu's theories of social inequities and the ways in which social, cultural and economic capitals interact to reinforce and reproduce inequities to examine the ways in which digital technologies are contributing to these processes. Six focus group discussions with 55 people were held to examine their access to and views about using digital technologies. These data are analysed in light of Bourdieu's theory to determine how people's existing capitals shape their access to and use of digital technologies and what the implications of exclusion from the technologies are likely to be for the social determinants of health. The paper concludes that some people are being caught in a vicious cycle whereby lack of digital access or the inability to make beneficial use reinforces and amplifies existing disadvantage including low levels of reading and writing literacy. The paper concludes with a consideration of actions health promoters could take to interrupt this cycle and so contribute to reducing health inequities."
20502599,0,a,"This PLoS Medicine Debate examines the different approaches that can be taken to tackle neglected tropical diseases (NTDs). Some commentators, like Jerry Spiegel and colleagues from the University of British Columbia, feel there has been too much focus on the biomedical mechanisms and drug development for NTDs, at the expense of attention to the social determinants of disease. Burton Singer argues that this represents another example of the inappropriate ""overmedicalization"" of contemporary tropical disease control. Peter Hotez and colleagues, in contrast, argue that the best return on investment will continue to be mass drug administration for NTDs."
19079707,1,a,"BACKGROUND: Arbovirus diseases have emerged as a global public health concern. However, the impact of climatic, social, and environmental variability on the transmission of arbovirus diseases remains to be determined. OBJECTIVE: Our goal for this study was to provide an overview of research development and future research directions about the interrelationship between climate variability, social and environmental factors, and the transmission of Ross River virus (RRV), the most common and widespread arbovirus disease in Australia. METHODS: We conducted a systematic literature search on climatic, social, and environmental factors and RRV disease. Potentially relevant studies were identified from a series of electronic searches. RESULTS: The body of evidence revealed that the transmission cycles of RRV disease appear to be sensitive to climate and tidal variability. Rainfall, temperature, and high tides were among major determinants of the transmission of RRV disease at the macro level. However, the nature and magnitude of the interrelationship between climate variability, mosquito density, and the transmission of RRV disease varied with geographic area and socioenvironmental condition. Projected anthropogenic global climatic change may result in an increase in RRV infections, and the key determinants of RRV transmission we have identified here may be useful in the development of an early warning system. CONCLUSIONS: The analysis indicates that there is a complex relationship between climate variability, social and environmental factors, and RRV transmission. Different strategies may be needed for the control and prevention of RRV disease at different levels. These research findings could be used as an additional tool to support decision making in disease control/surveillance and risk management."
11818587,1,a,"OBJECTIVE: To investigate the determinants of mental health among severe hearing-impaired adults in the Netherlands, separately by prelingual and postlingual age of onset. METHODS: Five hundred twenty-three face-to-face interviews were carried out by persons with practical skills in communication with hearing-impaired people. RESULTS: Of prelingually and postlingually deaf men, 27.1% and 27.7%, respectively, reported mental distress (scores on the General Health Questionnaire > or = 2), and among women these figures were 32.4% and 43.2%. These rates are higher than in the general population (men: 22.0%; women: 26.6%). Among the prelingual category, none of the demographic or hearing loss-related characteristics was associated with mental health status as measured by the General Health Questionnaire (GHQ). Of these variables, only additional impairment or serious illness was associated with the brief Symptom Checklist (SCL-8D). Among the postlingual category, female gender and equilibrium disturbance was associated with both the GHQ and SCL-8D, and additional impairment or serious illness with the SCL-8D. For both categories, the risk of mental distress also was higher in those with more communication problems, lower levels of self-esteem, and poorer acceptance of the hearing loss. Opportunities for identification in youth and social support were not associated with mental health. CONCLUSIONS: Mental health status differs between the hearing-impaired and the general population, but not as much as is sometimes suggested. Mental distress is greater in those in certain categories of the hearing-impaired."
14502860,1,a,"BACKGROUND AND PURPOSE: Despite the prevalence of ischemic stroke, little is known regarding driving resumption and its determinants after stroke. This study documents driving resumption poststroke and describes the relationship between specific variables and driving resumption. METHOD: Between May 2001 and January 2002, 110 consecutive patients admitted to Hartford Hospital with acute ischemic stroke, who had driven during the month before admission, were enrolled in this cohort study. Stroke outcome measures including the NIH Stroke Scale, Barthel Index, Short Form (SF-12), COOPS social support scale, and an original questionnaire were administered. Patients were followed up at three and six months to establish poststroke driving status. The relationship between driving resumption and the predictor variables was determined using correlations (point-biserial and phi coefficients) and forward multiple logistic regression. RESULTS: Forty (50%) of the surveyed patients resumed driving within one month of their strokes. The best logistic regression model (R2 = 0.391) for predicting resumption of driving after stroke included the variables prestroke driving frequency (OR = 7.74 [2.47-24.3]), poststroke Barthel Index score (OR = 1.16 [1.06-1.27]), and marital status (OR = 3.55 [1.28-9.83]). CONCLUSION: Resumption of driving is early after mild strokes. Factors other than the specific consequences of the stroke contribute to the prediction of driving resumption. While factors such as prestroke driving frequency, functional independence and marital status should not be used as a sanction for driving resumption, they offer insights to individuals who are likely to resume driving early after an ischemic stroke."
22692441,1,a,"University students may encounter personal, family, social, and financial stresses while trying to cope with their academic challenges. Such constraints could affect their eating behavior and health status which, in turn may have negative effects on their studies. In light of little information in Malaysia on this subject, this study was undertaken on a sample of 180 students pursuing different academic programs in a Malaysian university. The study objectives were to determine the students' eating behavior including body weight control and the extent of fear of being fat, their social self concept that reflects the five selves namely, the psychological self, the social self, the sexual self, the family self and the physical self. Eating behavior and social self concept were determined based on various methods previously validated in studies on young adults in Asia and Australia. This article focuses on gender comparisons for these determinants. The results showed that psychological and emotional factors have a significant bearing on the eating behavior of university students. Uninhibited eating behavior of both the males and females showed significant and negative correlations with feelings pertaining to personal worth, the physical self, and their relationships with peers and families. Gender differences were manifested for some determinants. The females showed more restrained eating behavior than the males; the females have a significantly higher score for family relationship, which appears to be a significant factor on male students' eating behavior. Future studies on a larger sample size may help to unravel the extent to which psychological factors influence eating behavior of students, and the underlying psychosocial basis for some of the gender differences reported in this study."
19055806,1,a,"BACKGROUND: Limited data are available on the development, implementation and evaluation processes of physical activity promotion programmes among older adults. More integrative insights into interventions describing the planned systematic development, implementation and evaluation are needed. METHODS AND DESIGN: The purpose of this study is to give an integrative insight into the development of the Active plus programme applying the six-step Intervention Mapping protocol. The Active plus programme consisted of two theory- and evidence-based tailored physical activity promotion interventions, both comprising three tailored letters delivered over four months and aimed at raising awareness of insufficient physical activity, and stimulating physical activity initiation and maintenance among the over-fifties. The first intervention, the basic tailored intervention, provided tailored letters that intervened on the psychosocial determinants of physical activity. The second intervention, the intervention plus, provided the same tailored information but additionally provided tailored information about physical activity opportunities in the specific environment in which the older adults lived. This environment-based component also provided access to a forum and e-buddy system on a website. A plan for implementation and evaluation is also described. DISCUSSION: The planned development of the Active plus programme resulted in two theory- and evidence-based tailored physical activity interventions targeted at the over-fifties. TRIAL REGISTRATION: Dutch Trial Register NTR 920."
18441275,1,a,"OBJECTIVE: . Objectives were to study the effects of socioeconomic factors on transitions in living arrangements and mortality for men and women. METHODS: We used a sample of Finns aged 65 years and older living alone or with a partner at the end of 1997 (N = 250,787) drawn from population registers, and followed them up for transitions in living arrangements (with partner, alone, with others, institutionalized) and death at the end of 2002. RESULTS: Health conditions associated with functional difficulties were major determinants of institutionalization and death and were associated with transitions between private households. Low income among men and in particular not owning a home were independently associated with institutionalization and death among those living alone or with a partner at baseline. Among those living with a partner, the transition to living alone was associated with all socioeconomic factors but most strongly with a low income and not owning a home. Transitions to living with others were associated in particular with low occupational social class and education. DISCUSSION: Variations in the associations of different socioeconomic indicators with living arrangement transitions imply different social pathways. However, material socioeconomic indicators dominated other measures of socioeconomic status in determining such transitions, and their effects were only partly mediated by chronic conditions."
29619391,0,a,"BACKGROUND: Dynamic and static activities in dentistry cause musculoskeletal disorders, but dental students do not have sufficient awareness about the effects of ergonomic factors on their health. The aim of this study was to investigate ergonomic factors that cause pain muscle in dental students in Kerman Medical University, Iran. METHODS: This cross-sectional analysis study was carried out on dental students of the 3(rd), 4(th), 5(th), and 6(th) year, in clinical practice in the School of Dentistry, Kerman University of Medical Sciences. A convenient sample of 199 students who met the inclusion criteria was selected and those willing to participate signed an informed consent form. Data were collected by means of a structured questionnaire for ergonomic factors and the presence of pain. The variables evaluated were pain, affected zones, gender, postures, and work environment. RESULTS: The present research work reveals that over 69% of the dental students complained of pain in at least one part of their body. Most individuals suffered from hand and elbow (23%) and head (19%) pain. The clinical areas where more pain was found were endodontics and pedodontics. Furthermore, it was found that a high percentage of students usually worked with their legs slightly separated, with the sole of the feet resting on the stool when working. The presence of muscular pain was higher in males in this study. Furthermore, there was a statistically significant relationship with the final Rapid Entire Body Assessment score in different body parts and the participants' demographic data (sex, age, weight, height, sports, and smoking). CONCLUSIONS: The results of this study showed that the students' sitting positions and working environments need to be improved and it seems more training is necessary in this field."
16497606,1,a,"Although a number of studies have shown that various measures of religiosity are inversely correlated with smoking behavior, none of these studies have used genetically informative samples to test for a gene-environment interaction between the determinants of smoking initiation and religiosity. We tested the moderating effects of three measures of religiosity (religious affiliation, organizational religious activity, and self-rated religiousness) on the genetic and environmental determinants of smoking initiation in 237 monozygotic twin pairs, 315 dizygotic twin pairs, 779 full-sibling pairs, and 233 half-sibling pairs in young adults surveyed from the third wave of the National Longitudinal Study of Adolescent Health. Primary analyses incorporated all sibling pairs, irrespective of whether they were concordant or discordant for the environmental moderator, in models designed to account for the confounding effects of a gene-environment correlation. High levels of self-rated religiousness attenuated the additive genetic component for smoking initiation and were associated with a lower prevalence of smoking initiation. Although all three measures of religiosity were associated with lower rates of smoking initiation, only self-rated religiousness moderated genetic influences on the liability for smoking."
