sentence_source,label,label_notes,sentence
10120999,0,a,"Coronary heart disease deaths have declined in New Zealand, as in other Western countries, during the past two decades. This is probably due to a combination of population lifestyle changes and improved treatment of the disease. However, the social class gradient for coronary disease has reversed and it is now more common in lower socio-economic groups who are increasingly disadvantaged in our community. Socioeconomic factors are powerful, primary determinants not only of coronary disease but also of many of the other health problems outlined in the New Zealand Health Charter. Policy making and health services delivery shape societal conditions essential for true health. These factors are considered in relation to the spectrum of human communication and the current transitional changes in our health system."
9683377,0,a,"This paper contributes to debates on the broad determinants of health and on the policy shift from curative to preventive and protective interventions. It addresses empirically the relative importance of influences on health with a multiple regression analysis of ecologic data from the 49 counties of Ontario. One model achieved high predictive power (that is, Adj R2 > 75%, p < 0.0001). Educational levels were a strong predictor of population health, showing a consistent inverse relationship with premature mortality ratios for both sexes and it was the strongest predictor for females. A low income variable supplied the strongest prediction for male mortality. This variable displayed a positive association with male mortality. Municipal expenditures on environmental protection exerted a negative effect on male mortality. These findings raise questions about the current directions of health policy in Ontario where the provincial government has reduced funding to social and environmental programs, while promising to maintain health care funding."
7837959,0,a,"This paper has two purposes. It first prefaces a symposium titled ""Exercise adherence and behavior change: prospects, problems, and future directions."" The symposium describes the progress made during the past 5 years toward understanding the adoption and maintenance of physical activity and exercise. Specifically, research is discussed that has tested the applicability to physical activity of four psychological models of behavior: Reasoned Action, Planned Behavior, Social-Cognitive Theory, and the Transtheoretical Model of stages of change. Recent exercise interventions in clinical/community settings also are discussed to illustrate how theoretical models can be implemented to increase and maintain exercise. The second purpose of this paper is to provide a brief summary of the contemporary literatures on the determinants of physical activity and interventions designed to increase and maintain physical activity. The summary focuses on the measurement problems that have limited the advances made in theory and application in these areas of research. Progress toward resolving the measurement problems during the past 5 years is contrasted with earlier scientific consensus."
7985550,0,a,"The paper summarizes the evolution of a biomedical field research station in Tanzania, established by a European institute, into a national health research and resource centre. The Swiss Tropical Institute Field Laboratory was founded in Ifakara in the Kilombero District in southeastern Tanzania in 1957. It has evolved into the Ifakara Centre, a national but peripherally located research centre involved in applied, operational and health systems research, training, and direct health sector support activities. Since 1991, the centre has been an affiliate of the National Institute for Medical Research in Tanzania. It has achieved an autonomous status and attracts frontline priority research and high quality research teams; the ongoing phase 3 malaria vaccine trial is a recent major activity. Starting from biomedical priorities in research and training, the centre has broadened its spectrum to include social science disciplines including economics. The major determinants for this development were (i) the long-term partnership between the executing agency in the north and the partners in the south at the national level, (ii) the support of this partnership by a long-term commitment of the major funding partners, (iii) the concept that local priorities form the basis of all activities, and (iv) the linking of research and training to public health action. The last two elements are considered to be crucial for the centre's multidisciplinary approach to health research and the support of public health in Tanzania and in eastern and southern Africa."
3197680,1,a,"The purpose of this investigation was to inquire into the multietiological determinants of psychopathology and social competence in children with epilepsy. The relationship between behavioral functioning as assessed by the Child Behavior Checklist and a variety of biological, psychosocial, medication and demographic risk factors was investigated in a sample of 183 children with epilepsy aged 6-16. Several risk factors were found to be related to each behavioral measure. The results are discussed both in terms of their implications for models of psychopathology in epilepsy as well as their relationship to previous findings in the epilepsy/psychopathology field."
9589525,0,a,"The aim of this study was to assess and compare spinal cord injured (SCI) and traumatic brain injured (TBI) persons and people from the general population concerning partner relationships, functioning, mood and global quality of life. One hundred and sixty seven SCI persons, 92 TBI persons and 264 controls participated in the study. The median age was: SCI persons 33 years (range 19 to 79 years), TBI persons 40 years (range 20 to 70 years), and controls 31 years (range 19 to 79 years). Age at injury ranged among SCI persons from 14 to 76 years (Md 28 years), and among TBI persons from 16 to 56 years (Md 32 years). Half of the SCI group (51%), 58% of the TBI group and 59% of the controls had a stable partner relationship at the time of the investigation. Many of these SCI and TBI relationships (38% and 55% respectively) were established after injury. Both SCI and TBI persons showed significantly more depressive feelings compared with the controls. Perceived quality of life (global QL rating) was significantly lower in the SCI group compared with the controls, whereas the ratings of TBI persons and controls did not differ significantly. SCI and TBI persons did not differ significantly in level of education, perceived quality of life or distress. In all three groups, global quality-of-life ratings were significantly lower among single persons compared to those with a partner relationship. It was concluded that both SCI and TBI appear to affect overall quality of life and mental well-being negatively. The number of partner relationships contracted after injury among both SCI and TBI persons indicates, however, that the injury is not a major barrier to establishing close partner relationships. Being in good spirits, that is, lack of depressive feelings has a profound impact on the perception of a high quality of life in all three groups. For the SCI and TBI persons, a high level of physical and social independence were further positive determinants of a perceived high quality of life."
10573234,0,a,"Living conditions in eastern Germany have changed rapidly since unification in 1990 and little is known about how these changes affect the prevalence of atopic diseases. This study describes methods and prevalences of a large epidemiological project investigating determinants of childhood asthma and allergies in eastern (Dresden and Leipzig) and western (Munich) Germany in 1995/1996. Community based random samples of 9-11 yr old children in Dresden (n=3,017) and Munich (n=2,612), and of 5-7 yr old children in Dresden (n=3,300), Leipzig (n=3,167) and Munich (n=2,165) were studied by parental questionnaires, bronchial challenges with hypertonic saline, skin examination, skin-prick tests, and measurements of specific and total serum immunoglobulin (Ig)E using Phase II modules of the International Study of Asthma and Allergies in Childhood (ISAAC). In 9-11 yr old children, the prevalence of physician diagnosed asthma (7.9% versus 10.3%; p<0.01) and bronchial hyperresponsiveness (15.7% versus 19.9%; p<0.05) was lower in Dresden than in Munich. No difference between Munich and Dresden was observed in the prevalence of diagnosed hay fever, skin test reactivity to > or = 1 allergen, and increased levels (>0.35 kU x L(-1)) of specific IgE against inhalant and food allergens. Symptoms and visible signs of atopic eczema tended to be more prevalent in Dresden. Similar East-West differences between the three study areas were seen in the younger age group. These findings are in line with recently observed increases in the prevalence of hay fever and atopic sensitization, but not of asthma and bronchial hyperresponsiveness, among 9-11 yr old children in Leipzig."
3788206,1,a,"The purpose of this paper is to describe the background and methods of a prospective study of medical care utilization and morbidity in a fixed cohort of over 500 preschool children whose families belonged to a prepaid group practice affiliated with Yale University. Following baseline interviews with their mothers, study children were followed for 12 months between 1981 and 1982. Information concerning the subjects' contacts with the health care facility serving members of the group practice was collected from accompanying adults, attending clinicians, and medical records. Using these data, we were able to identify episodes of care, linking all clinical visits and phone calls for single occurrences of an illness or injury. The major aim of the study is to identify psychosocial determinants of pediatric utilization (for both acute and preventive care) and of childhood morbidity. The possible predictors of principal interest are factors associated with the family environment, such as social stress and strain, family structure, and different aspects of the mother's social network. The dual emphasis on both illness and behavior outcomes is based on the important interrelationship between epidemiologic and health services research, especially when examining psychosocial effects."
12279766,1,a,"""The past decade has witnessed a substantial contraction in the size of the Irishborn community in Britain. This paper uses shift share analysis to assess the extent to which job losses amongst the Irish in Britain over the years 1971-1977 may have induced return migration to Ireland. The article concludes that such 'push' factors are likely to have been relatively weak in comparison to the 'pull' of an Irish economy considerably more buoyant than that of Britain."""
7057020,1,a,"This article is concerned with two factors affecting the health status of the people of Lesotho: (1) the nation's function as a reserve labor economy (that is, the primary source of income for about half the country's male labor force is employment in South Africa); and (2) the health care system (its size, composition, accessibility, and efficiency). Although such apparently diverse factors usually are analyzed independently, they might be combined to provide a more complete understanding of the determinants of health and disease. The paper reaches the conclusion that any substantive solutions to the problems of Lesotho will be found primarily in the wider southern Africa setting, and not within the context of small, dependent national states. At the same time, these small, dependent national states must make development decisions considering existing geopolitical realities. Foresightful decision making on these issues could both contribute immediately to the health of the people of Lesotho, and also increase in longer-term possibilities for a better life for all the people of southern Africa."
7492816,0,a,"Psychosocial reluctance is a major obstacle to the success of mass screening. In France, several opinion polls demonstrated that the fear of cancer as a disease, the fear of a positive result and the fear of the possible therapeutic consequences were the major determinants opposed to screening despite information often known to the public. The psychological obstacles appear less important in the US population, except for minorities. Age seems to be a discriminating factor, indeed after 50 years, reluctance to screening is increased probably due to a generation effect influencing the meaning of the disease and the interest of screening. Site specific constraints also exist, in colorectal cancer, 30% of the people feel as an embarrassment the manipulation of the stools. If false positives are responsible for a supplementary anxiety, it doesn't last long and it doesn't influence the observation of future campaign. These psychosocial obstacles as a whole justify the need of converging information that must take into account cultural problems. The favourable influence of the general practitioner explains his essential role for the success of mass screening."
12293836,0,a,"""This paper uses the 1983 Census of Israel to analyze Hebrew speaking skills and the effects of Hebrew fluency on the earnings of adult male immigrants. Hebrew fluency increases with a longer duration in Israel, the presence of children in the household, marrying after immigration, living in an area in which a smaller proportion speak one's mother tongue, a younger age at migration, a higher level of schooling and varies by country of birth. Earnings increase monotonically with the use of Hebrew. Speaking English as a second language is associated with higher earnings, even when country of origin is held constant."""
12319694,0,a,"""This paper investigates the impact of preferences for male offspring to female offspring upon the sex ratio of the population. Asymmetric procreation behaviour of this kind is modelled by assuming that a female's procreation ceases only after at least one son or n daughters are born. It is shown that such asymmetric procreation behaviour has no effect on the sex ratio of the society, but influences rather the growth rate of the population. Finally, problems concerning the interrelationship between the sex ratio, the pattern of procreation, and the marriage regime in stationary populations are investigated."""
3566318,1,a,"We followed 183 infants for two years, 31 of whom were breast fed less than three and a half months (median 70 days; short breast feeding group) and a further 31 of whom were exclusively breast fed for more than nine months (long breast feeding group). We assessed heredity for atopy, number of infections, and duration of breast feeding as determinants of atopy. During the first year of life 14 infants has signs of atopy. During the second year parents reported signs of atopy in a further 31. Heredity was the only significant predictor of atopy. Atopy was seen in 33% of infants with a positive heredity and in 16% without family history for atopy. The duration of breast feeding affected the incidence of atopy only among the infants without family history for atopy: fewer in the short breast feeding group (1/18) had atopy than in the long breast feeding group (5/13). Duration of breast feeding did not associate with incidence of respiratory infections. Diarrhoea was more common in the short breast feeding group than in the long breast feeding group during the first year of life. We conclude that prolonging exclusive breast feeding from the median of 70 days to nine months did not contribute to the prevention of infantile atopy and respiratory tract infections."
9126524,0,a,"BACKGROUND: This paper discusses appropriate strategies for multivariate data analysis in epidemiological studies. METHODS: In studies where determinants of disease are sought, it is suggested that the complex hierarchical inter-relationships between these determinants are best managed through the use of conceptual frameworks. Failure to take these aspects into consideration is common in the epidemiological literature and leads to underestimation of the effects of distal determinants. RESULTS: An example of this analytical approach, which is not based purely on statistical associations, is given for assessing determinants of mortality due to diarrhoea in children. CONCLUSIONS: Conceptual frameworks provide guidance for the use of multivariate techniques and aid the interpretation of their results in the light of social and biological knowledge."
10724473,0,a,"While it is established that socioeconomic status and social integration influence the distribution of health and illness among men and women, little attention has been paid to the different ways in which women and men experience socioeconomic opportunities and social attachments to others. Drawing on evidence from the literature, the position developed in this article is that gender mediates the influence of both socioeconomic status and social integration on health, and for women, these are intricately linked. Women's relationship to the labour market establishes and perpetuates their socioeconomic inequality relative to men, and may produce contradictory influences on women's health. Furthermore, for women, the marital relationship is paradoxical: marriage may at once improve economic and social support opportunities, while diminishing control over paid and unpaid work--potentially increasing as well as compromising the health status of women. The article is intended to contribute to the growing body of literature on gender and the determinants of health."
3175556,1,a,"The purpose of this study was to identify and rank potential determinants of respirator use among painters in the construction industry. As part of a health survey of union painters, 169 male spray painters were questioned about their own beliefs concerning the consequences of wearing cartridge respirators, as well as about the perceived attitudes of others in the workplace toward respirators. Intended respirator use was more strongly associated with beliefs than was past use. The most important beliefs concerned discomfort or inconvenience. Other determinants that were associated with respirator use were respirator availability, cigarette smoking, and social influences. It was concluded that the most effective intervention strategy to increase respirator use would be multidimensional and that efforts to change only a worker's beliefs may have limited success."
8865822,0,a,"This paper presents a brief review of the attributes of effective learning environments in clinical settings. Recent studies articulate the perceived importance of social and organizational factors as determinants of learning. Differences are evident among hospitals and among departments within hospitals with regard to the quality of the learning environment they offer. These differences are reflected in the orientation towards teaching and learning, the level of autonomy, variety and workload, and the quality of supervision and social support. Differences are also evident in the type and quality of opportunities for practice of important skills and in the availability of educational resources. These factors are perceived as major determinants of the effectiveness of learning in clinical settings. The implications for clinical teachers and administrators are discussed. The authors argue that emphasis should be given to the creation of supportive and well-organized learning environments in clinical settings. This may require a great emphasis on the role of clinical teachers as designers of opportunities for learning and managers of learning resources."
8738549,0,a,"Using data from the Zimbabwe Demographic and Health Survey (1988), this study investigates the factors that determine the nutritional status of children under five years of age. Several sociocultural, economic, and demographic variables were selected for the study. These independent variables were regressed against three proxy measures of malnutrition: height-for-age, weight-for-age, and weight-for-height. The results show that the nutritional status of a child is determined by a variety of factors that are biological, social, cultural, and economic in nature, namely, birth status, birth weight, diarrhoeal status, duration of breastfeeding, and residence. The study concludes that most of the factors that account for malnutrition in children in Zimbabwe are preventable."
2382158,0,a,"The concept of quality of life (QOL) is multidimensional and complex, especially in regard to chronic disease and old age. The purpose of this study was to explore QOL in a population of elderly patients with hypertension and to suggest a technique for model building. The specific purpose of the study was to test the viability of a model for understanding how the treatment of hypertension affects QOL. Indicators of QOL and determinants of QOL were measured in a group of patients aged 60 years or older with hypertension. Correlation coefficients confirmed the hypothesized model. The confirmed model thus can be used to study other chronic diseases and to assess the QOL effects of treatment of chronic diseases."
2063828,0,a,"Commonly used measures of effect, such as risk ratios and odds ratios, may be quite biased when used to assess the effect of factors that alter transmission risks given exposure to infected individuals. This is demonstrated in a simulation model involving a higher-risk behavior and a lower-risk behavior affecting the sexual transmission of human immunodeficiency virus. The bias arises because population contact patterns between higher-risk and lower-risk persons change their relative probabilities of exposure to an infected individual as an epidemic progresses. The assessment of contact patterns is thus central to risk assessment for contagious diseases. A new formulation of selective mixing presented here, together with a structured mixing specification of the social settings of contact, provides a theoretic framework for the investigation of contact pattern determinants."
9484309,0,a,"This study examined determinants of the treatment climate in 89 psychiatric and substance abuse programs. Clearer policies giving patients more control, and more health and treatment services, were related to more supportive, autonomous, expressive, and practically oriented milieus. In contrast, more policy choice and daily living assistance were associated with less support, personal expression, and practical orientation. Programs in which staff had more paraprofessionals and better team functioning, and in which patients had more social resources and better mental functioning, tended to be more supportive and to have more emphasis on autonomy, personal expression, and practical orientation. Based on these results, we suggest some guidelines on how to change the treatment milieu to benefit patients' adjustment."
20841084,1,a,"The paper deals with the factors which affect contraceptive attitudes, behaviors, and the relationship between the two. The analysis is based upon original survey data from 2,446 women in Venezuela and related literature. The results suggest that both positive attitudes and contraceptive accessibility are major determinants of contraception but at the aggregate level neither has a decisive advantage over the other. The three best predictors of contraceptive use are: specific contraceptive attitudes, social support, and accessibility of contraceptives. Their impacts on behavior are direct and additive; however, their impacts vary significantly by education and number of living children. In general attitude change strategy is more effective with younger women while improving accessibility affects older women more often. Implications for policy and programs are presented."
6814269,1,a,"A statewide probability sample of 1,625 elders living in Massachusetts are studied prospectively to identify key determinants of long-term care (LTC) institutionalization. One-hundred forty-seven elders, 9 per cent of the original cohort, entered a LTC institution during the six-year investigation. Using logistic multiple regression, we examine the predictive power of 19 independent variables grouped into six categories: demographic characteristics, attitude, social context, long-term care needs, physical disability, and mental/emotional disability. Five variables are significantly related to institutionalization: advancing age, using ambulatory aids, mental disorientation, living alone, and using assistance to perform ""instrumental"" ADL (activities of daily living). These results may be helpful to those trying to target non-institutional services to elders for use as substitutes for institutional long-term care. They may also help explain why recent experimental tests of substituting non-institutional care for institutional services have been less than successful."
12314663,1,a,"Dutch emigrant registration records for the nineteenth century are examined in an effort to shed light on the local circumstances of the Dutch emigration movement. ""Since nineteenth century emigration took place mostly through primary contacts this article will examine the newly established immigrant settlements as 'communities transplanted'...which directs our research to include local municipal records such as population censuses, population registers (which were supplemented after 1861 with registers of in- and out-migration), tax records, and records of vital events like marriage, birth and death registers. The quality and availability of these records vary from place to place, but generally speaking, in the case of the Netherlands, they are of high quality since population registration at the municipal level was required by law. The source of information for the local records are the population registers (Bevolkings Registers) which were originally constructed on the basis of information obtained from the 1850 population census...."""
3300728,1,a,"Famines are sustained, extreme shortages of food among discrete populations sufficient to cause high rates of mortality. Signs and symptoms of prolonged food deprivation include loss of fat and subcutaneous tissue, depression, apathy, and weakness, which progress to immobility and death of the individual, often from superimposed respiratory or other infections. The social consequences of famines are disruption from mass migrations of people in search of food, breakdown of social behavior, abandonment of cooperative effort, loss of personal pride and sense of family ties, and finally a struggle for individual survival. Famines have been common ever since the development of agriculture made human settlements possible. Food shortages due to crop failures caused by natural disasters including poor weather, insect plagues, and plant diseases; crop destruction due to warfare; and enforced starvation as a political tool are by no means the only causative factors. Many of the worst famines have been due to poor distribution of existing food supplies, either because of inequities that result in a lack of purchasing power on the part of the poor or because of political interference with normal distribution or relief movements of food. Europe and Asia, which in the past experienced frequent severe famines, sometimes with deaths in the hundreds of thousands or millions, have now largely eliminated famines through social and technological change. However, in Africa, political and social factors have destroyed the capacity of many populations to survive drought-induced variations in local food supplies and prices. Thus, famines are due to varying combinations of inadequacy of food supplies for whatever reason and the inability of populations to acquire food because of poverty, civil disturbances, or political interference. Despite the role of natural causes, the conclusion is inescapable that modern famines, like most of those in history, are man-made."
2273357,0,a,"STUDY OBJECTIVE: The aim was to investigate the effects of social factors (education, income, marital status, partners' employment status, housing tenure, social class), smoking, and maternal height on the dietary intake of pregnant women. DESIGN: The study was a prospective investigation on a two phase sample. SETTING: The study involved women attending the antenatal clinic at a district general hospital. PATIENTS: A group of pregnant Caucasian women, selected because they were heavy smokers (15+ cigarettes/day) (n = 94) and a randomly selected sample of never smokers (n = 112) were studied. MEASUREMENTS AND MAIN RESULTS: Data on social factors were collected by interviewer administered questionnaire. A 7 day weighed intake method was used to determine dietary intake at 28 weeks gestation. In univariate analyses, income, housing tenure and social class had significant effects on intakes of both macro- and micronutrients, and maternal education and smoking had significant effects on intakes of micronutrients. Using a stepwise multivariate analysis with income, smoking and maternal education, income was a significant factor in the intake of most nutrients but this effect disappeared when social class and housing tenure factors were entered into the model. Only social class and housing tenure had any significant effect on intakes of macronutrients--energy, protein and fat. Smoking and maternal education were the most important determinants of quality of diet (nutrient density); other factors had only negligible effects. Income was the only significant factor in alcohol intake. It is suggested that the effects of social class and income are overlapping. CONCLUSIONS: Smoking, being renters of accommodation, and being of minimum education and low social class are risk factors for poor dietary intake. It is recommended that such higher risk groups be specifically targeted for nutritional advice in pregnancy."
2344434,0,a,"Both dispositional and attributional perspectives on perceptions of control assume that people have some idea of outcome determinants. This, however, may not always be so. This study tested the hypothesis that pupils do not always understand the determinants of their learning outcomes, and that such a sense of unknown control will be associated with poor achievement in school. The study was unusual in that it tapped both dispositional control perceptions, using the new MMPCC, and causal attributions for success and failure in a school examination. Subjects were 186 10-year-old Israeli pupils of heterogeneous SES. Results confirmed that unknown control emerged as a distinct dimension of perceived control in both dispositional and attributional measures, and was consistently associated with poor achievement in school. Attributions of test outcomes to unknown causes were strongly related to dispositional unknown control, and were not affected by success or failure. In contrast, dispositional and attributional internality were unrelated, and did not predict achievement. It is argued that internal beliefs reflect internalised social-educational norms, and as a result have less impact on motivation than perceptions of unknown control. The implications of these findings for educational practice and motivational interventions are discussed."
7275378,1,a,"Principal components analysis was used to delineate motivational patterns associated with illicit drug use in a population of U.S. Navy enlisted men (n = 867) undergoing drug rehabilitation. Patients indicated which of 31 reasons for drug use were associated with various drugs. Four components emerged from this analysis, labeled Insight-Seeking, Therapeutic Needs, Sentience, and Pleasure-Seeking. Higher order factor analysis revealed the presence of a general factor, labeled General Sensation-Seeking. Multiple regression procedures were used to relate the derived dimensions to actual drug use behavior. The significant relationships observed among the factor analytic patterns in predicting overall drug involvement were shown to lead to increased explanation concerning interrelationships among personality needs and social resources. The findings suggested a number of hypotheses pertaining to increased understanding of motivational patterns underlying initiation and continuation of illicit drug use."
8602490,0,a,"The first nation-wide Quit and Win Contest in Sweden was held in 1988 with 12,840 participants. This corresponds to a participant rate of 6.4 per 1,000 daily tobacco users in Sweden. In order to follow up the long-term effects of cessation and to analyse the determinants for successful cessation, a panel (n = 946) of randomized participants were followed-up at 6 and 12 months with a mailed questionnaire. This gave a complete set of data for 557 (panel) respondents. Available baseline data from the participants' entry forms included sex, age, occupation, specific tobacco habits, quitting attempts during the previous year, and place of residence. At the 12-month follow-up 21% had been tobacco-free for the whole year. In addition 9% of the participants relapsed into tobacco-use, then quit again and were tobacco-free at the 12-month follow-up. The success rate for those participants (14%) who used smokeless tobacco (oral snuff) was similar to that of smokers. The logistic regression showed a significantly better prognosis for success among those without any earlier quitting attempts during the previous year (OR 2.35), if the subjects participated of their own volition rather than having been recruited by a non-tobacco user (OR 1.74), and if they were married/co-habiting (OR 1.92), the results were also significantly improved. The results also show that as a population-based method, Quit and Win produced many successful tobacco quitters, and one year after the contest one-fifth of the participants were still abstinent."
10186847,0,a,"For many caregivers, rendering aid to frail parents, grandparents, siblings, and spouses comes at a high price: compromised physical and mental health, disturbed relationships with spouse and children, truncated opportunities for social life, and, for caregivers who are employed, declining job performance. Using the 1982 National Long Term Care Survey's ""Survey of Informal Care-givers,"" this study investigates how the sociodemographic characteristics of caregivers, care requirements, the availability of backup caregivers, and conditions of employment affect the likelihood that caregivers will suffer work constraints. Estimations of both the probability of work constraints and hours of work reveal that proxies for work conditions figure prominently, as do care requirements. In the model of constrained work, ill health, financial burdens, and primary responsibility for care are significant determinants; the estimation of hours of work revealed that low income and competing care demands wielded major influence. Women and white caregivers are employed fewer hours, while spouses are more likely than other informal caregivers to face constrained work. Occupation, as an indicator of work conditions, is shown to be an important addition to the factors considered in investigations of circumstances that affect caregivers' experiencing work constraints."
3323587,1,a,"In this review, the author theoretically and empirically examined motives and interpersonal functions of aggression. A factor-analysis of Averill's questionnaire items on anger revealed that motives involved in aggressive responses were clustered into two groups: the hostile and the instrumental. It was also clarified that an individual is likely to engage in aggression particularly when some hostile motives are evoked. Concerning the interpersonal functions, the author proposed that aggression might serve four principal goals. (1) Aggression can be generated as an avoidance response to an aversive stimulus, such as frustration, annoyance, or pain, and so on. It depends on the severity of the stimulus. It was however emphasized that aggression is also mediated by social cognition, such as an attribution of intent to a harm-doer. (2) Aggression can be used as a means of coercing the other person into doing something. An individual is likely to use such a power strategy if he/she is lacking in self-confidence or a perspective for influencing the target person by more peaceful strategies. (3) Aggression can be interpreted as a punishment when it is directed toward a transgressor. In this case, aggression is motivated by restoration of a social justice, and thus its intensity is determined by the perceived moral responsibility of the transgressor. Further, it was indicated that aggression is intensified if it is justified as a sanctional conduct against the immoral. (4) Aggression can be also evoked when an individual's social identity is threatened. It was suggested that impression management motives are involved in aggression by an unexpected finding that the presence of audience or the identifiability rather facilitated retaliative aggression. The aggression-inhibition effect of apology was also explained in terms of impression management. In conclusion, it was presented that aggression is a behavioral strategy as an attempt to resolve interpersonal conflicts including physical or psychological annoyance, the other person's disobedience, perceived injustice, and a threat to one's social identity. Whether one's aggression is performed or not depends on a number of intra- and inter-personal determinants, particularly on social cognitive processes such as attribution, inference, prediction and other judgements."
6886584,1,a,"Dietary, social, and constitutional determinants of plasma concentrations of some major risk factors for ischaemic heart disease were investigated in a cross sectional study among 711 men from the general population aged 30-69. For high density lipoprotein cholesterol (HDL-C) six variables were significantly associated with plasma concentrations, and these variables explained 12.6% of the variance. For low density lipoprotein cholesterol (LDL-C), total cholesterol (T-C), and triglyceride 8.4%, 7.5%, and 18.5% of the variance was explained by significantly associated variables. Fibrinogen concentrations determined chemically were significantly associated with age, smoking habit, body mass index, alcohol consumption, and intake of cereal fibre (24.2% variance). These data provide some encouragement for the possibility of dietary intervention to influence plasma concentrations of major risk factors for ischaemic heart disease in men."
3354493,1,a,"In 1965 within the Zutphen Study information on several possible determinants of body fatness (eg, energy intake, energy expenditure, alcohol intake, coffee consumption, tea consumption, and smoking) was collected. Univariate analyses showed that for 525 men aged 45-64 y and free from cardiovascular diseases, indicators of body fatness were inversely related to the difference between energy intake and expenditure, physical activity per kilogram body weight, smoking, and coffee consumption. Alcohol intake was directly related to Quetelet index, and tea consumption was not related to indicators of body fatness. Inverse associations between indicators of body fatness and the difference between energy intake and expenditure, physical activity per kilogram body weight, and smoking were confirmed in multivariate analyses. The inverse association between body fatness and the difference between energy intake and expenditure may be due to the underestimation of energy intake by obese subjects. In lean people this association may be explained by a thermogenic effect of smoking."
12157840,1,a,"""This study attempts to trace the determinants of rural out-migration for a typical portion of the Canadian Prairies, namely agricultural Manitoba. In concentrating on the 'push' factors responsible for gross out-migration over the period 1966-71, the study considers aspects of several dimensions: spatial, economic, social, ethnic and demographic. However, in order to explore the ramifications of interaction between migration and these multifaceted factors, a model is construed which dwells not only on the forces responsible for out-migration, per se, but also on those capable of regulating rural economic structure and agricultural welfare."""
2471142,1,a,"Rather than speaking broadly about the determinants of the nurse-patient relationship, as I did in my book, in this article I have focused more narrowly on psychiatric mental health nurses and their patients. I cited, as the chief influence on the context of the relationship between the two, the psychological changes concomitant with the stellar transition from the Piscean to the Aquarian Age and the burdens these changes impose on the psyche of the individual. I talked a bit about the paradoxical nature of the psyche and how it relates to paradoxical psychotherapeutic approaches. I mentioned win, win negotiations as being skills necessary for coping in the Aquarian Age. I also mentioned that our own value system, although absolute for us, is not necessarily binding on the other unless it is mutually agreed upon beforehand. In addition, I spoke about the possibility of many theories and methods, each equally valid and workable in the solution of a particular problem. I said our approach to the patient will depend on our role conception as psychotherapist, our typology, and concomitant with that, our model of psychological processes and the theoretical framework in which it is couched. I have stated what I consider the four key points for all of us to be aware of in order to negotiate the new psychology. We need to differentiate between needs, wants, and entitlement: we are entitled to our needs, but we are ultimately responsible for their fulfillment (which does not necessarily mean that we have to fulfill them ourselves). We need to be aware of the two-pronged aspect of every bit of communication; i.e., the simultaneous factual and directional message contained in each, and yet the selectivity of the tuning in by the receiver. We also need to be aware that any communication can imply a message about the object discussed or about one's subjective relation to it, as well as the confusion and rage that can be caused by ambiguities and the misunderstanding of which of the two has been meant. We have to learn to live with the fact that all of us have one area of our personality that is reasonably well adapted and another one that is still young and needs all our (and others') help that it can get.(ABSTRACT TRUNCATED AT 250 WORDS)"
3529422,1,a,"The development of a theory of quality of life following serious illness is currently an important field of endeavour in rehabilitation research. The interpersonal relationships of people and elements of the self-concept appear to be salient factors in causal models of subjective well-being. One such model developed to explain characteristic levels of well-being was used in a longitudinal study of adaptation to a first myocardial infarction. Data were collected from a national sample of male cardiac patients and their spouses on the illness and marital situation as predictors of long-term well-being or ill-being. Analyses of data from the first three waves of the study, which is to extend over 5 years after the onset of illness, are to be discussed in the paper. Marital status, the emotional quality of the spouse relationship and long-standing marital stressors were found to have direct and indirect effects on the two dimensions of the Bradburn Affect Balance Scale. The same is true of continuing problems associated with the heart attack relative to perceptions of having coped effectively with the after effects of illness. Differences in self-esteem and personal competence were suggested as mediators of socio-environmental and illness-related influences. The two-factor conception of well-being developed was found to be a useful framework for investigating positive and negative aspects of psychosocial rehabilitation. The same factors that explain differences between happy and unhappy people in social indicators research also appeared to be determinants of different trajectories of adaptation in the wake of a life-threatening illness. Previous research using theoretical models from stress research has overemphasized psychosocial morbidity and stress management and neglected positive processes of adaptation. The identification of love resources related to positive feeling states and life satisfaction has, therefore, not received the attention it deserves. This is especially the case regarding an overemphasis of the concept of social support as a buffer of stress. Instruments were developed to measure high and low marital intimacy, as well as chronic marital role strains, and these measures appeared to explain different trajectories of adjustment to cardiac disease. The two-factor model appears to be useful for future work on quality of life with chronic illness. The same is true of four marital contexts of rehabilitation that were identified in the study."
